mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,stable,score,b0,omega_c,k,omega_o,r,end_vx_mean,negative_tail_velocity,max_tail_pitch_abs,tail_rpm_edge_fraction,tail_same_rpm_fraction,unstable_tail,name
0.07687362609125852,0.08597884851261545,7.379868104760817,0.12450850009918213,95.0,0.11547630363040501,21017217275.19197,95.0,32.058681126644736,0.48510398978246727,-0.5468142879802889,1.0,0.14715696465997632,45.0,5.5,2.5,13.75,70.0,0.3263254736084491,0.0,0.5101696252822876,0.0,0.0,0.0,coarse_b45_wc5.5_wo13.75_r70
0.0706278699277026,0.08636523448487665,6.7802755130594505,0.05079394578933716,95.0,0.16815083556705052,21387214541.61065,95.0,116.20917454769737,0.44918735876261384,-0.4882558811720927,1.0,31.143472502527764,15.0,2.5,3.5,8.75,70.0,0.512198050681036,0.0,0.8017413020133972,0.0,0.0,1.0,coarse_b15_wc2.5_wo8.75_r70
0.08586169273905615,0.11981220700661312,8.242722502949391,0.09814190864562988,95.0,0.30658231841193306,23055342967.94645,95.0,268.12048211348684,0.6238455642747457,-0.5752868964835536,0.0,31.203135310688527,30.5,4.0,5.5,22.0,70.0,0.49022867158055305,0.0,1.1082082986831665,0.5,0.0,1.0,coarse_b30.5_wc4_wo22_r70
0.06391293646445462,0.07663761860826981,6.135641900587643,0.0777783989906311,95.0,0.03753922382990519,20975604176.667606,95.0,49.64212582236842,0.46000587237214774,-0.5049991952822078,1.0,35.12849286426947,15.0,2.5,2.5,6.25,70.0,-0.27223213016986847,1.0,0.33203238248825073,0.0,0.0,1.0,coarse_b15_wc2.5_wo6.25_r70
0.06622353763962252,0.07497621933520766,6.357459613403762,0.10796678066253662,90.0,0.0403751532236735,21153050532.829582,90.0,55.345297080592104,0.5046992461340324,-0.5160199206206172,1.0,35.13557586295354,37.5,5.5,2.5,13.75,70.0,-0.25869295466691256,1.0,0.3860115706920624,0.0,0.0,1.0,coarse_b37.5_wc5.5_wo13.75_r70
0.08035535563502805,0.09184684666483747,7.7141141409626925,0.1619795560836792,95.0,0.06427418523364598,21971431330.059555,95.0,120.59527138157895,0.6857895584351619,-0.5368993716561702,1.0,35.177836796498305,45.0,5.5,3.5,19.25,70.0,-0.8597847446799278,1.0,0.5646088123321533,0.0,0.0,1.0,coarse_b45_wc5.5_wo19.25_r70
0.23294530353850243,0.2930693216546569,22.362749139696234,0.5815314650535583,91.0,0.0415368742412991,10964393128.334446,91.0,277.84802631578947,0.8129509092989842,-0.6627178660031253,1.0,37.34467340325298,15.0,5.5,7.0,38.5,70.0,3.6509086385194678e-06,0.0,5.660891474690288e-06,1.0,1.0,1.0,coarse_b15_wc5.5_wo38.5_r70
0.24092436399626868,0.300166641145773,23.128738943641793,0.5750451385974884,93.0,0.0641683472527398,10807864649.12399,93.0,113.81611842105264,0.8020741973874116,-0.5396588286854792,1.0,37.35022202558971,15.0,5.5,5.5,30.25,70.0,-3.2538939365167607e-06,0.0,2.486123048583977e-05,1.0,1.0,1.0,coarse_b15_wc5.5_wo30.25_r70
0.21649344678890495,0.2879802320094016,20.783370891734876,0.6458138227462769,87.0,0.02385434839460585,13678810401.413414,87.0,349.5146175986842,0.9344865474511844,-0.72185787226432,1.0,37.35668542340712,15.0,4.0,7.0,28.0,70.0,2.830646505191936e-06,0.0,4.27149461756926e-06,1.0,1.0,1.0,coarse_b15_wc4_wo28_r70
0.24946100720671657,0.3097601483022811,23.94825669184479,0.6036466062068939,94.0,0.07220145066579182,10925651096.332067,94.0,126.52814555921053,0.8382477746414501,-0.5628154256403292,1.0,37.36384649738122,15.0,6.5,4.5,29.25,70.0,-6.028114626133174e-06,0.0,8.071357115113642e-06,1.0,1.0,1.0,coarse_b15_wc6.5_wo29.25_r70
0.2746032964223157,0.33574424154704796,26.361916456542303,0.6314117014408112,95.0,0.10843682289123535,11063365960.167435,95.0,216.10438939144737,0.849887653356597,-0.6599319991873732,1.0,37.388366319998944,15.0,6.5,5.5,35.75,70.0,1.8775504031509627e-06,0.0,9.761621413417743e-07,1.0,1.0,1.0,coarse_b15_wc6.5_wo35.75_r70
0.2829409954403535,0.34415618624559297,27.162335562273938,0.6236119270324707,95.0,0.13248991966247559,10875461392.175362,95.0,117.4811677631579,0.8314049020532266,-0.5889662125578305,1.0,37.39365626894478,15.0,6.5,3.5,22.75,70.0,7.753304089419544e-06,0.0,3.568194188119378e-06,1.0,1.0,1.0,coarse_b15_wc6.5_wo22.75_r70
