mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,stable,score,b0,omega_c,k,omega_o,r,end_vx_mean,negative_tail_velocity,max_tail_pitch_abs,tail_rpm_edge_fraction,tail_same_rpm_fraction,unstable_tail,name
0.04341186416443321,0.050025334592270765,4.167538959785588,0.0,49.0,0.015247232384151883,20376324234.628494,49.0,54.83513055098684,0.2051447510735597,-0.41341509158168915,1.0,0.06818779811040167,21.375,2.9499999999999997,7.415254237288136,21.875,63.0,0.41453899070620537,0.0,0.11095619201660156,0.0,0.0,0.0,refine_coarse_b22.5_wc2.5_wo17.5_r70_b0.95_wc1.18_wo1.25_r0.90
0.048849649072032264,0.05402991606876418,4.689566310915097,0.0,50.0,0.021852168771955702,20268146733.599228,50.0,32.886179070723685,0.1806483621233742,-0.4490633670852364,1.0,0.06833181147248935,21.375,2.7,8.101851851851851,21.875,63.0,0.4474318362772465,0.0,0.05527363717556,0.0,0.0,0.0,refine_coarse_b22.5_wc2.5_wo17.5_r70_b0.95_wc1.08_wo1.25_r0.90
0.048917017498730786,0.054557208007128044,4.6960336798781555,0.0,52.0,0.017408172289530437,20245872655.87291,52.0,23.012649054276316,0.18119347852974046,-0.4449630745011848,1.0,0.06836154346629007,24.3,2.7,8.101851851851851,21.875,63.0,0.5004732050001621,0.0,0.07427074015140533,0.0,0.0,0.0,refine_coarse_b22.5_wc2.5_wo17.5_r70_b1.08_wc1.08_wo1.25_r0.90
0.047054527600662276,0.052980738038521144,4.517234649663578,0.0,53.0,0.015890962547726102,20271685442.52524,53.0,24.141097861842105,0.1911782546392281,-0.4660202783138336,1.0,0.06849832664102139,25.925,2.9499999999999997,7.415254237288136,21.875,52.5,0.5543042421340942,0.0,0.0986226499080658,0.0,0.0,0.0,refine_coarse_b30.5_wc2.5_wo17.5_r70_b0.85_wc1.18_wo1.25_r0.75
0.04472384546751821,0.05161650956630745,4.293489164881748,0.0,56.0,0.02521800332599216,20253303001.27243,56.0,15.88902652138158,0.19567520837549698,-0.4739873554273974,1.0,0.06870257087737666,30.5,2.9499999999999997,7.415254237288136,21.875,63.0,0.5853914842009544,0.0,0.07175257056951523,0.0,0.0,0.0,refine_coarse_b30.5_wc2.5_wo17.5_r70_b1.00_wc1.18_wo1.25_r0.90
0.04339795372328344,0.050428843434499444,4.16620355743521,0.0,52.0,0.006371498107910156,20371468496.03637,52.0,41.48788548519737,0.21277316623669065,-0.43241454388258665,1.0,0.0688411494177678,21.375,2.9499999999999997,5.932203389830509,17.5,63.0,0.5472149960696697,0.0,0.1802619844675064,0.0,0.0,0.0,refine_coarse_b22.5_wc2.5_wo17.5_r70_b0.95_wc1.18_wo1.00_r0.90
0.0473679330809181,0.0534476018437826,4.547321575768137,0.0,55.0,0.02325683832168579,20241588899.621044,55.0,16.295435855263158,0.1881873196233967,-0.47635786061474744,1.0,0.06895841263950842,28.974999999999998,2.9499999999999997,7.415254237288136,21.875,52.5,0.583358958363533,0.0,0.06615118682384491,0.0,0.0,0.0,refine_coarse_b30.5_wc2.5_wo17.5_r70_b0.95_wc1.18_wo1.25_r0.75
0.04444137325475358,0.05124411483550109,4.266371832456343,0.0,54.0,0.019440240330166288,20294162691.855972,54.0,23.261924342105264,0.2026299200561405,-0.4654355816541395,1.0,0.0690222450453107,25.925,2.9499999999999997,6.52542372881356,19.25,63.0,0.6123638227581978,0.0,0.08533728867769241,0.0,0.0,0.0,refine_coarse_b30.5_wc2.5_wo17.5_r70_b0.85_wc1.18_wo1.10_r0.90
0.04711570049442789,0.05328379599397258,4.523107247465077,0.0,53.0,0.01661751667658488,20277407029.20596,53.0,23.07978515625,0.19326688693720395,-0.4447942803628588,1.0,0.06904866227027788,26.549999999999997,2.9499999999999997,7.415254237288136,21.875,52.5,0.5677327662706375,0.0,0.09726487845182419,0.0,0.0,0.0,refine_coarse_b22.5_wc2.5_wo17.5_r70_b1.18_wc1.18_wo1.25_r0.75
0.0492105712525562,0.0549656134765104,4.724214840245395,0.0,54.0,0.018520447942945693,20239574519.49404,54.0,18.59147306743421,0.18389273894893646,-0.47083823188718715,1.0,0.0691387483403681,25.925,2.7,8.101851851851851,21.875,63.0,0.5637751817703247,0.0,0.07921791821718216,0.0,0.0,0.0,refine_coarse_b30.5_wc2.5_wo17.5_r70_b0.85_wc1.08_wo1.25_r0.90
