episode,average_reward,reward
1.0,-331.87490368283784,-331.87490368283784
2.0,-425.392318832441,-518.9097339820441
3.0,-430.28790701884355,-440.0790833916486
4.0,-414.119091182999,-365.6126436754654
5.0,-409.83981612371815,-392.722715886595
6.0,-412.3985776621505,-425.19238535431214
7.0,-401.24066580161053,-334.29319463837055
8.0,-395.8667569687933,-358.249395139073
9.0,-405.13221086771944,-479.2558420591283
10.0,-405.60877933377924,-409.89789552831735
11.0,-405.66580842252534,-406.23609930998646
12.0,-414.8121259150982,-515.4216183333992
13.0,-407.95868704474765,-325.7174206005409
14.0,-397.8300614991487,-266.157929406363
15.0,-401.62272951957397,-454.7200818055268
16.0,-409.76384952941413,-531.8806496770169
17.0,-410.56888363610227,-423.44942934311246
18.0,-411.73538055847115,-431.565828238742
19.0,-410.8851634181426,-395.5812548922288
20.0,-410.4760399107742,-402.7026932707755
21.0,-407.77710841881117,-353.7984785795503
22.0,-409.7562548705451,-451.318330356956
23.0,-408.27774175976447,-375.7504533225904
24.0,-408.82615092909924,-421.4395618238021
25.0,-406.7146346503754,-356.0382439610024
26.0,-405.047851688632,-363.37827764504783
27.0,-405.1289517182003,-407.23755248697597
28.0,-405.8559337185754,-425.48444772870283
29.0,-410.57509037241823,-542.7114766800174
30.0,-409.5886590097623,-380.9821494927397
31.0,-413.91154496698783,-543.5981236837544
32.0,-409.91837245868203,-286.13002470120114
33.0,-409.2385110803768,-387.4829469746095
34.0,-409.30092549979247,-411.3606013405091
35.0,-409.36249546436824,-411.4558742599445
36.0,-412.2484268354876,-513.2560248246649
37.0,-412.9822148579619,-439.3985836670385
38.0,-413.72253764852263,-441.11448089927023
39.0,-411.31364436006476,-319.77569939866663
40.0,-408.34502428660596,-292.5688414217096
41.0,-409.7937821875264,-467.74409822434535
42.0,-413.1281527897728,-549.8373474818763
43.0,-413.1709938196232,-414.9703170733404
44.0,-412.6406150357368,-389.8343273286184
45.0,-411.94695314101233,-381.42582977313566
46.0,-412.9271755356167,-457.0371832928155
47.0,-410.7207953820396,-309.2273083174941
48.0,-410.0783533825091,-379.8835794045717
49.0,-409.1493431655511,-364.556852751569
50.0,-409.8955220117943,-446.4582854777109
51.0,-409.19654178084346,-374.24753023330123
52.0,-407.76447294247527,-334.7289621856995
53.0,-407.1661065518049,-376.05105423694476
54.0,-407.840502391165,-443.5834818772506
55.0,-408.08060736378366,-421.0462758851936
56.0,-406.17845065695127,-301.5598317811702
57.0,-405.13484982994777,-346.69320351774803
58.0,-407.24833296298954,-527.7168715463711
59.0,-408.2421869598219,-465.88571877609934
60.0,-408.861571302793,-445.405247538087
61.0,-409.1193458670509,-424.58581972252796
62.0,-408.361518596777,-362.1340551100671
63.0,-409.20280702483007,-461.36268956412096
64.0,-409.3791840915253,-420.49093929332446
65.0,-408.04895691802204,-322.9144178138115
66.0,-407.1355691320527,-347.76536304404726
67.0,-407.596206905559,-437.9982999569736
68.0,-406.52470176099786,-334.7338570754044
69.0,-405.5996670303309,-342.6973053449764
70.0,-405.4957695119142,-398.326840741164
71.0,-406.8836522834947,-504.0354462941302
72.0,-407.75291979827784,-469.4709133478754
73.0,-407.7057036132747,-404.30613829304934
74.0,-406.8949623429201,-347.7108496070374
75.0,-406.25782674467786,-359.10979247475063
76.0,-407.4384786368401,-495.9873705490072
77.0,-407.7677884907651,-432.79533738906844
78.0,-405.8157378330363,-255.50783718791723
79.0,-405.1912819688937,-356.4837245657691
80.0,-405.1943931955217,-405.44018009913566
81.0,-406.06053238196057,-475.3516672970727
82.0,-405.83990396990754,-387.9690025936143
83.0,-405.96189436748114,-415.96510696851294
84.0,-404.97367238917485,-322.95124818975194
85.0,-405.4982023863575,-449.55872214969884
86.0,-404.2290560604677,-296.35161835984036
87.0,-404.2855458912577,-409.14367133919734
88.0,-403.34146739477933,-321.2066382011574
89.0,-402.8595574823113,-360.45148518512303
90.0,-401.7494348852476,-302.94852374658007
91.0,-400.6883459934023,-305.1903457273263
92.0,-402.135266730786,-533.8050538327021
93.0,-401.9557993045174,-385.44479608781035
94.0,-400.8368381461964,-296.77345042233935
95.0,-400.8016693204826,-397.4957997033838
96.0,-401.06763270673133,-426.33415440036185
97.0,-400.88290356515176,-383.1489059735133
98.0,-400.8411120549929,-396.78733556958616
99.0,-400.84053998732145,-400.7844773555174
