controller,rmse,mae,velocity_rmse,reward,disturbance_abs_mean
DDPG-LADRC (v=1),0.18355687628590814,0.15246616168379998,0.2773118929587281,-0.185319110370862,0.00038537215512020117
DDPG-LADRC (v=3),0.4573059440690779,0.33298618714734823,0.4937295357328507,-0.410702846607786,0.00038537215512020117
DDPG-LADRC (v=6),4.636674558212914,4.186078233225775,2.484359392015781,-4.45957138547296,0.00038537215512020117
