rmse,mae,velocity_rmse,reward,controller
0.0581679855540342,0.038969181332404755,0.24970742060378923,-0.07400978662857213,PID
0.0584265301676926,0.05103564097217775,0.21482284011168293,-0.07496723223611657,LADRC(0.5-opt)
0.05732393111832678,0.049232366288325446,0.2256844940140022,-0.07509338698970774,DDPG-LADRC (best v=2)
