controller,mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,backend
PID,0.038969181332404755,0.0581679855540342,10.287863871754855,0.13188648223876953,263.0,0.09113753587007523,55732140953.45879,263.0,13.349958412547528,0.24970742060378923,-0.4165203936214933,gym_env
LADRC(0.5-opt),0.05103564097217775,0.0584265301676926,13.473409216654925,0.1303359866142273,263.0,0.05930042152221386,55873623803.85652,263.0,38.5752008822481,0.21482284011168293,-0.4090559437570522,gym_env
LADRC(0.6-opt),0.05103483149844841,0.06650192032101497,13.47319551559038,0.17865657806396484,263.0,0.04932536528660701,56129955576.44653,263.0,19.159827634862168,0.3046488947565713,-0.45446491786595244,gym_env
LADRC(switched),1.1805869688205914,1.2968774286335925,311.67495976863614,2.068152904510498,263.0,2.066710252601367,28774204535.468643,263.0,166.83064995247148,0.9154360443724571,-1.442508209252691,gym_env
