mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,stable,score,b0,omega_c,k,name,difficulty
0.04218149213981301,0.05817035545259153,16.197692981688196,0.13246334716677666,383.0,0.10837256057116944,80347710613.50296,383.0,0.6170957082245431,0.07335889866733432,-0.32479926575924223,1.0,8034771102.98816,24.400000000000002,0.6400000000000001,5.6000000000000005,refine_b0.80_w0.80_k0.80,medium
0.040424871469131825,0.05755219786999204,15.52315064414662,0.1298355646431446,383.0,0.10949870770485161,80344433020.98639,383.0,0.5976086542645779,0.06522707008040453,-0.32157359045674516,1.0,8034443343.599599,24.400000000000002,0.6400000000000001,6.3,refine_b0.80_w0.80_k0.90,medium
0.04238438463385219,0.05754792699166539,16.27560369939924,0.1157505785425504,383.0,0.1085484614071136,80348767015.68144,383.0,0.6307263619179722,0.06331767997281426,-0.3231855233958291,1.0,8034876743.222762,24.400000000000002,0.6400000000000001,7.0,refine_b0.80_w0.80_k1.00,medium
0.041460279287393244,0.05884712123595621,15.920747246359008,0.13148881619175276,383.0,0.10926020100139382,80346780984.98152,383.0,0.6799067803524803,0.07239971921772022,-0.3235281218988996,1.0,8034678140.087278,24.400000000000002,0.6400000000000001,7.700000000000001,refine_b0.80_w0.80_k1.10,medium
0.04242310444201073,0.05816439012447568,16.29047210573212,0.12298102304339409,383.0,0.10661351278471749,80346239934.04962,383.0,0.6202824976882072,0.06147215501400952,-0.3233448248696584,1.0,8034624035.061435,24.400000000000002,0.6400000000000001,8.4,refine_b0.80_w0.80_k1.20,medium
0.04054469595791271,0.05373987848606216,15.569163247838484,0.12300866842269897,383.0,0.09982337562120702,80349856513.71873,383.0,0.6970238216655787,0.0649713373350856,-0.32237464823558426,1.0,8034985692.889192,24.400000000000002,0.7200000000000001,5.6000000000000005,refine_b0.80_w0.90_k0.80,medium
0.03978826117224562,0.05477395469567641,15.278692290142317,0.11959742428734899,383.0,0.09969358875279892,80346318484.21327,383.0,0.5798329219701915,0.06150842414987745,-0.32103447529265416,1.0,8034631889.869174,24.400000000000002,0.7200000000000001,6.3,refine_b0.80_w0.90_k0.90,medium
0.03897477891336503,0.052675929561669665,14.966315102732173,0.10793006420135498,383.0,0.09534341327628026,80349591540.73138,383.0,0.6289007254949956,0.06369421204504734,-0.3205479956386474,1.0,8034959195.46203,24.400000000000002,0.7200000000000001,7.0,refine_b0.80_w0.90_k1.00,medium
0.03730899712413905,0.05136860111777517,14.326654895669398,0.10935814430316289,383.0,0.08732625817088104,80346076696.37273,383.0,0.6232712548955613,0.0618352702329423,-0.31852662716989694,1.0,8034607710.8960085,24.400000000000002,0.7200000000000001,7.700000000000001,refine_b0.80_w0.90_k1.10,medium
0.03937533499647383,0.05367401437770757,15.120128638645951,0.1109062551210324,383.0,0.10359764323846066,80347638444.44954,383.0,0.626342029754134,0.05646159621649502,-0.32042846843532824,1.0,8034763885.865939,24.400000000000002,0.7200000000000001,8.4,refine_b0.80_w0.90_k1.20,medium
0.029021358342113477,0.03966670406300247,11.144201603371576,0.09217884810641408,383.0,0.07021742673497468,80350557379.79182,383.0,0.705268082979765,0.066119142882053,-0.31090410574825733,1.0,8035055778.602966,24.400000000000002,0.8,5.6000000000000005,refine_b0.80_w1.00_k0.80,medium
0.033303159269789315,0.045511268940779885,12.788413159599097,0.10009429696947336,383.0,0.075459621005856,80349295188.82928,383.0,0.6717781086814621,0.05975674744157727,-0.3146530646528574,1.0,8034929559.835037,24.400000000000002,0.8,6.3,refine_b0.80_w1.00_k0.90,medium
0.03468205886944115,0.04598948945200191,13.317910605865402,0.09894763755922516,383.0,0.08366328227732499,80347159618.06544,383.0,0.6739313907473891,0.05352778004194866,-0.3155145349526662,1.0,8034716002.866166,24.400000000000002,0.8,7.0,refine_b0.80_w1.00_k1.00,medium
0.03388643990705057,0.047813485515579845,13.01239292430742,0.10796230084573229,383.0,0.09228348039987237,80347702302.5196,383.0,0.6657844457136641,0.054722822137058647,-0.3146947456623272,1.0,8034770271.2515955,24.400000000000002,0.8,7.700000000000001,refine_b0.80_w1.00_k1.10,medium
0.033419595903017095,0.0473212611741401,12.833124826758564,0.10339937638491392,383.0,0.09087326318056736,80344463199.91393,383.0,0.6171475535791991,0.05370136874150391,-0.31403292385464443,1.0,8034446360.949926,24.400000000000002,0.8,8.4,refine_b0.80_w1.00_k1.20,medium
0.03190665818563976,0.04291987102700353,12.252156743285667,0.10160659377773602,383.0,0.07598336798490204,80346965056.7235,383.0,0.6436388299608354,0.051902170124922105,-0.31296908626971337,1.0,8034696546.513565,24.400000000000002,0.8800000000000001,5.6000000000000005,refine_b0.80_w1.10_k0.80,medium
0.03189847704946374,0.04381238254714239,12.249015186994077,0.09614206943660975,383.0,0.08688909854811899,80351344678.62646,383.0,0.6913522798357268,0.057353374618826114,-0.3139565375814867,1.0,8035134508.709953,24.400000000000002,0.8800000000000001,6.3,refine_b0.80_w1.10_k0.90,medium
0.03428565815928785,0.046930452109940214,13.165692733166537,0.09636782389134169,383.0,0.09029673347967011,80349984367.31116,383.0,0.6857113352643602,0.054759511923838024,-0.31544242720426996,1.0,8034998477.762796,24.400000000000002,0.8800000000000001,7.0,refine_b0.80_w1.10_k1.00,medium
0.0312766283032068,0.041407422153688256,12.010225268431412,0.0852239727973938,383.0,0.07142929170291416,80349867637.7953,383.0,0.7270835033181027,0.050424700762393214,-0.3120779365277606,1.0,8034986804.579491,24.400000000000002,0.8800000000000001,7.700000000000001,refine_b0.80_w1.10_k1.10,medium
0.03114679685405859,0.04237132051673113,11.960369991958496,0.08936101943254471,383.0,0.0723203752873304,80347084928.07103,383.0,0.6831564641808093,0.05203597094066307,-0.3120859972587144,1.0,8034708533.593171,24.400000000000002,0.8800000000000001,8.4,refine_b0.80_w1.10_k1.20,medium
0.030780800317009777,0.04287936130697379,11.819827321731752,0.09251423374128838,383.0,0.07180262840643481,80351457823.44121,383.0,0.715969899097041,0.059965212887982546,-0.3137206432139084,1.0,8035145823.105462,24.400000000000002,0.96,5.6000000000000005,refine_b0.80_w1.20_k0.80,medium
0.03426039264053251,0.0455046611839291,13.155990773964483,0.09464422861735027,383.0,0.06840702881252805,80351788808.9345,383.0,0.7173034296127067,0.060876276852714184,-0.31669054976164895,1.0,8035178921.922566,24.400000000000002,0.96,6.3,refine_b0.80_w1.20_k0.90,medium
0.03157962869195207,0.042794453134561226,12.126577417709596,0.08765206920603912,383.0,0.07085251388113982,80349217404.45587,383.0,0.6850139727480418,0.05448907008052626,-0.314283848965951,1.0,8034921781.26501,24.400000000000002,0.96,7.0,refine_b0.80_w1.20_k1.00,medium
0.031612532498430455,0.04248934704433873,12.139212479397294,0.08775818472107251,383.0,0.07435017349097618,80348939325.53719,383.0,0.7351339819952131,0.0481381073335821,-0.3128516403206955,1.0,8034893973.381098,24.400000000000002,0.96,7.700000000000001,refine_b0.80_w1.20_k1.10,medium
0.033521535252607676,0.044504951491856036,12.872269537001346,0.08244478298972051,379.3333333333333,0.07246231875576901,80350191874.37892,379.3333333333333,0.7476911818701044,0.05616738340976596,-0.31580386866960547,1.0,8035019228.046895,24.400000000000002,0.96,8.4,refine_b0.80_w1.20_k1.20,medium
0.038089536843951916,0.05064737902835367,14.626382148077537,0.11231669783592224,379.3333333333333,0.07152566781051543,80347091351.47641,379.3333333333333,0.6020040354384247,0.07249266943030512,-0.31967046726105713,1.0,8034709176.094907,27.45,0.6400000000000001,5.6000000000000005,refine_b0.90_w0.80_k0.80,medium
0.03668871281349433,0.04828601165401413,14.088465720381821,0.10247426542143027,340.0,0.08126080369670251,80343877855.3698,340.0,0.5941889856668842,0.06684658727735264,-0.31788438095434984,1.0,8034387822.443181,27.45,0.6400000000000001,6.3,refine_b0.90_w0.80_k0.90,medium
0.04466591863696514,0.05908870988653305,17.151712756594613,0.11690545175224543,383.0,0.11014487791723233,80342106061.3195,383.0,0.49658373109769366,0.05788670606911284,-0.324462652815952,1.0,8034210647.949154,27.45,0.6400000000000001,7.0,refine_b0.90_w0.80_k1.00,medium
0.04270269871553667,0.05709021273020853,16.397836306766084,0.1183501520814995,383.0,0.10285460895293479,80347073248.41217,383.0,0.6338341084638816,0.0646145653599315,-0.32307141081599505,1.0,8034707366.519577,27.45,0.6400000000000001,7.700000000000001,refine_b0.90_w0.80_k1.10,medium
0.041274689988566066,0.05627643142010246,15.849480955609367,0.11994177661836147,383.0,0.1106299502156489,80343032278.29518,383.0,0.585107549363577,0.0590294222729871,-0.32132196665635,1.0,8034303269.394217,27.45,0.6400000000000001,8.4,refine_b0.90_w0.80_k1.20,medium
0.03675971219233443,0.05019282358337218,14.115729481856425,0.11182338061432044,376.6666666666667,0.08335621246882702,80346220696.30937,376.6666666666667,0.5819003617275892,0.06767733250448747,-0.3183057735946823,1.0,8034622110.209011,27.45,0.7200000000000001,5.6000000000000005,refine_b0.90_w0.90_k0.80,medium
0.0416394119624064,0.055725842355598076,15.98953419356406,0.10982675819347303,383.0,0.09419343341205764,80345471515.5504,383.0,0.5810665864338554,0.06326370406448138,-0.32239864746634067,1.0,8034547193.144687,27.45,0.7200000000000001,6.3,refine_b0.90_w0.90_k0.90,medium
0.04079354279185005,0.05493361529493273,15.66472043207042,0.10967671778053045,383.0,0.0995770568777899,80344499608.48143,383.0,0.5708827989012185,0.05831578342943509,-0.32110966859617407,1.0,8034450002.372339,27.45,0.7200000000000001,7.0,refine_b0.90_w0.90_k1.00,medium
0.03672680197903857,0.04848180385601636,14.103091959950808,0.1041891947388649,383.0,0.08656144854186303,80346501617.23836,383.0,0.5773366956320714,0.05623165531775454,-0.316868339559009,1.0,8034650202.932141,27.45,0.7200000000000001,7.700000000000001,refine_b0.90_w0.90_k1.10,medium
0.04031044536974341,0.051746248494811665,15.47921102198147,0.09960178844630718,383.0,0.08935212233298347,80345641560.9326,383.0,0.5835156419984769,0.05753204014398722,-0.32069598676438194,1.0,8034564197.578969,27.45,0.7200000000000001,8.4,refine_b0.90_w0.90_k1.20,medium
0.03717402993865188,0.04926169944777714,14.274827496442322,0.0990570889165004,383.0,0.07785733407575192,80345076276.81065,383.0,0.5810627617765448,0.06210145754749421,-0.31836896972749673,1.0,8034507668.923058,27.45,0.8,5.6000000000000005,refine_b0.90_w1.00_k0.80,medium
