episode,reward,average_reward,exploration_noise,actor_loss,critic_loss
1.0,-205.8413508664817,-205.8413508664817,0.15,0.29382506012916565,0.8373423218727112
2.0,-93.55478146049228,-149.698066163487,0.1496969696969697,0.44732147455215454,0.31970471143722534
3.0,-23.172336966637523,-107.52282309787051,0.14939393939393938,0.5710486173629761,0.1988617479801178
4.0,-30.276687617064454,-88.211289227669,0.14909090909090908,0.6073238253593445,0.15413764119148254
5.0,-96.39995358940214,-89.84902210001562,0.14878787878787877,0.6013349294662476,0.13463470339775085
6.0,-62.72252306845039,-85.32793892808809,0.14848484848484847,0.5765283703804016,0.14534242451190948
7.0,-31.646454326994718,-77.65915541364618,0.14818181818181816,0.503490686416626,0.1351586878299713
8.0,-29.71812977883965,-71.66652720929537,0.1478787878787879,0.4302140176296234,0.08844438195228577
9.0,-30.056836363906044,-67.04322822647434,0.14757575757575758,0.33969399333000183,0.06549681723117828
10.0,-33.433344299905,-63.682239833817405,0.14727272727272728,0.2707088887691498,0.04079168289899826
11.0,-33.6511161852628,-60.952137683948806,0.14696969696969697,0.14121921360492706,0.02683071792125702
12.0,-35.10157532468438,-58.797924154010104,0.14666666666666667,0.11718730628490448,0.02448888123035431
13.0,-32.52260447721928,-56.77674571733389,0.14636363636363636,0.04180935025215149,0.044456206262111664
14.0,-38.70596653409302,-55.48597577567382,0.14606060606060606,-0.004615671932697296,0.026862559840083122
15.0,-43.69414690416306,-54.69985385090644,0.14575757575757575,-0.027121303603053093,0.04197864606976509
16.0,-39.74607733841986,-53.76524281887602,0.14545454545454545,0.016962120309472084,0.06540757417678833
17.0,-44.81816215571016,-53.238943956336854,0.14515151515151514,0.07756923884153366,0.032866403460502625
18.0,-42.42125942846761,-52.63796148256634,0.14484848484848484,0.13603617250919342,0.036326080560684204
19.0,-47.570227234624326,-52.37123862741149,0.14454545454545453,0.17805428802967072,0.02406184934079647
20.0,-45.97052585799247,-52.051202988940545,0.14424242424242423,0.23007000982761383,0.013105306774377823
21.0,-46.06377035751939,-51.76608714934906,0.14393939393939392,0.23764008283615112,0.009139233268797398
22.0,-43.18763301605359,-51.37615741601744,0.14363636363636365,0.28574156761169434,0.013103371486067772
23.0,-42.0352902725339,-50.97003275760512,0.14333333333333334,0.3122054934501648,0.01877860724925995
24.0,-41.739784366823734,-50.5854390746559,0.14303030303030304,0.312375009059906,0.0202945526689291
25.0,-39.185192743502554,-50.129429221409765,0.14272727272727273,0.320017009973526,0.02108539454638958
26.0,-38.996230082772676,-49.70122925453911,0.14242424242424243,0.28328797221183777,0.020887555554509163
27.0,-37.06666455697268,-49.233282413888496,0.14212121212121212,0.25591573119163513,0.016994955018162727
28.0,-35.215438751410694,-48.73264514022857,0.14181818181818182,0.2607773244380951,0.016237987205386162
29.0,-37.87198603609577,-48.358139653879164,0.1415151515151515,0.2189350426197052,0.008551388047635555
30.0,-32.47918099341914,-47.828841031863824,0.1412121212121212,0.20181305706501007,0.0077679092064499855
31.0,-32.60000933223637,-47.33758839639197,0.1409090909090909,0.1759929060935974,0.010120735503733158
32.0,-31.390120956418105,-46.839230038892794,0.1406060606060606,0.18739521503448486,0.008468558080494404
33.0,-30.056450355239214,-46.330660957569954,0.1403030303030303,0.1605091542005539,0.009407950565218925
34.0,-37.4160893988097,-46.06846767642995,0.13999999999999999,0.12416358292102814,0.01583588868379593
35.0,-33.32667545694858,-45.704416470159046,0.1396969696969697,0.13877391815185547,0.009495245292782784
36.0,-32.997322023473686,-45.35144162441779,0.1393939393939394,0.13840804994106293,0.01422856654971838
37.0,-32.09860410578549,-44.993256826616914,0.1390909090909091,0.1419479101896286,0.008579245768487453
38.0,-33.36982278814539,-44.68737698349925,0.1387878787878788,0.15047839283943176,0.008760832250118256
39.0,-35.86771732121706,-44.46123186395355,0.1384848484848485,0.1733981817960739,0.007935015484690666
40.0,-36.46043362123892,-44.26121190788569,0.13818181818181818,0.1818772703409195,0.005884732119739056
41.0,-37.44176211152226,-44.094883864071946,0.13787878787878788,0.20994839072227478,0.0071843764744699
42.0,-35.347381038032474,-43.88660998726148,0.13757575757575757,0.2150537520647049,0.01105598546564579
43.0,-35.77858046982438,-43.69805116127457,0.13727272727272727,0.25684842467308044,0.011504787020385265
44.0,-35.7186012197286,-43.516700026239434,0.13696969696969696,0.2364467978477478,0.007528993766754866
