time,axis,backend,x,y,z,vx,vy,vz,roll,pitch,yaw,target_x,target_y,target_z,target_vx,target_vy,target_vz,rpm0,rpm1,rpm2,rpm3,reward,x_b0,x_omega_c,x_k,y_b0,y_omega_c,y_k,z_b0,z_omega_c,z_k
2.75,x,gym_env,0.009061699733138084,-7.723022081682586e-17,1.0001389980316162,0.024000361561775208,-3.227141795386293e-16,0.00012955641432199627,3.334280015034284e-17,-0.007011306472122669,-8.596461591260269e-19,0.08017691969871521,0.0,1.0,0.10401330143213272,0.0,0.0,14031.5947265625,14890.794921875,14890.794921875,14031.5947265625,-0.08322739571034908,220.0,1.1,8.727272727272727,220.0,1.3,7.384615384615384,300.0,15.0,7.333333333333333
2.770833333333333,x,gym_env,0.009544896893203259,-8.403321225481308e-17,1.0001413822174072,0.02275771088898182,-3.2879222327033013e-16,0.00010153805487789214,2.231731141998476e-17,0.0008236585999839008,-6.660617007557012e-19,0.08234386146068573,0.0,1.0,0.10401330143213272,0.0,0.0,14891.796875,14032.5966796875,14032.5966796875,14891.796875,-0.771800373417139,220.0,1.1,8.727272727272727,220.0,1.3,7.384615384615384,300.0,15.0,7.333333333333333
2.7916666666666665,x,gym_env,0.010021742433309555,-9.093535286974335e-17,1.0001435279846191,0.02322595752775669,-3.3270501256083256e-16,0.00010430081601953134,1.2906085507358614e-17,0.00592041015625,-5.811159387132166e-19,0.08451081067323685,0.0,1.0,0.10401330143213272,0.0,0.0,14891.9208984375,14032.7216796875,14032.7216796875,14891.9208984375,-0.08606681260466575,220.0,1.1,8.727272727272727,220.0,1.3,7.384615384615384,300.0,15.0,7.333333333333333
2.8125,x,gym_env,0.01051902212202549,-9.789449615504588e-17,1.000145673751831,0.02417721413075924,-3.3467171718523864e-16,0.00010937243496300653,2.9565821508712425e-18,-0.0026164657901972532,-6.717971643279908e-19,0.08667775243520737,0.0,1.0,0.10401330143213272,0.0,0.0,14032.064453125,14891.2646484375,14891.2646484375,14032.064453125,-0.7751335476398468,220.0,1.1,8.727272727272727,220.0,1.3,7.384615384615384,300.0,15.0,7.333333333333333
2.833333333333333,x,gym_env,0.011014794930815697,-1.0486900514740719e-16,1.000147819519043,0.023274458944797516,-3.3457182023702184e-16,9.568642417434603e-05,-6.992495207600665e-18,-0.008414742536842823,-7.061119248591406e-19,0.08884469419717789,0.0,1.0,0.10401330143213272,0.0,0.0,14031.50390625,14890.7041015625,14890.7041015625,14031.50390625,-0.09015391962528228,220.0,1.1,8.727272727272727,220.0,1.3,7.384615384615384,300.0,15.0,7.333333333333333
2.8541666666666665,x,gym_env,0.01147929672151804,-1.1181646202501556e-16,1.0001493692398071,0.0217460785061121,-3.324964836371304e-16,6.321991531876847e-05,-1.6941244588959694e-17,-0.0005794414901174605,-8.265276051582053e-19,0.09101163595914841,0.0,1.0,0.10401330143213272,0.0,0.0,14891.9306640625,14032.7314453125,14032.7314453125,14891.9306640625,-0.7787525684446096,220.0,1.1,8.727272727272727,220.0,1.3,7.384615384615384,300.0,15.0,7.333333333333333
2.875,x,gym_env,0.011931497603654861,-1.1869533570367595e-16,1.0001507997512817,0.021928848698735237,-3.2840452040850407e-16,7.02849356457591e-05,-2.2857298232581827e-17,0.0045175449922680855,-9.452250762286326e-19,0.09317858517169952,0.0,1.0,0.10401330143213272,0.0,0.0,14892.1103515625,14032.91015625,14032.91015625,14892.1103515625,-0.0931365085363388,220.0,1.1,8.727272727272727,220.0,1.3,7.384615384615384,300.0,15.0,7.333333333333333
2.895833333333333,x,gym_env,0.0123981898650527,-1.254753844601934e-16,1.0001524686813354,0.022594932466745377,-3.234161580936663e-16,8.187644561985508e-05,-2.3395079781665827e-17,-0.004019256681203842,-7.672233564303106e-19,0.09534552693367004,0.0,1.0,0.10401330143213272,0.0,0.0,14032.0224609375,14891.22265625,14891.22265625,14032.0224609375,-0.7822391498059035,220.0,1.1,8.727272727272727,220.0,1.3,7.384615384615384,300.0,15.0,7.333333333333333
2.9166666666666665,x,gym_env,0.012857436202466488,-1.3215071876860652e-16,1.00015389919281,0.02140727825462818,-3.1850799921102164e-16,6.559161556651816e-05,-1.9093358438947084e-17,-0.009817561134696007,-6.647657672297721e-19,0.09751246869564056,0.0,1.0,0.10401330143213272,0.0,0.0,14031.41015625,14890.6103515625,14890.6103515625,14031.41015625,-0.09738568376898765,220.0,1.1,8.727272727272727,220.0,1.3,7.384615384615384,300.0,15.0,7.333333333333333
2.9375,x,gym_env,0.01327948085963726,-1.3873510291430823e-16,1.0001548528671265,0.019594278186559677,-3.145592374900405e-16,2.8190288503537886e-05,-1.3445475095553418e-17,-0.001982355723157525,-8.238285148194448e-19,0.09967941045761108,0.0,1.0,0.10401330143213272,0.0,0.0,14892.0673828125,14032.8671875,14032.8671875,14892.0673828125,-0.7860343801945449,220.0,1.1,8.727272727272727,220.0,1.3,7.384615384615384,300.0,15.0,7.333333333333333
2.958333333333333,x,gym_env,0.01368329580873251,-1.4525153913577237e-16,1.0001555681228638,0.01949256658554077,-3.117563525280168e-16,3.9208956877700984e-05,-7.79866708695607e-18,0.0031144130043685436,-9.171774496084908e-19,0.1018463596701622,0.0,1.0,0.10401330143213272,0.0,0.0,14892.3095703125,14033.1103515625,14033.1103515625,14892.3095703125,-0.10056566084623338,220.0,1.1,8.727272727272727,220.0,1.3,7.384615384615384,300.0,15.0,7.333333333333333
2.9791666666666665,x,gym_env,0.014095677994191647,-1.5172449874424073e-16,1.0001566410064697,0.019874371588230133,-3.10196541355648e-16,5.7218512665713206e-05,-5.715181390436472e-22,-0.005422767251729965,-9.164194419746625e-19,0.10401330143213272,0.0,1.0,0.10401330143213272,0.0,0.0,14031.98828125,14891.1884765625,14891.1884765625,14031.98828125,-0.7897199709773064,220.0,1.1,8.727272727272727,220.0,1.3,7.384615384615384,300.0,15.0,7.333333333333333
