mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,stable,score,b0,omega_c,k,name,difficulty
0.04501462403059651,0.05979327917485499,17.285615627749063,0.11901697764794032,377.3333333333333,0.07773299704779658,80349602995.91194,377.3333333333333,0.7453113950989992,0.07824216195316543,-0.3345803548164541,1.0,8034960340.888769,26.84,0.7040000000000001,6.16,refine_b0.88_w0.88_k0.88,medium
0.03658025096868372,0.048654410447545184,14.046816371974549,0.09133263304829597,378.6666666666667,0.07411352033574203,80346314351.87813,378.6666666666667,0.6403780971224978,0.059068998956773665,-0.32409290856216183,1.0,8034631475.956027,26.84,0.7040000000000001,7.0,refine_b0.88_w0.88_k1.00,medium
0.04107245733866521,0.05574723424013864,15.77182361804744,0.1122631598263979,383.0,0.10093597455469487,80343324303.54012,383.0,0.6208706449902088,0.06162139052333631,-0.3289945858924653,1.0,8034332471.905115,26.84,0.7040000000000001,7.840000000000001,refine_b0.88_w0.88_k1.12,medium
0.02554326851963869,0.03617324202587401,9.808615111541258,0.09162772943576176,376.3333333333333,0.04699925737932381,80348887231.66852,376.3333333333333,0.6626248538130984,0.06083317843379473,-0.31300030759967956,1.0,8034888762.847881,26.84,0.8,6.16,refine_b0.88_w1.00_k0.88,medium
0.026806709200360813,0.03654021637080514,10.293776332938554,0.07689070329070091,383.0,0.06271228820849885,80346663676.70882,383.0,0.6339879446801567,0.052193693992853264,-0.3132787952522647,1.0,8034666408.115232,26.84,0.8,7.0,refine_b0.88_w1.00_k1.00,medium
0.027605281509371887,0.03930816380111728,10.600428099598806,0.09170026549448569,381.3333333333333,0.07217668215966305,80351154251.10887,381.3333333333333,0.7481730886912533,0.0586006217119012,-0.3153512127040961,1.0,8035115465.463708,26.84,0.8,7.840000000000001,refine_b0.88_w1.00_k1.12,medium
0.03178091421803344,0.04320981007519071,12.203871059724841,0.08638220156232516,383.0,0.06693630033719512,80342853920.21461,383.0,0.586021217498912,0.052602139717576935,-0.31826750209228266,1.0,8034285432.846002,26.84,0.8960000000000001,6.16,refine_b0.88_w1.12_k0.88,medium
0.03133714721055049,0.04356510822937315,12.033464528851388,0.0849088579416275,383.0,0.07140761057282936,80349957375.73737,383.0,0.6687005344321149,0.05776629635800177,-0.3177578269628703,1.0,8034995778.373259,26.84,0.8960000000000001,7.0,refine_b0.88_w1.12_k1.00,medium
0.032283779391473595,0.04228420087301341,12.39697128632586,0.08536669487754504,382.3333333333333,0.06703249052161321,80348024190.5801,382.3333333333333,0.6876874082082246,0.05333924307096282,-0.3196989003487049,1.0,8034802459.864361,26.84,0.8960000000000001,7.840000000000001,refine_b0.88_w1.12_k1.12,medium
0.04332484219632047,0.059769949705538394,16.636739403387065,0.12195160488287608,383.0,0.09003227897088245,80345693559.32292,383.0,0.6469837052600087,0.073763648730751,-0.33184904733551684,1.0,8034569397.658764,30.5,0.7040000000000001,6.16,refine_b1.00_w0.88_k0.88,medium
0.04739873843877396,0.06058360889852616,18.2011155604892,0.10801718880732854,383.0,0.09074633327180524,80343035580.4138,383.0,0.5632275348128807,0.06432817856584194,-0.3349157678234691,1.0,8034303600.072743,30.5,0.7040000000000001,7.0,refine_b1.00_w0.88_k1.00,medium
0.03966225236401494,0.05871297753636573,15.230304907781735,0.13001203164458275,383.0,0.11469504267057473,80343244203.31836,383.0,0.6124929456320714,0.0657015299483767,-0.32726909952586314,1.0,8034324461.776901,30.5,0.7040000000000001,7.840000000000001,refine_b1.00_w0.88_k1.12,medium
0.037876923339159034,0.049960500770756866,14.544738562237066,0.09173575191137691,383.0,0.07790054869901884,80345900802.41895,383.0,0.6234501638653177,0.06666361798358723,-0.32671415293582867,1.0,8034590121.542358,30.5,0.8,6.16,refine_b1.00_w1.00_k0.88,medium
0.03827240553525092,0.04924230256979544,14.696603725536354,0.09296875074505806,382.0,0.07187864126593156,80341972224.62067,382.0,0.560878345300261,0.054468901745952224,-0.325159180008106,1.0,8034197263.685492,30.5,0.8,7.0,refine_b1.00_w1.00_k1.00,medium
0.030270673417339588,0.041572636914116785,11.623938592258403,0.08330864707628886,374.6666666666667,0.06378780873672983,80345772159.3028,374.6666666666667,0.6490477453220191,0.05881082087948392,-0.3176396452114199,1.0,8034577255.810758,30.5,0.8,7.840000000000001,refine_b1.00_w1.00_k1.12,medium
0.031013302703197503,0.04175602529207184,11.90910823802784,0.09089851876099904,370.3333333333333,0.054245586527573775,80344611063.6295,370.3333333333333,0.6127704457680592,0.06042028601625826,-0.31897512537684963,1.0,8034461145.862134,30.5,0.8960000000000001,6.16,refine_b1.00_w1.12_k0.88,medium
