episode,average_reward,reward
1.0,-132.58609978263883,-132.58609978263883
2.0,-478.41040409833965,-824.2347084140405
3.0,-340.47007219107746,-64.58940837655318
4.0,-298.25104704256074,-171.59397159701058
5.0,-301.57879998932395,-314.8898117763768
6.0,-262.48801767733414,-67.0341061173851
7.0,-253.3336921265856,-198.40773882209413
8.0,-240.87261780778425,-153.6450975761749
9.0,-222.35222803812928,-74.18910988088938
10.0,-206.59941103870142,-64.82405804385066
11.0,-199.24022914931768,-125.64841025548034
12.0,-193.41855865439712,-129.38018321027081
13.0,-186.47795589986993,-103.19072284554349
14.0,-181.93047345917162,-122.81320173009382
15.0,-176.84992867967836,-105.72230176677294
16.0,-172.9444938802959,-114.36297188955939
17.0,-168.94142340552457,-104.89229580918327
18.0,-169.6568585237328,-181.81925553327233
19.0,-165.87578544729155,-97.81647007134889
20.0,-168.64379086686645,-221.2358938387897
21.0,-173.8426238420658,-277.81928334605243
22.0,-168.80788762497374,-63.07842706604065
23.0,-171.76478518507153,-236.81653150722315
24.0,-167.5024933412549,-69.46978093347279
25.0,-182.37479034441586,-539.3099184202787
26.0,-188.26982690935986,-335.64574103295996
27.0,-185.49332257561676,-113.30420989829582
28.0,-181.91438656916426,-85.28311439494718
29.0,-182.41560481776725,-196.44971577865104
30.0,-180.40775227349906,-122.18002848972091
31.0,-183.67444122213337,-281.6751096811633
32.0,-180.69659803341335,-88.38345918309282
33.0,-178.9359877076226,-122.59645728231813
34.0,-179.84258395315356,-209.7602600556769
35.0,-180.20247656488283,-192.43882536367747
36.0,-177.5641763576024,-85.22366910278797
37.0,-182.00152961126602,-341.7462467431556
38.0,-184.20742872536403,-265.8256959469898
39.0,-183.62718123331913,-161.57777653561348
40.0,-192.06793855408674,-521.2574740640227
41.0,-193.59869787355763,-254.8290706523927
42.0,-196.58921754331328,-319.20052400329627
43.0,-199.78467227023353,-333.99377080088306
44.0,-202.08690960022957,-301.0831147900585
45.0,-202.49070019485282,-220.25748635827622
46.0,-203.7496106986388,-260.40058336900836
47.0,-211.04391504056576,-546.5819147692063
48.0,-209.08117568623723,-116.83242603279649
49.0,-208.6110943213862,-186.04718880853534
50.0,-209.64855020257164,-260.4838883806585
51.0,-207.81667049590723,-116.2226851626876
52.0,-207.68074965673526,-200.74878685896292
53.0,-206.48748857469224,-144.43791230845602
54.0,-209.13177257756888,-349.2788247300297
55.0,-206.94529002434012,-88.87523214998728
56.0,-205.55572486191406,-129.12964092848148
57.0,-202.8330303476352,-50.362137548020115
58.0,-203.68629208772606,-252.32221127290615
59.0,-202.86333598353824,-155.1318819406442
60.0,-202.78017596113304,-197.87373463922572
61.0,-202.84073527145668,-206.47429389087483
62.0,-203.07545089815392,-217.39310412668587
63.0,-201.17131898200907,-83.11514018102808
64.0,-198.96823357437336,-60.173852893322504
65.0,-197.73215282231948,-118.62298469087109
66.0,-196.62021777568592,-124.34443974450357
67.0,-196.824499886499,-210.3071192001631
68.0,-194.9679455988191,-70.57880832426581
69.0,-192.9200266741247,-53.66153979490464
70.0,-191.7479045192247,-110.87147583112548
71.0,-192.58285665507537,-251.02950616462275
