episode,average_reward,reward
1.0,-485.5683661460013,-485.5683661460013
2.0,-449.3751846643861,-413.18200318277087
3.0,-442.2847875534765,-428.1039933316573
4.0,-460.03915093577467,-513.3022410826691
5.0,-465.7861049784199,-488.7739211490008
6.0,-470.9078035823889,-496.5162966022339
7.0,-472.92553564848237,-485.03192804504306
8.0,-466.2434292977505,-419.4686848426277
9.0,-469.7118398233763,-497.4591240283829
10.0,-462.4643218196934,-397.2366597865478
11.0,-460.1477557129187,-436.9820946451719
12.0,-460.47415770866013,-464.06457966181557
13.0,-464.5817388796349,-513.8727129313318
14.0,-464.5851064323998,-464.6288846183439
15.0,-462.5709886682293,-434.37333996984245
16.0,-461.63339793805505,-447.5695369854404
17.0,-461.5077589259705,-459.49753473261825
18.0,-462.66221007492146,-482.28787960708803
19.0,-459.263406097888,-398.08493451128606
20.0,-457.096388989036,-415.92306392084663
21.0,-457.28581187110257,-461.07426951243485
22.0,-455.9746736765973,-428.44077159198673
23.0,-453.3275750651338,-395.09140561293674
24.0,-452.672285395604,-437.6006229964187
25.0,-453.606595433243,-476.03003633657806
26.0,-455.40526516838776,-500.3720085470063
27.0,-457.7659076641673,-519.142612554434
28.0,-456.0244403319699,-409.0048223626417
29.0,-453.3279372559422,-377.82585112716595
30.0,-454.9088930565902,-500.7566112753824
31.0,-455.23313905169664,-464.9605189048891
32.0,-454.3489098066419,-426.93780320994773
33.0,-455.0370264236272,-477.0567581671561
34.0,-453.5572780678967,-404.72558232878947
35.0,-453.01832138631926,-434.69379421268724
36.0,-450.9435110547592,-378.3251494501558
37.0,-450.7721856551201,-444.604471268111
38.0,-450.6087227590465,-444.5605956043206
39.0,-450.36147709412256,-440.9661418270147
40.0,-451.20903769847666,-484.2639012682851
41.0,-450.69333294724873,-430.0651428981318
42.0,-449.9905524795643,-421.17655330450225
43.0,-449.56748022964666,-431.7984457331025
44.0,-451.2043091446081,-521.5879524879508
45.0,-451.9002864187683,-482.5232864818168
46.0,-451.891290034386,-451.48645273718216
47.0,-453.203095211152,-513.5461333423873
48.0,-453.75470586583396,-479.68040663589323
49.0,-454.1256969679496,-471.9332698694984
50.0,-454.08448352428337,-452.0650247846373
51.0,-454.38364184666995,-469.34155796600027
52.0,-454.39817105633546,-455.13916074927624
53.0,-454.083918382066,-437.74277932005214
54.0,-453.5373326935612,-424.5682912028086
55.0,-453.15760429791806,-432.6522709331862
56.0,-454.61632024535703,-534.8456973545044
57.0,-455.55271700026515,-507.99093527511855
58.0,-455.90426599578944,-475.94255874067517
59.0,-456.36381047217435,-483.0173901024966
60.0,-457.1631714767226,-504.325470745067
61.0,-457.34120292110504,-468.023089584049
62.0,-458.31418638692224,-517.6661778017734
63.0,-458.9574041587655,-498.83690601304545
64.0,-459.4565589405644,-490.9033101938991
65.0,-457.9559512505444,-361.91705908926343
66.0,-459.3291026110521,-548.5839410440576
67.0,-459.465838320583,-468.490395149615
68.0,-460.33089413284705,-518.2896335545411
69.0,-460.51529872771476,-473.054811178721
70.0,-460.72895150999403,-475.47099348726124
71.0,-461.2817684296024,-499.9789528021852
72.0,-461.98618119187205,-511.99948731302675
73.0,-460.978178647328,-388.40199544015104
74.0,-459.74155713744216,-369.4681869157803
75.0,-460.18411772745895,-492.9336013887015
76.0,-460.4925815407158,-483.62736753498007
77.0,-460.665445506582,-473.8031069124139
78.0,-460.39756835245174,-439.77102748442195
79.0,-460.521669188046,-470.20153436440427
80.0,-461.3673165235203,-528.1734560259836
81.0,-461.17886335087474,-446.1026095392278
82.0,-461.9416658549886,-523.7286686882155
83.0,-461.18640469292745,-399.25498940391185
84.0,-462.0820625920828,-536.4216682219792
85.0,-462.8519244194021,-527.5203179142275
