episode,average_reward,reward
1.0,-91.70472342055291,-91.70472342055291
2.0,-51.61584315728396,-11.526962894015014
3.0,-38.33198496668289,-11.76426858548075
4.0,-31.829103565774858,-12.320459363050759
5.0,-28.019517634250224,-12.781173908151686
6.0,-25.529167231482763,-13.077415217645466
7.0,-23.782286929365778,-13.301005116663873
8.0,-22.536732953507453,-13.817855122499168
9.0,-21.622119554525447,-14.305212362669408
10.0,-20.886241793073715,-14.263341940008104
11.0,-20.304756132631816,-14.489899528212845
12.0,-19.843752705336858,-14.772715005092323
13.0,-19.464385776923827,-14.911982635967433
14.0,-19.15380447730422,-15.116247582249343
15.0,-18.871939971732598,-14.925836893729866
16.0,-18.634950427222066,-15.080107259564102
17.0,-18.42815559647758,-15.119438304565847
18.0,-18.259208497177397,-15.387107809074223
19.0,-18.103540489205013,-15.301516345702112
20.0,-17.940294333361088,-14.838617372326553
21.0,-17.804821341919403,-15.095361513085663
22.0,-17.67309358462014,-14.906810681335628
23.0,-17.596186720361203,-15.904235706664622
24.0,-17.487587465322576,-14.989804599434137
25.0,-17.383140396028757,-14.876410732977092
26.0,-17.26412705443083,-14.288793514482677
27.0,-17.140600338095314,-13.928905713371933
28.0,-17.042878428640375,-14.404386873356998
29.0,-16.9377532880111,-13.994249350391328
30.0,-16.824249497583757,-13.532639575190842
31.0,-16.723038201610887,-13.686699322424829
32.0,-16.630725373950554,-13.769027716480196
33.0,-16.534607473365735,-13.458834654651582
34.0,-16.44514729282545,-13.492961334995925
35.0,-16.34705925897828,-13.012066108174622
36.0,-16.262536469976315,-13.304238854907453
37.0,-16.1831190531721,-13.324092048220336
38.0,-16.10315602598712,-13.144524020142853
39.0,-16.029360118489233,-13.225115633569658
40.0,-15.967174545000308,-13.54193717893213
41.0,-15.89342060712416,-12.943263092078269
42.0,-15.83552948409869,-13.461993440054357
43.0,-15.782167047522096,-13.540944711305201
44.0,-15.733622173588214,-13.64619259443134
45.0,-15.693902791870965,-13.946249996311963
46.0,-15.655078532761367,-13.907986872829497
47.0,-15.616847443255656,-13.858217325992882
48.0,-15.581932469794992,-13.940928717143834
49.0,-15.54463346321516,-13.754281147383153
50.0,-15.51424268519506,-14.025094562210143
51.0,-15.487114717015157,-14.130716308020055
52.0,-15.461939385142895,-14.17799745965749
53.0,-15.427239747261101,-13.622858577407897
54.0,-15.4011450959542,-14.018128576688468
55.0,-15.3754685272886,-13.98893381934613
56.0,-15.34413077012037,-13.620554125867784
57.0,-15.310572446470982,-13.431306322105229
58.0,-15.281108898223088,-13.601686648093164
59.0,-15.251891315614772,-13.557271524332464
60.0,-15.22204023563924,-13.46082651708275
61.0,-15.197410594183403,-13.71963210683316
62.0,-15.175603187808226,-13.845351398922503
63.0,-15.1535320533883,-13.785121719352901
64.0,-15.128242899736506,-13.535026219673455
65.0,-15.109989301860333,-13.941759037785232
66.0,-15.093142162147684,-13.998078080825508
67.0,-15.078385143832707,-14.104421935044229
68.0,-15.058549119858071,-13.729535513557494
69.0,-15.04367371181539,-14.03214596491307
70.0,-15.02408463855141,-13.67243858333677
71.0,-15.007380020765352,-13.83805677574128
72.0,-14.993762708980487,-14.026933572255075
73.0,-14.978774383689647,-13.899614962749183
74.0,-14.962696602630958,-13.78901858534664
75.0,-14.947149397606651,-13.796656225807965
76.0,-14.934547761271364,-13.989425036124885
77.0,-14.916154716405776,-13.518283306621015
78.0,-14.90062115361723,-13.704536818899214
79.0,-14.880818437643443,-13.336206591688097
80.0,-14.861081344017293,-13.30185094755143
81.0,-14.845548702610863,-13.602937390096486
82.0,-14.831346521778714,-13.680969874374568
83.0,-14.809386187850173,-13.00863880570978
84.0,-14.787187255375708,-12.944675859995186
85.0,-14.768137149447027,-13.167928251437843
86.0,-14.747093954545901,-12.958422387950122
87.0,-14.725989638859856,-12.911018489859998
88.0,-14.706354928933168,-12.998135165311396
89.0,-14.690037495446171,-13.254103348590434
90.0,-14.66988720956983,-12.876511766575277
91.0,-14.652783816332345,-13.113478424958885
92.0,-14.636557881001625,-13.159997765906155
93.0,-14.619150193127734,-13.017642908729613
94.0,-14.604065861642123,-13.201223033480346
95.0,-14.589559294420637,-13.225941975601017
96.0,-14.57397341017107,-13.093314406462014
97.0,-14.562967976881671,-13.506446381099522
98.0,-14.549755043891848,-13.268100543878973
99.0,-14.538270185447551,-13.412754057906568
100.0,-14.524962473055348,-13.207498946227133
101.0,-14.513353190209607,-13.352424905635417
102.0,-14.499896001591182,-13.14071995113045
103.0,-14.488692802024408,-13.345966446213424
104.0,-14.4775481470771,-13.329648687504232
105.0,-14.468125157803296,-13.488134273327887
106.0,-14.45644669365665,-13.230207958258688
107.0,-14.444648862946952,-13.194078807719052
108.0,-14.435407053601617,-13.446533453650773
109.0,-14.424466471879855,-13.242883645929396
110.0,-14.413834531376647,-13.254953016526997
111.0,-14.403475948080823,-13.264031785540283
112.0,-14.39471579540155,-13.422338848002255
113.0,-14.384400077213623,-13.229039640165865
114.0,-14.374499088618904,-13.255687377415597
115.0,-14.36386212500865,-13.151248273439705
116.0,-14.352167743860326,-13.007313911803067
117.0,-14.341255927442486,-13.07548522297293
118.0,-14.329061460815433,-12.902308865450323
119.0,-14.318786957528161,-13.106395569629967
120.0,-14.309247681987472,-13.174073892645538
121.0,-14.296781988937623,-12.800898822955787
122.0,-14.285127351098678,-12.874916172586381
123.0,-14.274260708380764,-12.94853029679507
124.0,-14.26555565119,-13.1948336167261
125.0,-14.256674268603325,-13.155382827855647
126.0,-14.24720139759371,-13.063092521391809
127.0,-14.23738046292597,-12.999942694790661
128.0,-14.227938243180688,-13.028776335529983
129.0,-14.220119433954011,-13.219311852939427
130.0,-14.21143948098358,-13.091725547797978
131.0,-14.20227651885277,-13.011091441847384
132.0,-14.194147804490939,-13.129286223091185
133.0,-14.18705421543323,-13.250700459815562
134.0,-14.180242158674092,-13.274238609708846
135.0,-14.172305878638117,-13.108844353817403
136.0,-14.16640777841402,-13.370164248161018
137.0,-14.159952335059643,-13.282012038864195
138.0,-14.151460752721228,-12.988113972358406
139.0,-14.144988714992035,-13.251847508363426
140.0,-14.138213275605812,-13.19642720092088
141.0,-14.131769401463846,-13.229627021588385
142.0,-14.124996458436035,-13.170011491514742
143.0,-14.11740630120039,-13.03960397373885
144.0,-14.110782679422604,-13.163604765199125
145.0,-14.102522086403493,-12.912996691651642
146.0,-14.095619492086085,-13.094743316061795
147.0,-14.089185156168885,-13.149772112257779
148.0,-14.08155441643494,-12.959835675545037
149.0,-14.073821870710125,-12.929405103437603
150.0,-14.065237336053203,-12.786141672171652
151.0,-14.058306512860767,-13.01868303399533
152.0,-14.051919425071805,-13.087469168938696
153.0,-14.045939879638015,-13.137048973701894
154.0,-14.038758090872609,-12.939944409765303
155.0,-14.032125633005654,-13.01072712149471
156.0,-14.026468336289653,-13.149587345309556
157.0,-14.020049838147536,-13.018764127977192
158.0,-14.014195374513776,-13.095044584013522
159.0,-14.008554514743528,-13.11729867104441
160.0,-14.002961815398885,-13.113722619600594
161.0,-13.998604145201837,-13.301376913674176
162.0,-13.994425935710975,-13.321734207682312
163.0,-13.990121667039084,-13.292830142192543
164.0,-13.986826369101635,-13.449692805297673
165.0,-13.98282171135599,-13.326057841069996
166.0,-13.979592916763286,-13.446841808967292
167.0,-13.975192813938873,-13.244775745086372
168.0,-13.972691695111626,-13.555004850961268
169.0,-13.970753466754534,-13.645131102763116
170.0,-13.96835108168752,-13.562348005361855
171.0,-13.966402948784985,-13.63522035535425
172.0,-13.962541886210051,-13.302300185896456
173.0,-13.958360413670798,-13.2391471369192
174.0,-13.956269590960195,-13.594557262025774
175.0,-13.953752337055548,-13.515750157646835
176.0,-13.951497448518323,-13.556891954503953
177.0,-13.947740668925524,-13.286547460593283
178.0,-13.945002456305527,-13.460338822565973
179.0,-13.942378707240497,-13.475351373665035
180.0,-13.938534019571833,-13.250334926880896
181.0,-13.937974540866623,-13.837268373928964
182.0,-13.936172482429665,-13.609999905340374
183.0,-13.934475907720016,-13.625699310563505
184.0,-13.932029421436196,-13.484322431497276
185.0,-13.929552174611269,-13.473738758824766
186.0,-13.926848170763101,-13.426607458852232
187.0,-13.92465697637296,-13.517094819806516
188.0,-13.922813803368705,-13.578140451572835
189.0,-13.92062962470113,-13.510004035197198
190.0,-13.917200754666212,-13.269144318066537
191.0,-13.91365454715545,-13.23987512011081
192.0,-13.91035072764013,-13.279321200214326
193.0,-13.907677289648609,-13.39437719527632
194.0,-13.905296551750148,-13.445814137347043
195.0,-13.90369316189526,-13.592635530047119
196.0,-13.90211764972524,-13.594892776571214
197.0,-13.899816813609245,-13.448852934874594
198.0,-13.89742625921005,-13.426487042568624
199.0,-13.89593468603664,-13.600603197701275
200.0,-13.894507078486495,-13.610413176007569
201.0,-13.893410459957757,-13.674086754210293
202.0,-13.891845920054003,-13.577373399399221
203.0,-13.89108272787789,-13.73691790830344
204.0,-13.889532761817213,-13.574889651499689
205.0,-13.888050936008009,-13.585758470930159
206.0,-13.885637838180964,-13.390952783636749
207.0,-13.88338249532173,-13.418781866319478
208.0,-13.88117226227097,-13.423654020763934
209.0,-13.879028544141844,-13.433135173283517
210.0,-13.87857282371482,-13.783327254466712
211.0,-13.878377564127835,-13.83737305086106
212.0,-13.876657893534153,-13.51380739826709
213.0,-13.87483213912748,-13.487772204913199
214.0,-13.873954740835998,-13.68706890475005
215.0,-13.873062672188809,-13.682159981690347
216.0,-13.87272683138252,-13.800521058030427
217.0,-13.872114573352142,-13.739866838790476
218.0,-13.871214787616745,-13.675961283035576
219.0,-13.871040542180475,-13.833055037073791
220.0,-13.871443274604495,-13.959641675464809
221.0,-13.871302919007197,-13.840424687601626
222.0,-13.870360573078296,-13.662102122791111
223.0,-13.869341915222762,-13.6431998712942
224.0,-13.86845612554628,-13.670925027690828
225.0,-13.866941529404786,-13.5276719937101
226.0,-13.864630185722875,-13.344577857293189
227.0,-13.863175396877239,-13.534393117763102
228.0,-13.860762913650097,-13.313129221089184
229.0,-13.859047248845668,-13.467875673435628
230.0,-13.858342569608888,-13.696971024386585
231.0,-13.857602821267916,-13.687460702843964
232.0,-13.85610261097438,-13.50955403316766
233.0,-13.85480999262292,-13.554922535084188
234.0,-13.854308019690693,-13.737348326481879
235.0,-13.853116327262622,-13.574260299094021
236.0,-13.85159918599983,-13.495070989243686
237.0,-13.85107693722165,-13.727826225571334
238.0,-13.849864342355584,-13.562479359097779
239.0,-13.849495322930638,-13.761668699793518
240.0,-13.84829382217722,-13.561135142110288
241.0,-13.846360895921828,-13.382458594627678
242.0,-13.844839348892627,-13.478146514855325
243.0,-13.84218563930488,-13.199987919069827
244.0,-13.841323638231815,-13.63185737747699
