rmse,mae,velocity_rmse,reward,controller
0.0581679855540342,0.038969181332404755,0.24970742060378923,-0.3103057919635454,PID
0.0584265301676926,0.05103564097217775,0.21482284011168293,-0.30527975197041857,LADRC(0.5-opt)
1.2886231253468055,1.1272164163201677,1.8030257624283759,-3.2286433328880735,DDPG-LADRC (v=1)
1.4971654671028638,1.3773616825444552,1.03137342010845,-1.911204702312124,mDDPG-LADRC (v=5)
