mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,stable,score,b0,omega_c,k,omega_o,r,end_vx_mean,negative_tail_velocity,max_tail_pitch_abs,tail_rpm_edge_fraction,tail_same_rpm_fraction,unstable_tail,hold_steady_state_error,name
0.06810069894279991,0.08424338850205382,8.172083873135989,0.0632714033126831,119.0,0.04797117908795675,25497480562.99151,119.0,27.310969504989497,0.30718276776088854,-0.5416527747415627,1.0,0.11689930512967768,18.0,2.0,3.5,7.0,70.0,0.13182534091174603,0.0,0.07130090147256851,0.0,0.0,0.0,0.03076746066411336,coarse_b18_wc2_k3.5_r70
0.055587635278408244,0.06955051612607223,6.670516233408989,0.1103740930557251,119.0,0.0985995630423228,25700513440.95195,119.0,51.62392085740546,0.3525244152220513,-0.5017998029256178,1.0,0.12038653242492277,30.5,3.5,3.5,12.25,70.0,0.044838700676336884,0.0,0.31437909603118896,0.0,0.0,0.0,0.06196643908818563,coarse_b30.5_wc3.5_k3.5_r70
0.05444150015544551,0.06945630351508754,6.532980018653461,0.12330973148345947,119.0,0.11180054148038228,25688034064.486965,119.0,50.121635372899156,0.34898617117786945,-0.49470220213237526,1.0,0.12186731979524498,45.0,3.5,6.5,22.75,70.0,-0.012632139725610614,0.0,0.3830122947692871,0.0,0.0,0.0,0.07133922974268596,coarse_b45_wc3.5_k6.5_r70
0.055106898118051126,0.06986556187594745,6.612827774166135,0.12317144870758057,119.0,0.11119391520818074,25708931163.95109,119.0,56.417595358455884,0.35416619270486516,-0.5068295721814285,1.0,0.12301687072105137,37.5,3.5,5.0,17.5,70.0,-0.0041525219567120075,0.0,0.39315369725227356,0.0,0.0,0.0,0.07069555421670277,coarse_b37.5_wc3.5_k5_r70
0.0775170333990881,0.08785877386560514,9.302044007890572,0.0940399169921875,119.0,0.08667783935864766,25336823058.374557,119.0,13.497542180934873,0.27870946398570906,-0.5189262401688907,1.0,0.12400408192735485,24.0,2.0,5.0,10.0,70.0,0.040860105538740754,0.0,0.1692410409450531,0.0,0.0,0.0,0.05807149906953176,coarse_b24_wc2_k5_r70
0.0835223456210296,0.09326541715887707,10.022681474523552,0.12283122539520264,119.0,0.11362778147061665,25294068518.616966,119.0,9.423093651523109,0.2820826010776866,-0.5153807541122536,1.0,0.13444602804793854,30.5,2.0,6.5,13.0,70.0,0.05144254118204117,0.0,0.2158266007900238,0.0,0.0,0.0,0.0759180337190628,coarse_b30.5_wc2_k6.5_r70
0.08382429442432529,0.09298394969708178,10.058915330919035,0.1302124261856079,119.0,0.11975614229838054,25307405923.976433,119.0,12.90266790309874,0.28688318781653,-0.5403397696869138,1.0,0.1361974307670332,30.5,2.0,8.0,16.0,70.0,0.04918894427828491,0.0,0.2596794366836548,0.0,0.0,0.0,0.07928326725959778,coarse_b30.5_wc2_k8_r70
0.08523866173222625,0.09514243848963075,10.22863940786715,0.12363266944885254,119.0,0.11789584159851074,25305025538.392677,119.0,17.59394695378151,0.291708744988126,-0.5127619408635578,1.0,0.13856126105003985,30.5,2.0,5.0,10.0,70.0,-0.028080170857720077,0.0,0.2149956375360489,0.0,0.125,0.0,0.08257333437601726,coarse_b30.5_wc2_k5_r70
0.06597481996860968,0.07830011429959455,7.916978396233162,0.10747313499450684,119.0,0.023231416940689087,26405780793.38967,119.0,82.95363790047269,0.4903128819325889,-0.5053572871749965,1.0,0.13934819118031663,30.5,5.0,2.0,10.0,70.0,0.30939263477921486,0.0,0.18000921607017517,0.0,0.0,0.0,0.023921271165211994,coarse_b30.5_wc5_k2_r70
0.08600288881634507,0.0958627099971804,10.320346657961409,0.1337360143661499,119.0,0.12490919232368469,25271784335.119446,119.0,9.128869321165967,0.2852359082154066,-0.531955047966962,1.0,0.1393581146078883,37.5,2.0,8.0,16.0,70.0,0.04175038170069456,0.0,0.21649789810180664,0.0,0.0,0.0,0.08472609519958496,coarse_b37.5_wc2_k8_r70
0.08436193768938931,0.09316078213218433,10.123432522726716,0.140619158744812,119.0,0.12933497627576193,25425565064.78913,119.0,36.29714991465336,0.3156170167464038,-0.5118908863795083,1.0,0.14279664570217984,24.0,2.0,6.5,13.0,70.0,-0.012276933179236948,0.0,0.38183537125587463,0.0,0.0,0.0,0.0858040601015091,coarse_b24_wc2_k6.5_r70
0.08196926943249423,0.09938802386538335,9.836312331899308,0.14259648323059082,119.0,0.11899887522061665,25226975967.260654,119.0,7.399442784926471,0.30982231666315035,-0.5372307553498322,1.0,0.14355610950215925,37.5,2.0,3.5,7.0,70.0,0.1986136408522725,0.0,0.16514113545417786,0.0,0.0,0.0,0.07787173489729564,coarse_b37.5_wc2_k3.5_r70
0.08647398684703565,0.11049666080736116,10.376878421644278,0.11822795867919922,119.0,0.09927698969841003,25185376370.409523,119.0,6.9065618434873945,0.28823222300414536,-0.5249267348853374,1.0,0.14476582391481638,37.5,2.0,2.0,4.0,70.0,0.1606058059260249,0.0,0.10106362402439117,0.0,0.0,0.0,0.0651612679163615,coarse_b37.5_wc2_k2_r70
0.08903733768850657,0.09990335997582354,10.684480522620788,0.1470087766647339,119.0,0.13877723614374796,25291958981.686028,119.0,14.583574054621849,0.30218972385675075,-0.5333249127052484,1.0,0.14802938719520994,37.5,2.0,6.5,13.0,70.0,0.023757362068863586,0.0,0.23142682015895844,0.0,0.0,0.0,0.0956272433201472,coarse_b37.5_wc2_k6.5_r70
0.08359607392850611,0.10288566723000897,10.031528871420733,0.1572117805480957,119.0,0.12107294797897339,25210167230.587982,119.0,12.526732372636555,0.3211186714117963,-0.5267865550532813,1.0,0.1485921012394228,30.5,2.0,2.0,4.0,70.0,0.30978306382894516,0.0,0.15815138816833496,0.0,0.0,0.0,0.07830372452735901,coarse_b30.5_wc2_k2_r70
0.09017248693967114,0.10199082515568193,10.820698432760537,0.1550999879837036,119.0,0.14456536372502646,25268044631.071,119.0,8.681250820640756,0.3021966002953374,-0.5293393575132964,1.0,0.15067661829621024,45.0,2.0,8.0,16.0,70.0,0.06237870763288811,0.0,0.2311306595802307,0.0,0.0,0.0,0.09827082355817159,coarse_b45_wc2_k8_r70
0.07345710475089125,0.08597901177535454,8.81485257010695,0.1316075325012207,110.0,0.029703646898269653,26638066979.78678,110.0,71.52387654280462,0.5327759673487688,-0.5223812835139844,1.0,0.15459549751880736,45.0,5.0,3.5,17.5,70.0,0.3660374227911234,0.0,0.23617736995220184,0.0,0.0,0.0,0.02948741614818573,coarse_b45_wc5_k3.5_r70
0.09052803949617973,0.10436119539516181,10.863364739541566,0.16788101196289062,119.0,0.1502308944861094,25263975103.768646,119.0,6.048430114233193,0.3216991223121108,-0.5276038640526372,1.0,0.1563943451158771,45.0,2.0,6.5,13.0,70.0,0.14323857822455466,0.0,0.23167382180690765,0.0,0.0,0.0,0.09914346536000569,coarse_b45_wc2_k6.5_r70
0.08842406769619136,0.10663231203561536,10.610888123542964,0.17129778861999512,119.0,0.1461255649725596,25235453529.485634,119.0,5.509802553834033,0.32235005839078157,-0.5279057598450966,1.0,0.15672774114781593,45.0,2.0,5.0,10.0,70.0,0.21143927611410618,0.0,0.20546764135360718,0.0,0.0,0.0,0.09492793679237366,coarse_b45_wc2_k5_r70
0.11244270773072268,0.12025832150682284,13.493124927686722,0.11850631237030029,119.0,0.09926481048266093,25221592056.616085,119.0,6.3959837841386555,0.2885388942319596,-0.546175011613532,1.0,0.1580493401566243,30.5,1.5,11.0,16.5,70.0,0.15815391531214118,0.0,0.22157052159309387,0.0,0.0,0.0,0.06901148458321889,repo_default_seeded_r
0.09202005835207387,0.10518404932499324,11.042407002248865,0.17015564441680908,119.0,0.15701536337534586,25296962169.362873,119.0,8.579926306460084,0.33061667366418485,-0.5302254196658481,1.0,0.15998157325388093,37.5,2.0,5.0,10.0,70.0,0.08803295763209462,0.0,0.2535344660282135,0.0,0.0,0.0,0.10558079183101654,coarse_b37.5_wc2_k5_r70
0.08323516515265321,0.09732122263525705,9.988219818318385,0.1679462194442749,119.0,0.12565253178278604,25370267175.960785,119.0,30.986315815388654,0.4136782814422213,-0.5597833230368917,1.0,0.16095629121008015,45.0,3.5,2.0,7.0,70.0,0.36149500124156475,0.0,0.25704437494277954,0.0,0.0,0.0,0.08572863042354584,coarse_b45_wc3.5_k2_r70
0.08509468162093488,0.1026141127261205,10.211361794512186,0.1645357608795166,119.0,0.12673343221346536,25339446621.70365,119.0,29.758284368434875,0.3908864130578163,-0.5359729241485521,1.0,0.1615277356160396,24.0,2.0,2.0,4.0,70.0,0.3197010699659586,0.0,0.2666759490966797,0.0,0.0,0.0,0.09049063920974731,coarse_b24_wc2_k2_r70
0.08918104136102063,0.11556132578060392,10.701724963322476,0.1720336675643921,119.0,0.1400337517261505,25200784994.124695,119.0,7.515481387867647,0.32306857237862147,-0.5462503131474182,1.0,0.1617284527156608,45.0,2.0,3.5,7.0,70.0,0.27374246157705784,0.0,0.14626628160476685,0.0,0.0,0.0,0.08977239330609639,coarse_b45_wc2_k3.5_r70
0.09318946887443834,0.10692026350640477,11.1827362649326,0.18531346321105957,119.0,0.16706381241480509,25321371213.36119,119.0,8.513372341123949,0.35057018272331714,-0.5275727179210571,1.0,0.1663827093906379,30.5,2.0,3.5,7.0,70.0,0.13807354238815606,0.0,0.2967416048049927,0.0,0.0,0.0,0.11032046874364217,coarse_b30.5_wc2_k3.5_r70
0.08747949265554288,0.1027715351135472,10.497539118665145,0.1979207992553711,119.0,0.1835712989171346,25548234747.051086,119.0,20.41278640362395,0.43166883196701666,-0.5539968527561209,1.0,0.1782168138004685,37.5,3.5,2.0,7.0,70.0,0.047526079579256475,0.0,0.36899614334106445,0.0,0.0,0.0,0.1230713923772176,coarse_b37.5_wc3.5_k2_r70
