mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,stable,score,b0,omega_c,k,axis,search_factor
0.010507015648525186,0.01361410902032907,0.504336751129209,0.017724543809890747,0.0,0.012293691662489437,10043917841.934723,0.0,0.49972988696808507,0.08850244066783564,-0.42190205316686774,1.0,1004391784.3509218,132.0,1.3,7.384615384615384,y,b0
0.01041545213390993,0.013577687422919975,0.49994170242767666,0.014191848387781647,0.0,0.008936480083866627,10043756303.503117,0.0,0.40391767785904253,0.08488451618316475,-0.40983243405464653,1.0,1004375630.4967846,176.0,1.3,7.384615384615384,y,b0
0.010653490054587673,0.01381988665851926,0.5113675226202083,0.016699620813596994,0.0,0.010751068950048646,10043706782.586868,0.0,0.39376766123670215,0.08956702238409953,-0.4062845246735533,1.0,1004370678.4067868,220.0,1.3,7.384615384615384,y,b0
0.010713492155091913,0.013939656191326068,0.5142476234444118,0.016066650743596256,0.0,0.010434904773137531,10043615580.858002,0.0,0.2750062333776596,0.08836599207789861,-0.40116408971728434,1.0,1004361558.2225944,264.0,1.3,7.384615384615384,y,b0
0.011140655260929591,0.01435488793337733,0.5347514525246204,0.022693898994475603,0.0,0.015340366921736858,10043783551.243174,0.0,0.4189297290558511,0.09982217279288721,-0.3989341782181892,1.0,1004378355.280486,308.0,1.3,7.384615384615384,y,b0
0.011169592094907161,0.014449344659520837,0.5361404205555438,0.020195939112454653,0.0,0.01334496891067829,10044084730.185284,0.0,0.38467731881648937,0.09665796378754439,-0.39485338316159957,1.0,1004408473.1712832,264.0,0.78,7.384615384615384,y,omega_c
0.010684185523701503,0.01399746324596381,0.5128409051376721,0.01076908950926736,0.0,0.006545666206511669,10043878227.92052,0.0,0.33411943151595747,0.08170767327933214,-0.3940350081364167,1.0,1004387822.9339132,264.0,1.04,7.384615384615384,y,omega_c
0.010713492155091913,0.013939656191326068,0.5142476234444118,0.016066650743596256,0.0,0.010434904773137531,10043615580.858002,0.0,0.2750062333776596,0.08836599207789861,-0.40116408971728434,1.0,1004361558.2225944,264.0,1.3,7.384615384615384,y,omega_c
0.010721836773333937,0.013932116785433614,0.514648165120029,0.015049696550704539,0.0,0.009498862872715109,10043898696.5319,0.0,0.4007542386968085,0.08739273852714555,-0.4049633618221822,1.0,1004389869.8024963,264.0,1.4949999999999999,7.384615384615384,y,omega_c
0.010743359124500602,0.013885821061614964,0.5156812379760289,0.018862790428102016,0.0,0.012702588792308234,10044088375.9276,0.0,0.5103266289893617,0.09220054417372442,-0.4159048948517496,1.0,1004408837.7536944,264.0,1.6900000000000002,7.384615384615384,y,omega_c
0.010683700550861246,0.013924069427106247,0.5128176264413398,0.015136457397602499,0.0,0.009765991041786038,10043622670.32504,0.0,0.2849276928191489,0.08707210248590677,-0.40096299976388505,1.0,1004362267.1698987,264.0,1.3,5.169230769230769,y,k
0.010700134332310391,0.013933827805706811,0.5136064479508988,0.01564802078064531,0.0,0.010117953395820223,10043617402.505987,0.0,0.2784865359042553,0.08779380938907685,-0.40107333907355114,1.0,1004361740.3875632,264.0,1.3,6.276923076923076,y,k
0.010713492155091913,0.013939656191326068,0.5142476234444118,0.016066650743596256,0.0,0.010434904773137531,10043615580.858002,0.0,0.2750062333776596,0.08836599207789861,-0.40116408971728434,1.0,1004361558.2225944,264.0,1.3,7.384615384615384,y,k
0.010721850860265263,0.013939768900545768,0.5146488412927326,0.016371750039979815,0.0,0.01069454051030334,10043616689.89941,0.0,0.27471014793882975,0.08875613559234133,-0.40122976515783226,1.0,1004361669.126825,264.0,1.3,8.49230769230769,y,k
0.010723052176914976,0.013934572698660075,0.5147065044919188,0.016564590390771627,0.0,0.01087019258120563,10043620284.710442,0.0,0.2765593833111702,0.08896603463360685,-0.40126855012271356,1.0,1004362028.608149,264.0,1.3,9.6,y,k
