mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,stable,score,b0,omega_c,k,axis,search_factor
0.010695420267727556,0.013928667599524231,0.5133801728509226,0.015598872909322381,0.0,0.010087993330671452,10043620057.848293,0.0,0.27953062666223405,0.08770107291259882,-0.40102507903821244,1.0,1004362005.9218467,242.88000000000002,1.1960000000000002,6.793846153846154,y,local_refine
0.010701701391392593,0.013932344935238154,0.5136816667868445,0.01581693789921701,0.0,0.010239689782611094,10043618617.394543,0.0,0.27742686170212766,0.0880030395888271,-0.40107089837790505,1.0,1004361861.8763455,242.88000000000002,1.1960000000000002,7.384615384615384,y,local_refine
0.010708322378652085,0.01393462361525442,0.5139994741753,0.0160077849868685,0.0,0.010393224874860607,10043617974.921406,0.0,0.2761438248005319,0.08826140521135925,-0.40111350632103665,1.0,1004361797.628991,242.88000000000002,1.1960000000000002,7.975384615384615,y,local_refine
0.010487608251729563,0.013772923044318394,0.503405196083019,0.010960017185425386,0.0,0.006770308559862315,10043793050.840733,0.0,0.3957000083111702,0.08081178316070747,-0.40232237196253157,1.0,1004379305.2301604,242.88000000000002,1.3,6.793846153846154,y,local_refine
0.010486534040102654,0.013766831506753414,0.5033536339249274,0.01119318715063855,0.0,0.006894088888657279,10043786186.911386,0.0,0.3950610871010638,0.08111407136382576,-0.40236286527470344,1.0,1004378618.8371681,242.88000000000002,1.3,7.384615384615384,y,local_refine
0.01048699666816355,0.013762346404976047,0.5033758400718504,0.011464563351182733,0.0,0.007032660092227161,10043777896.554155,0.0,0.39488447473404253,0.08148095003650409,-0.4024143677198639,1.0,1004377789.8014508,242.88000000000002,1.3,7.975384615384615,y,local_refine
0.010421395199621708,0.01369455130201098,0.500226969581842,0.010862633207580075,0.0,0.006701049988623709,10043859357.164438,0.0,0.42019718251329785,0.08041245615509665,-0.40437729733176186,1.0,1004385935.8643073,242.88000000000002,1.4040000000000001,6.793846153846154,y,local_refine
0.010386540825794304,0.013654991986575188,0.49855395963812654,0.010764785227365792,0.0,0.00661861235203105,10043857931.717747,0.0,0.45343147440159576,0.08021255284416529,-0.4043051060391144,1.0,1004385793.3226007,242.88000000000002,1.4040000000000001,7.384615384615384,y,local_refine
0.010354770499672112,0.01361986874433295,0.49702898398426143,0.010807782819028944,0.0,0.006588020524941385,10043876993.166851,0.0,0.46738904587765956,0.08025342093160731,-0.40459192661711574,1.0,1004387699.468585,242.88000000000002,1.4040000000000001,7.975384615384615,y,local_refine
0.011278142827989408,0.014554575191318229,0.5413508557434916,0.02435085503384471,0.0,0.016673787226318383,10043833649.466005,0.0,0.4735341173537234,0.1023783822291105,-0.4012689613742676,1.0,1004383365.1098193,264.0,1.1960000000000002,6.793846153846154,y,local_refine
0.01128777839960467,0.01456658308149796,0.5418133631810242,0.02455709595233202,0.0,0.01683291234949138,10043833148.077736,0.0,0.48281665558510634,0.10269858940836343,-0.40132292718220275,1.0,1004383314.9720411,264.0,1.1960000000000002,7.384615384615384,y,local_refine
0.011295496011142953,0.014576305283056715,0.5421838085348618,0.02473215153440833,0.0,0.016972304144292138,10043833310.678791,0.0,0.4895954537898936,0.10295996355305523,-0.40136863486258667,1.0,1004383331.232923,264.0,1.1960000000000002,7.975384615384615,y,local_refine
0.010705977077166622,0.013937183117922854,0.5138868997039978,0.015856124460697174,0.0,0.010262787606916391,10043616209.19492,0.0,0.2763671875,0.08808127142487567,-0.4011175524972874,1.0,1004361621.0563235,264.0,1.3,6.793846153846154,y,local_refine
