mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,stable,score,b0,omega_c,k,omega_o,r,end_vx_mean,negative_tail_velocity,max_tail_pitch_abs,tail_rpm_edge_fraction,tail_same_rpm_fraction,unstable_tail,hold_steady_state_error,name
0.06776284528564057,0.08566159918079305,8.131541434276869,0.10622715950012207,119.0,0.09967748324076335,25817895030.514656,119.0,23.465442817752102,0.4048602337848034,-0.5121094607626834,1.0,0.13538688760833315,32.940000000000005,3.4299999999999997,3.8500000000000005,13.2055,59.5,-0.04656671290285885,0.0,0.25290387868881226,0.0,0.0,0.0,0.06776796778043111,refine_coarse_b30.5_wc3.5_k3.5_r70_b1.08_wc0.98_k1.10_r0.85
0.06768265681768261,0.08414943294369129,8.121918818121912,0.09483981132507324,119.0,0.08711629112561543,25973599696.1511,119.0,33.03027754070378,0.43228160572693347,-0.4966694167011169,1.0,0.1366243488444614,32.940000000000005,3.7800000000000002,3.36,12.700800000000001,59.5,0.0041497445199638605,0.0,0.2432643175125122,0.0,0.0,0.0,0.05678146084149679,refine_coarse_b30.5_wc3.5_k3.5_r70_b1.08_wc1.08_k0.96_r0.85
0.06787661145030863,0.08577078480305865,8.145193374037035,0.10981452465057373,119.0,0.10203096270561218,25851957924.407677,119.0,28.80683347557773,0.41141163255412877,-0.5164325148604996,1.0,0.13690336391331667,30.5,3.4299999999999997,3.5,12.004999999999999,59.5,-0.03194957529194653,0.0,0.28140634298324585,0.0,0.0,0.0,0.06801179548104604,refine_coarse_b30.5_wc3.5_k3.5_r70_b1.00_wc0.98_k1.00_r0.85
0.068766281365104,0.0859579008862546,8.25195376381248,0.10165131092071533,119.0,0.09464812278747559,25895260996.250397,119.0,28.16465746454832,0.41885630626433595,-0.5059543215334974,1.0,0.1371149568493563,30.5,3.5,3.36,11.76,59.5,-0.013503234134986997,0.0,0.234594464302063,0.0,0.0,0.0,0.06332149108250935,refine_coarse_b30.5_wc3.5_k3.5_r70_b1.00_wc1.00_k0.96_r0.85
0.06723745026955044,0.0839186824324443,8.068494032346052,0.10082793235778809,119.0,0.09206763903299968,25975848647.020264,119.0,39.36767167804622,0.433525917096702,-0.49906908609270434,1.0,0.1374988700696597,30.5,3.7800000000000002,3.08,11.6424,59.5,0.008887357776984572,0.0,0.26993706822395325,0.0,0.0,0.0,0.05983823041121165,refine_coarse_b30.5_wc3.5_k3.5_r70_b1.00_wc1.08_k0.88_r0.85
0.06988081884557194,0.08814573779082582,8.385698261468633,0.11554694175720215,119.0,0.1075248916943868,25823178284.052498,119.0,29.80596359637605,0.4067123058228344,-0.5018212988900425,1.0,0.1391919104569439,27.45,3.15,3.36,10.584,66.5,-0.01572297711391002,0.0,0.2716316282749176,0.0,0.0,0.0,0.07176938156286876,refine_coarse_b30.5_wc3.5_k3.5_r70_b0.90_wc0.90_k0.96_r0.95
0.06856431765286099,0.08604312487113508,8.227718118343319,0.10869765281677246,119.0,0.09919406970342,25943044295.739414,119.0,36.440852317489494,0.4287233864997257,-0.49681927534553844,1.0,0.13944775814959195,29.89,3.5,3.36,11.76,59.5,0.016133601195178926,0.0,0.28288787603378296,0.0,0.0,0.0,0.06441474457581838,refine_coarse_b30.5_wc3.5_k3.5_r70_b0.98_wc1.00_k0.96_r0.85
0.0675029265437369,0.08571120922318173,8.100351185248428,0.12089049816131592,119.0,0.11059282223383586,25884809957.95627,119.0,39.59544051995798,0.41945392292077277,-0.49814419410897426,1.0,0.13955342092386047,30.5,3.5,3.5,12.25,59.5,-0.004409979330375791,0.0,0.33404120802879333,0.0,0.0,0.0,0.07217236856619517,refine_coarse_b30.5_wc3.5_k3.5_r70_b1.00_wc1.00_k1.00_r0.85
0.0677223496973492,0.08601108110113932,8.126681963681904,0.12361085414886475,119.0,0.11375205715497334,25871924365.380714,119.0,32.02093864889706,0.41593504293898104,-0.5036011223809267,1.0,0.13980545998410465,32.940000000000005,3.5,3.8500000000000005,13.475000000000001,59.5,-0.01697585207875818,0.0,0.33238258957862854,0.0,0.0,0.0,0.07438197731971741,refine_coarse_b30.5_wc3.5_k3.5_r70_b1.08_wc1.00_k1.10_r0.85
0.0839382285489118,0.10303557642663093,10.072587425869415,0.06726861000061035,119.0,0.060647706190745033,25706908487.675896,119.0,32.61203387605042,0.38207342140733824,-0.505135662566824,1.0,0.14001884324263328,19.44,2.16,3.36,7.2576,66.5,0.05217699578497559,0.0,0.1112893745303154,0.0,0.0,0.0,0.04136204719543457,refine_coarse_b18_wc2_k3.5_r70_b1.08_wc1.08_k0.96_r0.95
