controller,rmse,mae,velocity_rmse,reward,disturbance_abs_mean
PID,0.05976441221987108,0.041652265275467865,0.23537294841222325,-0.07520399713303826,0.0002408575963162355
LADRC(0.5-opt),0.6564881214327997,0.35057366926988376,0.9790059116147141,-0.46400742605661144,0.0002408575963162355
DDPG-LADRC (best v=2),0.05569826394608907,0.04915094508407746,0.20465885025342961,-0.07100483180865096,0.0002408575963162355
