mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,stable,score,b0,omega_c,k,axis,search_factor
0.010625176430438218,0.013762212219739747,0.5100084686610344,0.0178430937230587,0.0,0.011975434105261229,10043501136.153608,0.0,0.38050615026595747,0.08964200401245968,-0.41483325209746835,1.0,1004350113.7620263,121.44000000000001,1.3156,9.233454545454546,x,local_refine
0.010603942113231124,0.013737357938803266,0.508989221435094,0.017809262382797897,0.0,0.012014300128794276,10043499651.758636,0.0,0.38903029421542556,0.08939926495759318,-0.4141737220694932,1.0,1004349965.3231748,121.44000000000001,1.3156,10.036363636363635,x,local_refine
0.010591964839667659,0.0137323800287139,0.5084143123040477,0.017963740625418723,0.0,0.0121261994674569,10043431765.658463,0.0,0.3922145113031915,0.08949229864863989,-0.4141832903022238,1.0,1004343176.7133759,121.44000000000001,1.3156,10.839272727272727,x,local_refine
0.010809269628712464,0.013894423531578798,0.5188449421781982,0.025359478779137135,0.0,0.018505660732625984,10043222408.992474,0.0,0.34941717918882975,0.09911788749766351,-0.41834346516222387,1.0,1004322241.045597,121.44000000000001,1.4300000000000002,9.233454545454546,x,local_refine
0.01089632544621007,0.01401331720130565,0.5230236214180835,0.02656766539439559,0.0,0.01948040845745709,10043234041.760113,0.0,0.38873420877659576,0.10094326573898954,-0.41874965803043845,1.0,1004323404.3273162,121.44000000000001,1.4300000000000002,10.036363636363635,x,local_refine
0.010989472932658284,0.0141498998540297,0.5274947007675976,0.027856435626745224,0.0,0.020518800531863234,10043263358.15295,0.0,0.4253137466755319,0.10291101243364421,-0.4192063297160087,1.0,1004326335.9713557,121.44000000000001,1.4300000000000002,10.839272727272727,x,local_refine
0.010895364102129138,0.014084960308482067,0.5229774769021986,0.026075001806020737,0.0,0.01911381288373377,10043176676.209312,0.0,0.3932014627659574,0.09992466866899619,-0.4223456530360427,1.0,1004317667.7726437,121.44000000000001,1.5444000000000002,9.233454545454546,x,local_refine
0.010916045162146245,0.014117712660477124,0.5239701677830197,0.026490173768252134,0.0,0.01946897917368915,10043199147.244104,0.0,0.397232380319149,0.10047396335910248,-0.42248588513629126,1.0,1004319914.8767893,121.44000000000001,1.5444000000000002,10.036363636363635,x,local_refine
0.01092549612457431,0.014128370871688778,0.5244238139795669,0.026695777662098408,0.0,0.01965858108305838,10043214479.348778,0.0,0.39690512799202127,0.10069133100768077,-0.4225781124731721,1.0,1004321448.0873469,121.44000000000001,1.5444000000000002,10.839272727272727,x,local_refine
0.010393977201519652,0.013424637056485195,0.4989109056729433,0.01898045337293297,0.0,0.013632526164292358,10043898673.250286,0.0,0.474624958444149,0.08976689660705023,-0.4147069344338262,1.0,1004389867.4790168,132.0,1.3156,9.233454545454546,x,local_refine
