mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,stable,score,b0,omega_c,k,axis,search_factor
0.01064632469977426,0.013855181631025278,0.5110235855891645,0.017218340464751236,0.0,0.011932750622509047,10043580771.251266,0.0,0.4275837350398936,0.08829147380026385,-0.4183511257382343,1.0,1004358077.276729,132.0,1.1,8.727272727272727,x,b0
0.010766738977454244,0.013910668862125742,0.5168034709178038,0.018960790242999792,0.0,0.01274600625911262,10044405275.51436,0.0,0.5596118683510638,0.09255640943564299,-0.41553693849641327,1.0,1004440527.7175386,176.0,1.1,8.727272727272727,x,b0
0.010610072289782465,0.013846536209273261,0.5092834699095583,0.014275528606958687,0.0,0.009245247588842175,10043667449.674057,0.0,0.32417199966755317,0.08550608388495742,-0.4014986241783578,1.0,1004366745.1079128,220.0,1.1,8.727272727272727,x,b0
0.010875211095270048,0.014079541123130977,0.5220101325729622,0.018713837256655097,0.0,0.012288638771860861,10043650014.25848,0.0,0.29769053357712766,0.09324512081166902,-0.39738427638577123,1.0,1004365001.5667902,264.0,1.1,8.727272727272727,x,b0
0.010912957211558197,0.01420022263109686,0.5238219461547935,0.016219987184740603,0.0,0.010381601794506423,10044477954.886772,0.0,0.5064047955452128,0.08992625656786782,-0.3925294592645,1.0,1004447795.6506095,308.0,1.1,8.727272727272727,x,b0
0.01056326838214224,0.013814424216276322,0.5070368823428275,0.012902764668979216,0.0,0.008316440820635762,10043720448.522182,0.0,0.3414280668218085,0.08352476313319501,-0.4008785416004743,1.0,1004372044.993851,132.0,0.66,8.727272727272727,x,omega_c
0.01090541612349627,0.014058387463581592,0.523459973927821,0.020870413165539503,0.0,0.01430458278337028,10044145687.845602,0.0,0.48708651928191493,0.09556434424731303,-0.41553261294823995,1.0,1004414568.945027,132.0,0.8800000000000001,8.727272727272727,x,omega_c
0.01064632469977426,0.013855181631025278,0.5110235855891645,0.017218340464751236,0.0,0.011932750622509047,10043580771.251266,0.0,0.4275837350398936,0.08829147380026385,-0.4183511257382343,1.0,1004358077.276729,132.0,1.1,8.727272727272727,x,omega_c
0.010458699386012812,0.013512795159947188,0.502017570528615,0.018382784037385136,0.0,0.01260099827486556,10043973606.48646,0.0,0.5605260970744681,0.09025664577703653,-0.41477616588276967,1.0,1004397360.8117218,132.0,1.265,8.727272727272727,x,omega_c
0.010611363346433016,0.013746408256017077,0.5093454406287847,0.017703309073112905,0.0,0.011898489444865845,10043529157.891169,0.0,0.3975907995345745,0.08936848657063554,-0.41417812707060564,1.0,1004352915.9373411,132.0,1.4300000000000002,8.727272727272727,x,omega_c
0.010656001186433913,0.013812798736294893,0.5114880569488278,0.017290808958932757,0.0,0.011368721150211057,10043515145.935946,0.0,0.42618641954787234,0.08945034410670888,-0.4141658234103118,1.0,1004351514.7450505,132.0,1.4300000000000002,6.1090909090909085,x,k
0.010654145327536243,0.01380559905765924,0.5113989757217396,0.01789263845421374,0.0,0.011843102108105085,10043482159.12548,0.0,0.42071663065159576,0.09009667911976324,-0.41429621716801873,1.0,1004348216.0635079,132.0,1.4300000000000002,7.418181818181817,x,k
0.010611363346433016,0.013746408256017077,0.5093454406287847,0.017703309073112905,0.0,0.011898489444865845,10043529157.891169,0.0,0.3975907995345745,0.08936848657063554,-0.41417812707060564,1.0,1004352915.9373411,132.0,1.4300000000000002,8.727272727272727,x,k
0.010592905929869573,0.013738979907468139,0.5084594846337396,0.018027132377028465,0.0,0.012143755829310977,10043407057.072521,0.0,0.4078862616356383,0.08960837209653756,-0.41421137874774094,1.0,1004340705.8563628,132.0,1.4300000000000002,10.036363636363635,x,k
0.01058655263453619,0.013717451606006674,0.5081545264577372,0.018725882982835174,0.0,0.012530658356263302,10043424526.247547,0.0,0.40265022440159576,0.09055418098140784,-0.41434862024446684,1.0,1004342452.7733314,132.0,1.4300000000000002,11.345454545454546,x,k
