mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,stable,score,b0,omega_c,k,factor,scale
0.010807032208317876,0.013949977223532792,0.518737545999258,0.024477330967783928,0.0,0.017792929158895278,10043153489.500378,0.0,0.35292345412234044,0.09764319557649265,-0.42188070904656005,1.0,1004315349.0966291,121.44000000000001,1.5444000000000002,7.386763636363637,k,0.8
0.010858417051104574,0.01402575915993014,0.5212040184530196,0.02537789987400174,0.0,0.018532835887162945,10043157326.193985,0.0,0.37824135638297873,0.0989444170537519,-0.4221355489776819,1.0,1004315732.7691525,121.44000000000001,1.5444000000000002,8.31010909090909,k,0.9
0.010895364102129138,0.014084960308482067,0.5229774769021986,0.026075001806020737,0.0,0.01911381288373377,10043176676.209312,0.0,0.3932014627659574,0.09992466866899619,-0.4223456530360427,1.0,1004317667.7726437,121.44000000000001,1.5444000000000002,9.233454545454546,k,1.0
0.010918293311285687,0.014120341393960525,0.524078078941713,0.026530884206295013,0.0,0.01950522522383835,10043201837.922035,0.0,0.3980271359707447,0.10052221043855443,-0.4225022969279438,1.0,1004320183.9446898,121.44000000000001,1.5444000000000002,10.1568,k,1.1
0.01092489117927986,0.01412711982515082,0.5243947766054333,0.026717193890362978,0.0,0.019683607676415707,10043217720.9995,0.0,0.39565845246010634,0.10069276332431576,-0.4225965827904176,1.0,1004321772.2522919,121.44000000000001,1.5444000000000002,11.080145454545454,k,1.2
