rmse,mae,velocity_rmse,reward,controller
0.4981811258467756,0.331723129503962,1.063972819488377,-0.8416107604833672,PID
0.8519783595384792,0.6535561269231592,1.1513534796315827,-1.2928113283482632,LADRC
1.5322051649561048,1.4183158832379392,1.244386029253187,-1.7031282670659789,DDPG-LADRC (v=1)
1.500089122030072,1.3666733705668983,0.8788215207279607,-1.6159213292011332,mDDPG-LADRC (v=5)
