episode,average_reward,reward
1.0,-19.418202920485054,-19.418202920485054
2.0,-19.544786902025226,-19.671370883565398
3.0,-19.40647292904905,-19.1298449830967
4.0,-19.341729024577944,-19.147497311164628
5.0,-19.425155953384238,-19.75886366860941
6.0,-19.500376798143648,-19.87648102194071
7.0,-19.565310545379592,-19.95491302879527
8.0,-19.625564221782405,-20.04733995660208
9.0,-19.581624644935232,-19.230108030157865
10.0,-19.574549922423902,-19.510877419821917
11.0,-19.549235236689192,-19.29608837934211
12.0,-19.475750641588817,-18.6674200954847
13.0,-19.44694025850174,-19.101215661456806
14.0,-19.441247628354798,-19.367243436444554
15.0,-19.432771428294167,-19.31410462744534
16.0,-19.410138703863776,-19.07064783740789
17.0,-19.41639253636685,-19.51645385641605
18.0,-19.410711665483863,-19.314136860473084
19.0,-19.409051207934603,-19.379162972047926
20.0,-19.426503142995642,-19.758089909155387
21.0,-19.433996659093204,-19.583866981044412
22.0,-19.451610527392372,-19.82150176167488
23.0,-19.44851505175668,-19.38041458777152
24.0,-19.45084232490772,-19.504369607381523
25.0,-19.455353529117538,-19.563622430153192
26.0,-19.4668793535966,-19.755024965573103
27.0,-19.473167265609717,-19.63665297795087
28.0,-19.476052792167007,-19.553962009213862
29.0,-19.480293042042117,-19.599020038545135
30.0,-19.49038308865973,-19.782994440570477
31.0,-19.496045294919078,-19.665911482699446
32.0,-19.49152860674203,-19.35151127325371
33.0,-19.50628614226536,-19.978527279011907
34.0,-19.507970224705574,-19.56354494523257
35.0,-19.521574820938486,-19.984131092857567
36.0,-19.544440063254537,-20.344723544316366
37.0,-19.54049463767127,-19.398459316673687
38.0,-19.556252442881018,-20.13929123564158
39.0,-19.55738177189875,-19.600296274572614
40.0,-19.556657605144867,-19.528415101743303
41.0,-19.557916847439685,-19.60828653923236
42.0,-19.56728031691427,-19.951182565372434
43.0,-19.575943386349365,-19.939792302623392
44.0,-19.57806286613486,-19.66920049691107
45.0,-19.58348624679687,-19.82211499592522
46.0,-19.585289647880785,-19.66644269665703
47.0,-19.585482834511005,-19.594369419501163
48.0,-19.58247776031573,-19.44123927313776
49.0,-19.579959448518014,-19.459080482227726
50.0,-19.589123098370443,-20.038141941139475
51.0,-19.58176873996129,-19.21405081950361
52.0,-19.569667368600776,-18.952497429214418
53.0,-19.579306597292547,-20.080546489264815
54.0,-19.576745018423416,-19.440981338359414
55.0,-19.570931243115496,-19.256987376487814
56.0,-19.580663235473548,-20.115922815166414
57.0,-19.574770499210807,-19.244777268497273
58.0,-19.573496292458078,-19.500866507552566
59.0,-19.584025764818964,-20.19473516175058
60.0,-19.58824242918136,-19.837025626562536
61.0,-19.59021427995133,-19.708525326149537
62.0,-19.593868010660167,-19.81674558389932
63.0,-19.595266574177018,-19.681977512221785
64.0,-19.592146215705043,-19.395563631970436
65.0,-19.58715860598886,-19.267951584153344
66.0,-19.58193547008722,-19.242431636480617
67.0,-19.586230408888415,-19.869696369767187
68.0,-19.590063831622253,-19.846903154789473
69.0,-19.595994466653075,-19.99927764874883
70.0,-19.593205173594885,-19.400743952579795
71.0,-19.592142784613074,-19.51777555588633
72.0,-19.591649557574943,-19.556630437867717
73.0,-19.58662558648315,-19.22489966787398
74.0,-19.585253917518884,-19.4851220831275
75.0,-19.587218834797426,-19.732622713409366
76.0,-19.589104131540157,-19.73050138724502
77.0,-19.583423105873624,-19.151665155217053
78.0,-19.58142742644477,-19.42776011042297
79.0,-19.58514274720274,-19.87493776632473
80.0,-19.581120838245443,-19.26339003061876
81.0,-19.58426924805566,-19.836142032872885
82.0,-19.58639253789929,-19.75837901523337
83.0,-19.586507999153802,-19.595975822024045
84.0,-19.5848399135236,-19.44638880621642
85.0,-19.59093126012413,-20.10260437456891
86.0,-19.586021873666695,-19.16872402478475
87.0,-19.587205825172983,-19.68902565471362
88.0,-19.583392092415867,-19.25159734254703
89.0,-19.580523815038752,-19.328115405852444
90.0,-19.57647777526979,-19.216380235832183
91.0,-19.57155969061887,-19.12893207203597
92.0,-19.566529139080977,-19.10874894913286
93.0,-19.567269754999785,-19.635406419530046
94.0,-19.57239828206654,-20.04935129927471
95.0,-19.57332574515668,-19.66050727562979
96.0,-19.56780044373557,-19.04289680873044
97.0,-19.56999379530439,-19.780555545911195
98.0,-19.568446921179106,-19.41840013102628
99.0,-19.568653257859246,-19.58887425251305
100.0,-19.566257880423365,-19.32911551427096
101.0,-19.569650083256683,-19.90887036658824
102.0,-19.571784064743593,-19.78731619492173
103.0,-19.56957361623433,-19.344107868289576
104.0,-19.572378445274893,-19.86127583645284
105.0,-19.56986246994489,-19.308201035624368
106.0,-19.562686899466634,-18.809251999249682
107.0,-19.558104397621683,-19.07235920205712
108.0,-19.55581459628984,-19.310805853782224
109.0,-19.552336403716453,-19.176691605790985
110.0,-19.54768611144616,-19.040804253984245
111.0,-19.542214133068196,-18.94029651149176
112.0,-19.540944970569218,-19.400067933183166
113.0,-19.541995913847334,-19.659701560996474
114.0,-19.5364975984376,-18.915187957137825
115.0,-19.533892078183047,-19.236862769164148
116.0,-19.53357810557477,-19.497471255622802
117.0,-19.53184811449373,-19.331169149093334
118.0,-19.532359960717486,-19.592245968896897
119.0,-19.529350553698343,-19.17424052543938
120.0,-19.525876377070116,-19.112449358310553
121.0,-19.525374153789837,-19.465107360156253
122.0,-19.523946250865997,-19.35116999708116
123.0,-19.524467465689632,-19.58805567417294
124.0,-19.523509871304032,-19.405725761875512
125.0,-19.519149318676472,-18.9784407928586
126.0,-19.519651234819445,-19.582390752690845
127.0,-19.52106897934035,-19.699704788974486
128.0,-19.517702818424574,-19.090200382121836
129.0,-19.522294613570377,-20.11004439223325
130.0,-19.5227464962279,-19.58103935904801
131.0,-19.518947157798845,-19.025033162022012
132.0,-19.524497374521317,-20.251575765165036
133.0,-19.524779832126995,-19.56206423607655
134.0,-19.522108280029578,-19.166791851073505
135.0,-19.522408453456357,-19.56263169264421
136.0,-19.526559598165115,-20.086964133847502
137.0,-19.524121773157404,-19.192577572108714
138.0,-19.524279550830197,-19.54589509200305
139.0,-19.523974591239107,-19.48189016766846
140.0,-19.525725160573185,-19.76905429800972
141.0,-19.52847706913655,-19.913744268007576
142.0,-19.528616454565356,-19.5482698000269
143.0,-19.526430764467673,-19.216062770597638
144.0,-19.531045221826066,-20.19091262407601
145.0,-19.52827879441896,-19.129913247795777
146.0,-19.52910153088058,-19.648398317815737
147.0,-19.530906150650434,-19.794380637048747
148.0,-19.52926752376726,-19.288389371940866
149.0,-19.52771994295671,-19.298677982995287
150.0,-19.53135501122857,-20.07298018373549
151.0,-19.530579862616197,-19.41430757076014
152.0,-19.53026091414192,-19.48209969452582
153.0,-19.531780562102373,-19.76276705209166
154.0,-19.528623521662798,-19.04559633440804
155.0,-19.524729292072568,-18.925017935177316
156.0,-19.519264505833828,-18.67222263882868
157.0,-19.519217902510132,-19.511947784014048
158.0,-19.51967112491229,-19.59082704205066
159.0,-19.52011581915535,-19.59037750955904
160.0,-19.515467558837862,-18.776394168357363
161.0,-19.51521780885677,-19.4752578118816
162.0,-19.51283426161065,-19.129083154984983
163.0,-19.51214724843137,-19.40085111338849
164.0,-19.50895843713491,-18.989182195812464
165.0,-19.505577509531225,-18.951105382526293
166.0,-19.504227434313467,-19.281465023383497
167.0,-19.500032264994005,-18.8036341579631
168.0,-19.497642631942576,-19.098573912354187
169.0,-19.49677946912911,-19.3517681164667
170.0,-19.49478717761293,-19.15808991137892
171.0,-19.4904515274469,-18.753390999222027
172.0,-19.486054124384477,-18.73409820070956
173.0,-19.48500860552514,-19.305179361719638
174.0,-19.48686870110729,-19.80866523681907
175.0,-19.484472952260656,-19.067612652946263
176.0,-19.48260949682777,-19.15650479607284
177.0,-19.479699114945443,-18.967471903655678
178.0,-19.47485953248147,-18.618253436358646
179.0,-19.47757277519785,-19.96052997871302
180.0,-19.47288308525861,-18.633428586134688
181.0,-19.477169054965454,-20.24864360219799
182.0,-19.475401065632294,-19.155394996330145
183.0,-19.476535068164456,-19.682923529017717
184.0,-19.475093490781116,-19.211284829629584
185.0,-19.474914854151166,-19.44204571424052
186.0,-19.47328841515846,-19.172397201508286
187.0,-19.474089309741405,-19.623055702168497
