controller,mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,backend
pid_pos_att,0.3880956253488576,0.6115647448349669,149.02872013396131,1.7203289745375514,383.0,1.489082243808202,51860930802.1157,383.0,246.77426617575065,0.37433968636177367,-0.7533767488896115,gym_env
ladrc_x_pos_pid_att_default,0.3921426100202803,0.5736578871263169,150.58276224778763,1.6370378015562892,383.0,1.4057902457731728,51599599014.88414,383.0,253.5032547833714,0.3941846247751127,-0.7595298435765181,gym_env
ladrc_x_pos_pid_att_tuned,0.3340469171933614,0.4199530095951489,128.27401620225078,1.189501809887588,383.0,0.9582519703054506,37138402088.50577,383.0,152.55506996573106,0.5471164001453032,-0.5382396396499561,gym_env
