controller,rmse,mae,velocity_rmse,reward,disturbance_abs_mean
PID,0.059929620433528855,0.0405001358474688,0.26871141539141,-0.07838453565731915,0.00038537215512020117
LADRC(0.5-opt),0.05822636403332527,0.05100633846133563,0.21242837392079855,-0.07372976181972207,0.00038537215512020117
"DDPG-LADRC (v=6, narrowed, noise=0.2)",0.31160567819483975,0.17226237872221267,1.0520932033698287,-0.29221232336829167,0.00038537215512020117
