step,target_x,target_y,target_z,target_vx,target_vy,target_vz
0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,0.0,0.0,1.0,0.0,0.0,0.0
6.0,0.0,0.0,1.0,0.0,0.0,0.0
7.0,0.0,0.0,1.0,0.0,0.0,0.0
8.0,0.0,0.0,1.0,0.0,0.0,0.0
9.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,0.0,0.0,1.0,0.0,0.0,0.0
11.0,0.0,0.0,1.0,0.0,0.0,0.0
12.0,0.0,0.0,1.0,0.0,0.0,0.0
13.0,0.0,0.0,1.0,0.0,0.0,0.0
14.0,0.0,0.0,1.0,0.0,0.0,0.39098241925239563
15.0,0.0,0.0,1.0065163373947144,0.0,0.0,0.39098241925239563
16.0,0.0,0.0,1.0130327939987183,0.0,0.0,0.39098241925239563
17.0,0.0,0.0,1.0195491313934326,0.0,0.0,0.39098241925239563
18.0,0.0,0.0,1.026065468788147,0.0,0.0,0.39098241925239563
19.0,0.0,0.0,1.0325819253921509,0.0,0.0,0.39098241925239563
20.0,0.0,0.0,1.0390982627868652,0.0,0.0,0.39098241925239563
21.0,0.0,0.0,1.0456146001815796,0.0,0.0,0.39098241925239563
22.0,0.0,0.0,1.052130937576294,0.0,0.0,0.39098241925239563
23.0,0.0,0.0,1.0586473941802979,0.0,0.0,0.39098241925239563
24.0,0.0,0.0,1.0651637315750122,0.0,0.0,0.39098241925239563
25.0,0.0,0.0,1.0716800689697266,0.0,0.0,0.39098241925239563
26.0,0.0,0.0,1.0781965255737305,0.0,0.0,0.39098241925239563
27.0,0.0,0.0,1.0847128629684448,0.0,0.0,0.39098241925239563
28.0,0.0,0.0,1.0912292003631592,0.0,0.0,0.39098241925239563
29.0,0.0,0.0,1.097745656967163,0.0,0.0,0.0
30.0,0.0,0.0,1.097745656967163,0.0,0.0,0.0
31.0,0.0,0.0,1.097745656967163,0.0,0.0,0.0
32.0,0.0,0.0,1.097745656967163,0.0,0.0,0.0
33.0,0.0,0.0,1.097745656967163,0.0,0.0,0.0
34.0,0.0,0.0,1.097745656967163,0.0,0.0,0.0
35.0,0.0,0.0,1.097745656967163,0.0,0.0,0.0
36.0,0.0,0.0,1.097745656967163,0.0,0.0,0.0
37.0,0.0,0.0,1.097745656967163,0.0,0.0,0.0
38.0,0.0,0.0,1.097745656967163,0.0,0.0,0.0
39.0,0.0,0.0,1.097745656967163,0.0,0.0,0.0
40.0,0.0,0.0,1.097745656967163,0.0,0.0,0.0
41.0,0.0,0.0,1.097745656967163,0.0,0.0,0.0
42.0,0.0,0.0,1.097745656967163,0.0,0.0,0.0
43.0,0.0,0.0,1.097745656967163,0.0,0.0,-0.27947914600372314
44.0,0.0,0.0,1.0930876731872559,0.0,0.0,-0.27947914600372314
45.0,0.0,0.0,1.0884296894073486,0.0,0.0,-0.27947914600372314
46.0,0.0,0.0,1.0837717056274414,0.0,0.0,-0.27947914600372314
47.0,0.0,0.0,1.0791136026382446,0.0,0.0,-0.27947914600372314
48.0,0.0,0.0,1.0744556188583374,0.0,0.0,-0.27947914600372314
49.0,0.0,0.0,1.0697976350784302,0.0,0.0,-0.27947914600372314
50.0,0.0,0.0,1.065139651298523,0.0,0.0,-0.27947914600372314
51.0,0.0,0.0,1.0604816675186157,0.0,0.0,-0.27947914600372314
52.0,0.0,0.0,1.0558236837387085,0.0,0.0,-0.27947914600372314
53.0,0.0,0.0,1.0511656999588013,0.0,0.0,-0.27947914600372314
54.0,0.0,0.0,1.046507716178894,0.0,0.0,-0.27947914600372314
55.0,0.0,0.0,1.0418497323989868,0.0,0.0,-0.27947914600372314
56.0,0.0,0.0,1.0371917486190796,0.0,0.0,-0.27947914600372314
57.0,0.0,0.0,1.0325337648391724,0.0,0.0,-0.27947914600372314
58.0,0.0,0.0,1.0278757810592651,0.0,0.0,-0.27947914600372314
59.0,0.0,0.0,1.023217797279358,0.0,0.0,-0.27947914600372314
