shared_value,train_episodes,average_reward,best_reward,best_eval_rmse,best_eval_mae,best_eval_velocity_rmse,best_eval_score,checkpoint_path,best_checkpoint_path,output_dir
1,500,-37.818213502069035,-24.059096590522678,0.08260066449061908,0.0675113928809755,0.2941483361478249,0.1650593192285255,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_random_hover_disturbance_mddpg_retrain\20260412_random_hover_disturb_v136_500eps_reexpanded_noise0p2\v_1\train\ladrc_x_pos_pid_att\x\20260412_164332\checkpoints\x_policy.pt,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_random_hover_disturbance_mddpg_retrain\20260412_random_hover_disturb_v136_500eps_reexpanded_noise0p2\v_1\train\ladrc_x_pos_pid_att\x\20260412_164332\checkpoints\x_policy_best.pt,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_random_hover_disturbance_mddpg_retrain\20260412_random_hover_disturb_v136_500eps_reexpanded_noise0p2\v_1\train\ladrc_x_pos_pid_att\x\20260412_164332
3,500,-80.30355767326893,-26.760769218858332,0.06952222355515941,0.05479398768910911,0.30461408048215755,0.14962293534277912,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_random_hover_disturbance_mddpg_retrain\20260412_random_hover_disturb_v136_500eps_reexpanded_noise0p2\v_3\train\ladrc_x_pos_pid_att\x\20260412_164553\checkpoints\x_policy.pt,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_random_hover_disturbance_mddpg_retrain\20260412_random_hover_disturb_v136_500eps_reexpanded_noise0p2\v_3\train\ladrc_x_pos_pid_att\x\20260412_164553\checkpoints\x_policy_best.pt,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_random_hover_disturbance_mddpg_retrain\20260412_random_hover_disturb_v136_500eps_reexpanded_noise0p2\v_3\train\ladrc_x_pos_pid_att\x\20260412_164553
6,500,-73.13506629224214,-21.838304045866245,0.06691907445949874,0.05769569764371288,0.24753086292736354,0.13661874122027096,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_random_hover_disturbance_mddpg_retrain\20260412_random_hover_disturb_v136_500eps_reexpanded_noise0p2\v_6\train\ladrc_x_pos_pid_att\x\20260412_164752\checkpoints\x_policy.pt,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_random_hover_disturbance_mddpg_retrain\20260412_random_hover_disturb_v136_500eps_reexpanded_noise0p2\v_6\train\ladrc_x_pos_pid_att\x\20260412_164752\checkpoints\x_policy_best.pt,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_random_hover_disturbance_mddpg_retrain\20260412_random_hover_disturb_v136_500eps_reexpanded_noise0p2\v_6\train\ladrc_x_pos_pid_att\x\20260412_164752
