shared_value,train_episodes,average_reward,best_reward,checkpoint_path,best_checkpoint_path,output_dir
3,2,-648.3153767777515,-572.3963525872996,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_sine_disturbance_mddpg_v_sweep\20260412_095539\v_3\train\ladrc_x_pos_pid_att\x\20260412_095539\checkpoints\x_policy.pt,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_sine_disturbance_mddpg_v_sweep\20260412_095539\v_3\train\ladrc_x_pos_pid_att\x\20260412_095539\checkpoints\x_policy_best.pt,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_sine_disturbance_mddpg_v_sweep\20260412_095539\v_3\train\ladrc_x_pos_pid_att\x\20260412_095539
