step,target_x,target_y,target_z,target_vx,target_vy,target_vz
0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,0.0,0.0,1.0,0.0,0.0,0.0
4.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,0.0,0.0,1.0,0.0,0.0,0.0
6.0,0.0,0.0,1.0,0.0,0.0,0.0
7.0,0.0,0.0,1.0,0.0,0.0,0.0
8.0,0.0,0.0,1.0,0.0,0.0,0.0
9.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,0.0,0.0,1.0,0.0,0.0,0.0
11.0,0.0,0.0,1.0,0.0,0.0,0.0
12.0,0.0,0.0,1.0,0.0,0.0,0.0
13.0,0.0,0.0,1.0,0.0,0.0,0.0
14.0,0.0,0.0,1.0,0.0,0.0,0.0
15.0,0.0,0.0,1.0,0.0,0.0,0.0
16.0,0.0,0.0,1.0,0.0,0.0,0.0
17.0,0.0,0.0,1.0,0.0,0.0,0.0
18.0,0.0,0.0,1.0,0.0,0.0,0.0
19.0,0.0,0.0,1.0,0.0,0.0,0.0
20.0,0.0,0.0,1.0,0.0,0.0,0.0
21.0,0.0,0.0,1.0,0.0,0.0,0.0
22.0,0.0,0.0,1.0,0.0,0.0,0.0
23.0,0.0,0.0,1.0,0.0,0.0,0.0
24.0,0.0,0.0,1.0,0.0,0.0,0.0
25.0,0.0,0.0,1.0,0.0,0.0,0.0
26.0,0.0,0.0,1.0,0.0,0.0,0.0
27.0,0.0,0.0,1.0,0.0,0.0,0.0
28.0,0.0,0.0,1.0,0.0,0.0,0.0
29.0,0.0,0.0,1.0,0.0,0.0,0.0
30.0,0.0,0.0,1.0,0.0,0.0,0.0
31.0,0.0,0.0,1.0,0.0,0.0,0.0
32.0,0.0,0.0,1.0,0.0,0.0,0.0
33.0,0.0,0.0,1.0,0.0,0.0,0.0
34.0,0.0,0.0,1.0,0.0,0.0,0.049098242074251175
35.0,0.0,0.0,1.0010229349136353,0.0,0.0,0.049098242074251175
36.0,0.0,0.0,1.002045750617981,0.0,0.0,0.049098242074251175
37.0,0.0,0.0,1.0030686855316162,0.0,0.0,0.049098242074251175
38.0,0.0,0.0,1.004091501235962,0.0,0.0,0.049098242074251175
39.0,0.0,0.0,1.0051144361495972,0.0,0.0,0.049098242074251175
40.0,0.0,0.0,1.0061372518539429,0.0,0.0,0.049098242074251175
41.0,0.0,0.0,1.0071601867675781,0.0,0.0,0.049098242074251175
42.0,0.0,0.0,1.0081830024719238,0.0,0.0,0.049098242074251175
43.0,0.0,0.0,1.009205937385559,0.0,0.0,0.049098242074251175
44.0,0.0,0.0,1.0102287530899048,0.0,0.0,0.049098242074251175
45.0,0.0,0.0,1.01125168800354,0.0,0.0,0.049098242074251175
46.0,0.0,0.0,1.0122745037078857,0.0,0.0,0.049098242074251175
47.0,0.0,0.0,1.013297438621521,0.0,0.0,0.049098242074251175
48.0,0.0,0.0,1.0143203735351562,0.0,0.0,0.049098242074251175
49.0,0.0,0.0,1.015343189239502,0.0,0.0,0.049098242074251175
50.0,0.0,0.0,1.0163661241531372,0.0,0.0,0.049098242074251175
51.0,0.0,0.0,1.017388939857483,0.0,0.0,0.049098242074251175
52.0,0.0,0.0,1.0184118747711182,0.0,0.0,0.049098242074251175
53.0,0.0,0.0,1.0194346904754639,0.0,0.0,0.049098242074251175
54.0,0.0,0.0,1.0204576253890991,0.0,0.0,0.049098242074251175
55.0,0.0,0.0,1.0214804410934448,0.0,0.0,0.049098242074251175
56.0,0.0,0.0,1.02250337600708,0.0,0.0,0.049098242074251175
57.0,0.0,0.0,1.0235261917114258,0.0,0.0,0.049098242074251175
58.0,0.0,0.0,1.024549126625061,0.0,0.0,0.049098242074251175
59.0,0.0,0.0,1.0255719423294067,0.0,0.0,0.049098242074251175
60.0,0.0,0.0,1.026594877243042,0.0,0.0,0.049098242074251175
61.0,0.0,0.0,1.0276178121566772,0.0,0.0,0.049098242074251175
62.0,0.0,0.0,1.028640627861023,0.0,0.0,0.049098242074251175
63.0,0.0,0.0,1.0296635627746582,0.0,0.0,0.049098242074251175
64.0,0.0,0.0,1.030686378479004,0.0,0.0,0.049098242074251175
65.0,0.0,0.0,1.0317093133926392,0.0,0.0,0.049098242074251175
66.0,0.0,0.0,1.0327321290969849,0.0,0.0,0.049098242074251175
67.0,0.0,0.0,1.0337550640106201,0.0,0.0,0.049098242074251175
68.0,0.0,0.0,1.0347778797149658,0.0,0.0,0.049098242074251175
69.0,0.0,0.0,1.035800814628601,0.0,0.0,0.049098242074251175
70.0,0.0,0.0,1.0368236303329468,0.0,0.0,0.049098242074251175
71.0,0.0,0.0,1.037846565246582,0.0,0.0,0.0
72.0,0.0,0.0,1.037846565246582,0.0,0.0,0.0
73.0,0.0,0.0,1.037846565246582,0.0,0.0,0.0
74.0,0.0,0.0,1.037846565246582,0.0,0.0,0.0
75.0,0.0,0.0,1.037846565246582,0.0,0.0,0.0
76.0,0.0,0.0,1.037846565246582,0.0,0.0,0.0
77.0,0.0,0.0,1.037846565246582,0.0,0.0,0.0
78.0,0.0,0.0,1.037846565246582,0.0,0.0,0.0
79.0,0.0,0.0,1.037846565246582,0.0,0.0,0.0
80.0,0.0,0.0,1.037846565246582,0.0,0.0,0.0
81.0,0.0,0.0,1.037846565246582,0.0,0.0,0.0
82.0,0.0,0.0,1.037846565246582,0.0,0.0,0.0
83.0,0.0,0.0,1.037846565246582,0.0,0.0,0.0
84.0,0.0,0.0,1.037846565246582,0.0,0.0,0.0
85.0,0.0,0.0,1.037846565246582,0.0,0.0,0.0
86.0,0.0,0.0,1.037846565246582,0.0,0.0,0.0
87.0,0.0,0.0,1.037846565246582,0.0,0.0,0.0
88.0,0.0,0.0,1.037846565246582,0.0,0.0,0.0
89.0,0.0,0.0,1.037846565246582,0.0,0.0,0.0
90.0,0.0,0.0,1.037846565246582,0.0,0.0,0.0
91.0,0.0,0.0,1.037846565246582,0.0,0.0,0.0
92.0,0.0,0.0,1.037846565246582,0.0,0.0,0.0
93.0,0.0,0.0,1.037846565246582,0.0,0.0,0.0
94.0,0.0,0.0,1.037846565246582,0.0,0.0,0.0
95.0,0.0,0.0,1.037846565246582,0.0,0.0,0.0
96.0,0.0,0.0,1.037846565246582,0.0,0.0,0.0
