episode,average_reward,reward
1.0,-383.3853561379002,-383.3853561379002
2.0,-351.9516029235349,-320.51784970916964
3.0,-345.91835654470196,-333.85186378703617
4.0,-360.8332522107211,-405.5779392087787
5.0,-366.08781061098176,-387.1060442120243
6.0,-370.8902683143992,-394.9025568314862
7.0,-373.8196988167828,-391.3962818310846
8.0,-368.28887360999164,-329.57309716245334
9.0,-371.6082169380904,-398.16296356288007
10.0,-365.2591896234145,-308.1179437913314
11.0,-363.6282850608289,-347.3192394349729
12.0,-363.7262149393605,-364.80344360320805
13.0,-367.6011525024291,-414.1004032592524
14.0,-366.5760364498143,-353.2495277658221
15.0,-365.01737486193883,-343.1961126316821
16.0,-363.67870996563784,-343.5987365211226
17.0,-364.2992293571037,-374.2275396205566
18.0,-365.1457535556094,-379.53666493020813
19.0,-362.09682278677275,-307.21606894771213
20.0,-360.14272730699673,-323.0149131912518
21.0,-361.1520389586046,-381.33827199076114
22.0,-360.7971772521003,-353.3450814155109
23.0,-358.6973450066691,-312.50103560718196
24.0,-358.1756970596625,-346.17779427851406
25.0,-358.4401161827403,-364.78617513660737
26.0,-358.687194354124,-364.8641486387161
27.0,-358.703923740373,-359.13888778284695
28.0,-357.05475331789023,-312.52715191085537
29.0,-354.62539154273554,-286.6032618384028
30.0,-354.16765059220467,-340.89316302680936
31.0,-353.9839747013583,-348.4736979759693
32.0,-352.51633010094656,-307.01934748818155
33.0,-352.1018036020746,-338.83695563817184
34.0,-350.40382016607896,-294.37036677822346
35.0,-349.263558303302,-310.4946549688844
36.0,-346.9642958954933,-266.49011162219017
37.0,-345.90432713738954,-307.7454518456543
38.0,-344.65161228756546,-298.3011628440749
39.0,-344.48828441990037,-338.28182544862614
40.0,-344.2668645742926,-335.6314905955876
41.0,-343.65424374665173,-319.14941064101754
42.0,-342.5039702933005,-295.34275870590005
43.0,-341.59737249531486,-303.5202649799179
44.0,-341.4026162894416,-333.02809943689266
45.0,-341.1234688963973,-328.84098360244684
46.0,-340.3236279355187,-304.3307846959802
47.0,-340.6279823585814,-354.6282858194674
48.0,-339.65037032187377,-293.7026045966146
49.0,-338.85196827116,-300.52866983689853
50.0,-338.9980487864533,-346.1559940358221
51.0,-339.4824285789471,-363.7014182036393
52.0,-338.5719379907514,-292.13691799276677
53.0,-337.3219708409753,-272.3236790526216
54.0,-336.14369717575494,-273.695192919072
55.0,-335.31062084123585,-290.32449877720484
56.0,-335.2171255005356,-330.0748817620301
57.0,-335.17819605482754,-332.9981470951739
58.0,-334.48429102644457,-294.9317044086167
59.0,-333.8005183600865,-294.1417037113197
60.0,-333.5703858280915,-319.99256644038707
61.0,-332.5788223401206,-273.08501306186827
62.0,-332.24272872979174,-311.7410184997271
63.0,-333.26845752760505,-396.86364299203433
64.0,-333.8892152565159,-372.9969521778967
65.0,-333.9173433225629,-335.7175395495695
66.0,-333.3873404235869,-298.937151990149
67.0,-333.17610278770945,-319.23441881979545
68.0,-332.96336930854056,-318.71022620422514
69.0,-333.1906248458299,-348.6440013815053
70.0,-334.46162005922355,-422.1602897833854
71.0,-333.8944142827604,-294.19000993034035
72.0,-335.5931510654939,-456.2034626395685
73.0,-336.507824805271,-402.36433406922356
74.0,-338.92561349546844,-515.4241878798819
75.0,-338.30627310394766,-292.4750841314092
76.0,-339.33699866068537,-416.64141541601475
77.0,-339.15200082828983,-325.09216556622926
78.0,-340.5975371074436,-451.9038306022819
79.0,-341.20380395769513,-388.4926182773158
80.0,-340.5281266204949,-287.14961698168224
81.0,-340.43466228411756,-332.9575153739279
82.0,-341.80744535497587,-453.002874094499
83.0,-343.3057059611618,-466.1630756684074
84.0,-344.5742186466544,-449.8607715425432
85.0,-344.37448933665866,-327.59722729701815
86.0,-344.7398179476418,-375.79274988121057
87.0,-344.003620431005,-280.690634000239
88.0,-343.80605273819197,-326.61766346345183
89.0,-343.83283724811474,-346.1898741213219
90.0,-343.10066329615546,-277.9371815717774
91.0,-342.65722365749826,-302.74765617834635
92.0,-341.92465584164825,-275.2609845992999
93.0,-341.2064698137369,-275.1333552458907
94.0,-340.41843163805567,-267.13088129970583
95.0,-339.7663610737226,-278.4717280264125
