episode,average_reward,reward
1.0,-127.6110647608225,-127.6110647608225
2.0,-237.49718278521016,-347.3833008095978
3.0,-206.50792506237667,-144.52940961670973
4.0,-178.65725556599773,-95.10524707686095
5.0,-168.29863648372339,-126.86416015462595
6.0,-159.50676406192056,-115.54740195290651
7.0,-276.6189128308032,-979.291805444099
8.0,-266.49359020572274,-195.61633183015925
9.0,-259.44386762890946,-203.04608701440338
10.0,-259.896967451183,-263.97486585164444
11.0,-266.9953141833146,-337.97878150463
12.0,-263.12005868030815,-220.49224814723766
13.0,-256.65607168064787,-179.0882276847247
14.0,-253.69680840447523,-215.22638581423092
15.0,-242.6035137976766,-87.29738930249586
16.0,-242.77138316330806,-245.28942364778013
17.0,-251.62684044227512,-393.31415690574795
18.0,-263.9680347501836,-473.7683379846275
19.0,-264.03306023424267,-265.2035189473067
20.0,-272.8907684260258,-441.187224069904
21.0,-270.9464094235823,-232.05922937471288
22.0,-266.18947579283326,-166.29386954710355
23.0,-263.58209297618106,-206.21967100983173
24.0,-262.63786970302937,-240.92073442054243
25.0,-256.9821120139746,-121.24392747665897
26.0,-252.47431462000083,-139.77937977065764
27.0,-260.707709158351,-474.7759671554552
28.0,-262.96101602514494,-323.80030142858095
29.0,-257.9800764387282,-118.51376801906014
30.0,-259.82067822483214,-313.198130021846
31.0,-257.1021666031098,-175.5468179514409
32.0,-258.82779394767203,-312.32224162909984
33.0,-257.0941979710731,-201.61912671990575
34.0,-255.77815177389135,-212.34862726689505
35.0,-255.24641645258546,-237.1674155281857
36.0,-270.95248690347785,-820.6649526847123
37.0,-274.05235425363554,-385.6475788593103
38.0,-275.64220921783067,-334.46684289305074
39.0,-275.5699822253729,-272.8253565119782
40.0,-278.10424529421766,-376.9405049791633
41.0,-274.7225217097656,-139.45357833168168
42.0,-271.78934890758364,-151.52926401812584
43.0,-273.52621955511205,-346.4747867513035
44.0,-272.2368818938706,-216.7953624604892
45.0,-275.8368976719199,-434.23759190609076
46.0,-276.44713246400227,-303.9076981077089
47.0,-273.1165823494499,-119.91127708004069
48.0,-269.96934355625905,-122.04912027628744
49.0,-271.1052091534283,-325.6267578175526
50.0,-272.55368475198594,-343.52898908130925
51.0,-272.49503611208354,-269.5626041169632
52.0,-275.5176807761069,-429.67255864129686
53.0,-274.10487419741685,-200.63893210553468
54.0,-273.14943417750453,-222.51111312215363
55.0,-272.4421883287205,-234.25091249438225
56.0,-273.0744483905964,-307.84875179377144
57.0,-272.4102203874206,-235.21345220957522
58.0,-270.1392281219727,-140.69266899144185
59.0,-270.98907455571157,-320.2801677125673
60.0,-271.87441521889764,-324.10951434687536
61.0,-272.99767040409614,-340.39298151600394
62.0,-275.7168252374256,-441.58527007052504
63.0,-273.5705023189988,-140.49848137653635
64.0,-271.5646611536246,-145.19666773505293
65.0,-277.5518465848754,-660.731714184926
66.0,-275.2014377818167,-122.4248655829986
67.0,-275.3617732901955,-285.9439168431991
68.0,-275.3288548430502,-273.1233188843111
69.0,-273.2114075831841,-129.22499391229357
70.0,-274.72606829551415,-379.23765744628713
71.0,-282.43731193461696,-822.2243666718133
72.0,-282.8909075236182,-315.09619434270576
73.0,-281.0268865889636,-146.81737929382987
74.0,-282.18861151807016,-366.9945313428558
75.0,-282.00442968088703,-268.37497372933336
76.0,-283.14233235800606,-368.4850331419344
77.0,-283.02485353591436,-274.09646305694747
78.0,-283.50441397273977,-320.43056760829427
79.0,-283.0950869581472,-251.16757981992635
80.0,-283.77141612003254,-337.201419908973
81.0,-282.99673344892625,-221.02211976042162
82.0,-281.9478878257664,-196.99139234981308
83.0,-281.33119019742287,-230.76198467325582
84.0,-279.607193249327,-136.51544655737166
85.0,-279.28755147537396,-252.43764246331585
86.0,-279.6329448914564,-308.99138525846513
87.0,-278.27388257988974,-161.39452378515853
88.0,-276.8020168420278,-148.74969764803961
89.0,-276.1895561103009,-222.29301171833652
90.0,-277.38691162708267,-383.951552620661
91.0,-277.37696974777765,-276.4822006103285
92.0,-276.5659895003941,-202.76678698848846
93.0,-276.54365948266775,-274.4892978518434
94.0,-276.4331050159328,-266.1515396095871
95.0,-275.06410458132575,-146.37806372825912
96.0,-273.3358043464007,-109.14728202851987
97.0,-271.9607825452355,-139.95868963336807
98.0,-272.71344117745906,-345.72132850314955
99.0,-272.45312339423657,-246.94198063843385
100.0,-271.834416554116,-210.5824393821782
101.0,-272.0077058867845,-289.33663915363474
102.0,-270.8221032889096,-151.07624090354466
