mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,stable,score,b0,omega_c,k,name,difficulty
0.16623533895375533,0.1902696620923598,40.727658043670054,0.30660533905029297,244.0,0.24570440864772536,51343952865.78842,244.0,2.6937936251280736,0.22283112246828327,-0.5417440866445643,1.0,5134395319.497203,22.814,1.4662499999999998,11.132,refine_b0.88_w0.85_k0.88,medium
0.1659507390476001,0.19010590639005395,40.65793106666202,0.3056621849536896,244.0,0.24507438692186648,51326525050.03314,244.0,2.1927910476434427,0.21790454451768285,-0.5489233262543473,1.0,5132652537.857477,22.814,1.4662499999999998,12.649999999999999,refine_b0.88_w0.85_k1.00,medium
0.1669978605390013,0.1912121095752646,40.914475832055324,0.3130027800798416,244.0,0.24408608812761182,51324702085.34259,244.0,2.228057361039959,0.21838048266899,-0.5484487197250919,1.0,5132470241.443497,22.814,1.4662499999999998,14.168,refine_b0.88_w0.85_k1.12,medium
0.1484743251613361,0.1685946508530047,36.376209664527345,0.27205391228199005,244.0,0.20610743420305275,51334284089.39517,244.0,2.484344982710041,0.20502823990338861,-0.531752271226304,1.0,5133428440.953117,22.814,1.7249999999999999,11.132,refine_b0.88_w1.00_k0.88,medium
0.14845787798829377,0.16866458661922504,36.372180107131975,0.2734462767839432,244.0,0.20279282201469565,51334517661.34474,244.0,2.6329265657018444,0.20664338101123603,-0.531491092848343,1.0,5133451798.161655,22.814,1.7249999999999999,12.649999999999999,refine_b0.88_w1.00_k1.00,medium
0.14912592157672266,0.16923826754912447,36.535850786297054,0.27304166555404663,244.0,0.20358383283019066,51333276810.53116,244.0,2.8564513159579916,0.20597955619252792,-0.5393168418728349,1.0,5133327713.135702,22.814,1.7249999999999999,14.168,refine_b0.88_w1.00_k1.12,medium
0.13404633706601696,0.15140693537093136,32.84135258117416,0.2436281144618988,244.0,0.17835207315389803,51338684991.062195,244.0,3.0029436955686477,0.19469531711311852,-0.511926170439305,1.0,5133868530.45453,22.814,1.9837499999999997,11.132,refine_b0.88_w1.15_k0.88,medium
0.13468704836960899,0.15201827712816154,32.9983268505542,0.248000830411911,244.0,0.17518516373820603,51343242508.959076,244.0,3.5497046298668034,0.19727800728789133,-0.5186548462133866,1.0,5134324282.330028,22.814,1.9837499999999997,12.649999999999999,refine_b0.88_w1.15_k1.00,medium
0.13498182911126005,0.15232225995221146,33.070548132258715,0.24813956022262573,244.0,0.1762187768278333,51341351238.79231,244.0,3.2621209816854506,0.1981652069322325,-0.5271210925167984,1.0,5134135155.299299,22.814,1.9837499999999997,14.168,refine_b0.88_w1.15_k1.12,medium
0.12371319169707676,0.13921313181976738,30.309731965783804,0.22823870182037354,244.0,0.15775105483286703,51359490524.796745,244.0,4.502859647156762,0.19146613941329418,-0.5086017170865121,1.0,5135949083.4642935,22.814,2.2424999999999997,11.132,refine_b0.88_w1.30_k0.88,medium
