time,axis,backend,x,y,z,vx,vy,vz,roll,pitch,yaw,target_x,target_y,target_z,target_vx,target_vy,target_vz,rpm0,rpm1,rpm2,rpm3,reward,disturbance_x,disturbance_y,disturbance_z,x_b0,x_omega_c,x_k,y_b0,y_omega_c,y_k,z_b0,z_omega_c,z_k
0.0,x,gym_env,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14468.4287109375,14468.4287109375,14468.4287109375,14468.4287109375,-8.13474296875,0.0,0.0,0.0,25.925,1.4662499999999998,14.168,30.5,1.5,11.0,300.0,15.0,7.333333333333333
0.020833333333333332,x,gym_env,0.0,0.0,1.0,0.0,0.0,-1.3332407178268113e-08,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14468.4296875,14468.4296875,14468.4296875,14468.4296875,-7.8125e-07,0.0,0.0,0.0,25.925,1.4662499999999998,14.168,30.5,1.5,11.0,300.0,15.0,7.333333333333333
0.041666666666666664,x,gym_env,0.0,0.0,1.0,0.0,0.0,8.980127197411036e-10,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14468.4287109375,14468.4287109375,14468.4287109375,14468.4287109375,-7.8125e-07,0.0,0.0,0.0,25.925,1.4662499999999998,14.168,30.5,1.5,11.0,300.0,15.0,7.333333333333333
0.0625,x,gym_env,0.0,0.0,1.0,0.0,0.0,-1.2435142693334456e-08,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14468.4296875,14468.4296875,14468.4296875,14468.4296875,-7.8125e-07,0.0,0.0,0.0,25.925,1.4662499999999998,14.168,30.5,1.5,11.0,300.0,15.0,7.333333333333333
0.08333333333333333,x,gym_env,0.0,0.0,1.0,0.0,0.0,1.7945298580457347e-09,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14468.4287109375,14468.4287109375,14468.4287109375,14468.4287109375,-7.8125e-07,0.0,0.0,0.0,25.925,1.4662499999999998,14.168,30.5,1.5,11.0,300.0,15.0,7.333333333333333
0.10416666666666666,x,gym_env,0.0,0.0,1.0,0.0,0.0,-1.1539372124502734e-08,0.0,-0.0,0.0,0.0,0.0,1.0,0.4000000059604645,0.0,0.0,14468.4296875,14468.4296875,14468.4296875,14468.4296875,-0.06000078214406967,0.0,0.0,0.0,25.925,1.4662499999999998,14.168,30.5,1.5,11.0,300.0,15.0,7.333333333333333
0.125,x,gym_env,0.0,0.0,1.0,0.0,0.0,2.6895539129156987e-09,0.0,-0.0,0.0,0.008333333767950535,0.0,1.0,0.4000000059604645,0.0,0.0,14328.94140625,14607.9169921875,14607.9169921875,14328.94140625,-0.17991226781010627,0.0,0.0,0.0,25.925,1.4662499999999998,14.168,30.5,1.5,11.0,300.0,15.0,7.333333333333333
0.14583333333333331,x,gym_env,4.520825882536883e-07,4.575448155000872e-23,1.000000238418579,7.233071664813906e-05,1.0981075471027897e-20,1.894376691780053e-05,-8.067006028631921e-19,0.0026566029991954565,-1.3759452767868124e-21,0.01666666753590107,0.0,1.0,0.4000000059604645,0.0,0.0,14507.2236328125,14429.7724609375,14429.7724609375,14507.2236328125,-0.21911174321770668,0.0,0.0,0.0,25.925,1.4662499999999998,14.168,30.5,1.5,11.0,300.0,15.0,7.333333333333333
0.16666666666666666,x,gym_env,9.364086508867331e-06,2.3785414935765004e-21,1.0000007152557373,0.000775110675022006,1.9758224812018858e-19,2.0988290998502634e-05,-1.8823272388419945e-18,0.006343514658510685,-7.444189304451098e-21,0.02500000037252903,0.0,1.0,0.4000000059604645,0.0,0.0,14470.8408203125,14468.0,14468.0,14470.8408203125,-0.11447206734716893,0.0,0.0,0.0,25.925,1.4662499999999998,14.168,30.5,1.5,11.0,300.0,15.0,7.333333333333333
0.1875,x,gym_env,4.223042196827009e-05,1.2257020952936548e-20,1.0000014305114746,0.0021989697124809027,7.683184401637542e-19,4.388605884741992e-05,-6.7226353909710585e-18,0.009508265182375908,-2.214088980902687e-20,0.03333333507180214,0.0,1.0,0.4000000059604645,0.0,0.0,14220.9892578125,14720.0419921875,14720.0419921875,14220.9892578125,-0.29331760215163233,0.0,0.0,0.0,25.925,1.4662499999999998,14.168,30.5,1.5,11.0,300.0,15.0,7.333333333333333
