mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,stable,score,b0,omega_c,k,omega_o,r,end_vx_mean,negative_tail_velocity,max_tail_pitch_abs,tail_rpm_edge_fraction,tail_same_rpm_fraction,unstable_tail,hold_steady_state_error,name
0.16351402837339984,0.18480017698935072,19.621683404807982,0.11752152442932129,119.0,0.11116653680801392,26079685195.615555,119.0,65.64110507484244,0.5471485481894519,-0.5992550575995838,1.0,0.23510859678455895,19.44,1.8,4.4,7.920000000000001,66.5,-0.0028869271437770294,0.0,0.24403007328510284,0.0,0.0,0.0,0.07908432682355244,refine_coarse_b18_wc2_k5_r70_b1.08_wc0.90_k0.88_r0.95
0.15790360047256513,0.17743169786969262,18.948432056707816,0.15722227096557617,119.0,0.14975176254908243,26030584453.70546,119.0,57.628257943802524,0.5481122846745136,-0.6325837635985762,1.0,0.23605240203414313,21.6,1.96,4.4,8.624,66.5,-0.046437292359769344,0.0,0.31111982464790344,0.0,0.0,0.0,0.10474938154220581,refine_coarse_b24_wc2_k5_r70_b0.90_wc0.98_k0.88_r0.95
0.14704786403452202,0.16857582688463657,17.645743684142644,0.2046191692352295,119.0,0.19188263018925986,26096532909.801422,119.0,46.072688254989494,0.5641534998685541,-0.5985642785392764,1.0,0.23764482412565133,23.52,2.16,4.4,9.504000000000001,66.5,0.021330968709662557,0.0,0.3834121525287628,0.0,0.0,0.0,0.12995662291844687,refine_coarse_b24_wc2_k5_r70_b0.98_wc1.08_k0.88_r0.95
0.14941977258617764,0.1700684988942958,17.930372710341317,0.19902420043945312,119.0,0.18632662296295166,26080883017.242195,119.0,36.845223050157564,0.5618489987774634,-0.5808744661277532,1.0,0.2378139798066258,23.52,2.16,4.4,9.504000000000001,59.5,0.012360467575490475,0.0,0.3897227644920349,0.0,0.0,0.0,0.12569811940193176,refine_coarse_b24_wc2_k5_r70_b0.98_wc1.08_k0.88_r0.85
0.15969819756560166,0.17909103980901964,19.1637837078722,0.16095876693725586,119.0,0.15133549769719443,26024735545.82195,119.0,40.23701336003151,0.5508512951337048,-0.6025334873925459,1.0,0.23823845440529245,21.6,1.96,4.4,8.624,59.5,0.016743317479267716,0.0,0.31723248958587646,0.0,0.0,0.0,0.10399035612742107,refine_coarse_b24_wc2_k5_r70_b0.90_wc0.98_k0.88_r0.85
0.14837299179784888,0.16974426895316033,17.804759015741865,0.20519137382507324,119.0,0.19352839390436807,26056432942.078495,119.0,49.933236771271005,0.5606595807811625,-0.6018506405820822,1.0,0.2385374532585064,24.0,2.16,4.4,9.504000000000001,66.5,-0.002003979403525591,0.0,0.37875041365623474,0.0,0.0,0.0,0.13246302803357443,refine_coarse_b24_wc2_k5_r70_b1.00_wc1.08_k0.88_r0.95
0.14702788453121798,0.16760978201692275,17.643346143746157,0.2155306339263916,119.0,0.1973060965538025,26111792960.419395,119.0,43.79101152179622,0.5698820832349583,-0.5790388075294469,1.0,0.23883007971177764,24.0,2.16,5.0,10.8,66.5,0.09385231649503112,0.0,0.4269426167011261,0.0,0.0,0.0,0.13034162918726602,refine_coarse_b24_wc2_k5_r70_b1.00_wc1.08_k1.00_r0.95
0.15042378420198285,0.1703856084812185,18.050854104237942,0.2096710205078125,119.0,0.1980677843093872,25977196753.00923,119.0,37.15801848082983,0.5549091120284193,-0.576963592008908,1.0,0.2393927129382544,25.92,2.16,5.0,10.8,66.5,-0.015928402892313898,0.0,0.4016994535923004,0.0,0.0,0.0,0.1357522209485372,refine_coarse_b24_wc2_k5_r70_b1.08_wc1.08_k1.00_r0.95
0.1504852395369331,0.16990413746493632,18.058228744431972,0.22264313697814941,119.0,0.20711479584376016,25990218892.99303,119.0,38.19254694065126,0.5590907839318727,-0.5771658874847988,1.0,0.2412879902728069,25.92,2.16,5.5,11.88,66.5,0.03546979743987322,0.0,0.4540638327598572,0.0,0.0,0.0,0.1386403739452362,refine_coarse_b24_wc2_k5_r70_b1.08_wc1.08_k1.10_r0.95
0.15066070648428156,0.17014418142867355,18.079284778113788,0.21993374824523926,119.0,0.20147685209910074,26092809549.42981,119.0,37.3497201615021,0.5687404164024709,-0.5935254191429479,1.0,0.24195971718788647,23.52,2.16,4.8,10.368,59.5,0.08081700722686946,0.0,0.456184446811676,0.0,0.0,0.0,0.13296166062355042,refine_coarse_b24_wc2_k5_r70_b0.98_wc1.08_k0.96_r0.85
