mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,b0,omega_c,k,score
0.05434651929311303,0.07168054060601237,3.9129493891041385,0.027967579779215157,61.5,0.014060209388844669,1502618291.566175,61.5,67.50954125632703,0.3067728340386109,-0.16856437502142746,1.035,3.15,3.414286,150261842.8673587
0.05434564674244136,0.07167877577613342,3.9128865654557785,0.027924613561481237,61.5,0.014030497504531274,1502650426.1987343,61.5,67.50682820064921,0.30673011827155894,-0.16858787754979174,1.035,3.15,3.614286,150265056.33032572
0.05434366456106332,0.07167597169293863,3.912743848396559,0.02796259638853371,61.5,0.014034240140712688,1502678610.2392912,61.5,67.50418649592869,0.30672383537835357,-0.16860655257854634,1.035,3.15,3.814286,150267874.73408827
0.05239707133308459,0.06889565110476271,3.772589135982091,0.03760933177545667,67.0,0.023573119775392115,1507135614.807856,67.0,48.52716064453125,0.3095218402381598,-0.14194330814215628,1.035,3.5,3.414286,150713573.81566894
0.052428695580181935,0.0689387332389458,3.7748660817730992,0.03724971506744623,67.0,0.023002747097052634,1507631656.761804,67.0,48.65049206371039,0.30899809425848823,-0.1419657890585621,1.035,3.5,3.614286,150763178.0237818
0.05242759517788574,0.06893967555979866,3.774786852807773,0.037270791828632355,67.0,0.02299237615495388,1507635456.5727828,67.0,48.70676217952245,0.30905478488579974,-0.14202071449763362,1.035,3.5,3.814286,150763558.0104896
0.051398327286192126,0.0679566770822684,3.7006795646058332,0.048225617967545986,66.5,0.030317179409654012,1543618649.1561298,66.5,49.22956095950704,0.3243904325048511,-0.15852165968576587,1.035,3.85,3.414286,154361877.25703743
0.05174728802051569,0.06828822202948816,3.72580473747713,0.048773424699902534,66.5,0.030673344303587716,1543306980.7389493,66.5,49.57420284647337,0.3265294536890624,-0.15924527875279193,1.035,3.85,3.614286,154330710.45497805
0.051748377325616456,0.06828759575501374,3.725883167444385,0.04870038852095604,66.5,0.030714722300347472,1543573215.7286692,66.5,50.47301300478653,0.3264473331070076,-0.1599905939997796,1.035,3.85,3.814286,154357334.04385272
0.05335091953905609,0.07028471983991103,3.8412662068120382,0.03394037502584979,61.0,0.016698157888770635,1588153706.6170247,61.0,22.24368672975352,0.30865088876142643,-0.1278427241367556,1.15,3.15,3.414286,158815379.78142878
