step,target_x,target_y,target_z,target_vx,target_vy,target_vz
51.0,0.42500001192092896,0.0,1.0,0.4000000059604645,0.0,0.0
52.0,0.4333333373069763,0.0,1.0,0.4000000059604645,0.0,0.0
53.0,0.4416666626930237,0.0,1.0,0.4000000059604645,0.0,0.0
54.0,0.45000001788139343,0.0,1.0,0.4000000059604645,0.0,0.0
55.0,0.4583333432674408,0.0,1.0,0.4000000059604645,0.0,0.0
56.0,0.46666666865348816,0.0,1.0,0.4000000059604645,0.0,0.0
57.0,0.4749999940395355,0.0,1.0,0.4000000059604645,0.0,0.0
58.0,0.4833333492279053,0.0,1.0,0.4000000059604645,0.0,0.0
59.0,0.49166667461395264,0.0,1.0,0.4000000059604645,0.0,0.0
60.0,0.5,0.0,1.0,0.4000000059604645,0.0,0.0
61.0,0.5083333253860474,0.0,1.0,0.4000000059604645,0.0,0.0
62.0,0.5166666507720947,0.0,1.0,0.4000000059604645,0.0,0.0
63.0,0.5250000357627869,0.0,1.0,0.4000000059604645,0.0,0.0
64.0,0.5333333611488342,0.0,1.0,0.4000000059604645,0.0,0.0
65.0,0.5416666865348816,0.0,1.0,0.4000000059604645,0.0,0.0
66.0,0.550000011920929,0.0,1.0,0.4000000059604645,0.0,0.0
67.0,0.5583333373069763,0.0,1.0,0.4000000059604645,0.0,0.0
68.0,0.5666666626930237,0.0,1.0,0.4000000059604645,0.0,0.0
69.0,0.574999988079071,0.0,1.0,0.4000000059604645,0.0,0.0
70.0,0.5833333134651184,0.0,1.0,0.4000000059604645,0.0,0.0
71.0,0.5916666984558105,0.0,1.0,0.4000000059604645,0.0,0.0
72.0,0.6000000238418579,0.0,1.0,0.4000000059604645,0.0,0.0
73.0,0.6083333492279053,0.0,1.0,0.4000000059604645,0.0,0.0
74.0,0.6166666746139526,0.0,1.0,0.4000000059604645,0.0,0.0
75.0,0.625,0.0,1.0,0.4000000059604645,0.0,0.0
76.0,0.6333333253860474,0.0,1.0,0.4000000059604645,0.0,0.0
77.0,0.6416666507720947,0.0,1.0,0.4000000059604645,0.0,0.0
78.0,0.6500000357627869,0.0,1.0,0.4000000059604645,0.0,0.0
79.0,0.6583333611488342,0.0,1.0,0.4000000059604645,0.0,0.0
80.0,0.6666666865348816,0.0,1.0,0.4000000059604645,0.0,0.0
81.0,0.675000011920929,0.0,1.0,0.4000000059604645,0.0,0.0
82.0,0.6833333373069763,0.0,1.0,0.4000000059604645,0.0,0.0
83.0,0.6916666626930237,0.0,1.0,0.4000000059604645,0.0,0.0
84.0,0.699999988079071,0.0,1.0,0.4000000059604645,0.0,0.0
85.0,0.7083333730697632,0.0,1.0,0.4000000059604645,0.0,0.0
86.0,0.7166666984558105,0.0,1.0,0.4000000059604645,0.0,0.0
87.0,0.7250000238418579,0.0,1.0,0.4000000059604645,0.0,0.0
88.0,0.7333333492279053,0.0,1.0,0.4000000059604645,0.0,0.0
89.0,0.7416666746139526,0.0,1.0,0.4000000059604645,0.0,0.0
90.0,0.75,0.0,1.0,0.4000000059604645,0.0,0.0
91.0,0.7583333253860474,0.0,1.0,0.4000000059604645,0.0,0.0
92.0,0.7666666507720947,0.0,1.0,0.4000000059604645,0.0,0.0
93.0,0.7750000357627869,0.0,1.0,0.4000000059604645,0.0,0.0
94.0,0.7833333611488342,0.0,1.0,0.4000000059604645,0.0,0.0
95.0,0.7916666865348816,0.0,1.0,0.4000000059604645,0.0,0.0
96.0,0.800000011920929,0.0,1.0,0.0,0.0,0.0
97.0,0.800000011920929,0.0,1.0,0.0,0.0,0.0
98.0,0.800000011920929,0.0,1.0,0.0,0.0,0.0
99.0,0.800000011920929,0.0,1.0,0.0,0.0,0.0
100.0,0.800000011920929,0.0,1.0,0.0,0.0,0.0
101.0,0.800000011920929,0.0,1.0,0.0,0.0,0.0
102.0,0.800000011920929,0.0,1.0,0.0,0.0,0.0
103.0,0.800000011920929,0.0,1.0,0.0,0.0,0.0
104.0,0.800000011920929,0.0,1.0,0.0,0.0,0.0
105.0,0.800000011920929,0.0,1.0,0.0,0.0,0.0
106.0,0.800000011920929,0.0,1.0,0.0,0.0,0.0
107.0,0.800000011920929,0.0,1.0,0.0,0.0,0.0
108.0,0.800000011920929,0.0,1.0,0.0,0.0,0.0
109.0,0.800000011920929,0.0,1.0,0.0,0.0,0.0
110.0,0.800000011920929,0.0,1.0,0.0,0.0,0.0
111.0,0.800000011920929,0.0,1.0,0.0,0.0,0.0
112.0,0.800000011920929,0.0,1.0,0.0,0.0,0.0
113.0,0.800000011920929,0.0,1.0,0.0,0.0,0.0
114.0,0.800000011920929,0.0,1.0,0.0,0.0,0.0
115.0,0.800000011920929,0.0,1.0,0.0,0.0,0.0
116.0,0.800000011920929,0.0,1.0,0.0,0.0,0.0
117.0,0.800000011920929,0.0,1.0,0.0,0.0,0.0
118.0,0.800000011920929,0.0,1.0,0.0,0.0,0.0
119.0,0.800000011920929,0.0,1.0,0.0,0.0,0.0
