shared_value,train_episodes,average_reward,best_reward,best_eval_rmse,best_eval_mae,best_eval_velocity_rmse,best_eval_score,checkpoint_path,best_checkpoint_path,output_dir
1,300,-19.901181496564284,-18.946437056176364,0.05817562598590769,0.05131034793400272,0.20547393191223307,0.11722903414525526,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_no_disturbance_mddpg_retrain\20260412_v1_small_range_reliable_check\v_1\train\ladrc_x_pos_pid_att\x\20260412_132803\checkpoints\x_policy.pt,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_no_disturbance_mddpg_retrain\20260412_v1_small_range_reliable_check\v_1\train\ladrc_x_pos_pid_att\x\20260412_132803\checkpoints\x_policy_best.pt,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_no_disturbance_mddpg_retrain\20260412_v1_small_range_reliable_check\v_1\train\ladrc_x_pos_pid_att\x\20260412_132803
