episode,reward,average_reward,exploration_noise,actor_loss,critic_loss
1.0,-360.54422173006463,-360.54422173006463,0.15,0.3217230439186096,2.120459794998169
2.0,-360.54422173006463,-360.54422173006463,0.1494949494949495,0.530297577381134,1.4337105751037598
3.0,-360.54422173006463,-360.54422173006463,0.14898989898989898,0.778387188911438,1.0408880710601807
4.0,-360.54422173006463,-360.54422173006463,0.14848484848484847,1.0027947425842285,0.6132038831710815
5.0,-360.54422173006463,-360.54422173006463,0.14797979797979796,1.239397406578064,0.41777482628822327
6.0,-360.54422173006463,-360.54422173006463,0.14747474747474748,1.4514325857162476,0.21581114828586578
7.0,-360.54422173006463,-360.54422173006463,0.14696969696969697,1.6887165307998657,0.13318920135498047
8.0,-360.54422173006463,-360.54422173006463,0.14646464646464646,1.808739185333252,0.2015089988708496
9.0,-360.54422173006463,-360.54422173006463,0.14595959595959596,1.89014732837677,0.30236026644706726
10.0,-360.54422173006463,-360.54422173006463,0.14545454545454545,1.8980997800827026,0.3628608286380768
11.0,-360.54422173006463,-360.54422173006463,0.14494949494949494,1.908855676651001,0.35195836424827576
12.0,-360.54422173006463,-360.54422173006463,0.14444444444444443,1.843843698501587,0.297365665435791
13.0,-360.54422173006463,-360.5442217300646,0.14393939393939392,1.756072759628296,0.2427569329738617
14.0,-360.54422173006463,-360.5442217300646,0.14343434343434344,1.7253588438034058,0.17532867193222046
15.0,-360.54422173006463,-360.5442217300645,0.14292929292929293,1.587517261505127,0.1261192411184311
16.0,-360.54422173006463,-360.54422173006463,0.14242424242424243,1.5310642719268799,0.09491008520126343
17.0,-360.54422173006463,-360.54422173006463,0.14191919191919192,1.4318571090698242,0.06983254104852676
18.0,-360.54422173006463,-360.5442217300646,0.1414141414141414,1.4025347232818604,0.06399257481098175
19.0,-360.54422173006463,-360.5442217300646,0.1409090909090909,1.3462638854980469,0.0625060498714447
20.0,-360.54422173006463,-360.5442217300646,0.1404040404040404,1.3129254579544067,0.08084437251091003
21.0,-360.54422173006463,-360.5442217300645,0.13989898989898988,1.2522244453430176,0.07109849900007248
22.0,-360.54422173006463,-360.5442217300645,0.1393939393939394,1.2746130228042603,0.09614188224077225
23.0,-360.54422173006463,-360.5442217300646,0.1388888888888889,1.2364311218261719,0.09544489532709122
24.0,-360.54422173006463,-360.54422173006463,0.1383838383838384,1.237297534942627,0.0974113792181015
25.0,-360.54422173006463,-360.5442217300646,0.13787878787878788,1.2624410390853882,0.07258088886737823
26.0,-360.54422173006463,-360.5442217300646,0.13737373737373737,1.3616712093353271,0.09135563671588898
27.0,-360.54422173006463,-360.5442217300646,0.13686868686868686,1.3145439624786377,0.06768862158060074
28.0,-360.54422173006463,-360.5442217300646,0.13636363636363635,1.4017460346221924,0.059143293648958206
29.0,-360.54422173006463,-360.5442217300646,0.13585858585858585,1.401605486869812,0.04667450487613678
30.0,-360.54422173006463,-360.5442217300645,0.13535353535353534,1.4278432130813599,0.03324161097407341
31.0,-360.54422173006463,-360.5442217300645,0.13484848484848486,1.5138146877288818,0.028187304735183716
32.0,-360.54422173006463,-360.54422173006463,0.13434343434343435,1.5307801961898804,0.02910917066037655
33.0,-360.54422173006463,-360.54422173006463,0.13383838383838384,1.5624337196350098,0.03856024891138077
34.0,-360.54422173006463,-360.54422173006463,0.13333333333333333,1.475445032119751,0.023552577942609787
35.0,-360.54422173006463,-360.5442217300646,0.13282828282828282,1.591253399848938,0.04179128259420395
36.0,-360.54422173006463,-360.5442217300646,0.13232323232323231,1.5747848749160767,0.033916838467121124
37.0,-360.54422173006463,-360.5442217300646,0.1318181818181818,1.6005651950836182,0.031681329011917114
38.0,-360.54422173006463,-360.5442217300646,0.13131313131313133,1.4845936298370361,0.03272493928670883
39.0,-360.54422173006463,-360.5442217300646,0.13080808080808082,1.5688577890396118,0.02959461882710457
40.0,-360.54422173006463,-360.54422173006463,0.1303030303030303,1.5649855136871338,0.03748767077922821
41.0,-360.54422173006463,-360.54422173006463,0.1297979797979798,1.5060423612594604,0.02252308651804924
42.0,-360.54422173006463,-360.54422173006463,0.1292929292929293,1.5497456789016724,0.03482652083039284
43.0,-360.54422173006463,-360.54422173006463,0.12878787878787878,1.5488084554672241,0.02378799021244049
44.0,-360.54422173006463,-360.54422173006463,0.12828282828282828,1.4840341806411743,0.021237416192889214
