controller,mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,backend
pid_pos_att,0.23592508389546296,0.24108019175663256,90.59523221585778,6.0641782511083875e-06,383.0,0.24829572792115964,37812835522.09072,383.0,396.1929514115535,0.1471905057921086,-0.5830168509690105,gym_env
ladrc_x_pos_pid_att,0.0030332966689705643,0.00830960316746751,1.1647859208846967,0.008981437422335148,0.0,0.00012970210694842726,38522558383.89694,0.0,396.1929514115535,0.08596215670964377,-0.34652596394090646,gym_env
