shared_value,train_episodes,average_reward,best_reward,best_eval_rmse,best_eval_mae,best_eval_velocity_rmse,best_eval_score,checkpoint_path,best_checkpoint_path,output_dir
1,20,-548.1749751717346,-443.3749252069526,1.4458764959640829,1.329959147987143,1.005419394717738,2.1124460767031303,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_no_disturbance_mddpg_retrain\smoke_no_disturbance_v1_v5\v_1\train\ladrc_x_pos_pid_att\x\20260412_111454\checkpoints\x_policy.pt,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_no_disturbance_mddpg_retrain\smoke_no_disturbance_v1_v5\v_1\train\ladrc_x_pos_pid_att\x\20260412_111454\checkpoints\x_policy_best.pt,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_no_disturbance_mddpg_retrain\smoke_no_disturbance_v1_v5\v_1\train\ladrc_x_pos_pid_att\x\20260412_111454
5,20,-408.60672016929794,-328.1956699839728,1.552277906421378,1.4307271637229957,1.0297613206732312,2.2589846778590728,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_no_disturbance_mddpg_retrain\smoke_no_disturbance_v1_v5\v_5\train\ladrc_x_pos_pid_att\x\20260412_111512\checkpoints\x_policy.pt,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_no_disturbance_mddpg_retrain\smoke_no_disturbance_v1_v5\v_5\train\ladrc_x_pos_pid_att\x\20260412_111512\checkpoints\x_policy_best.pt,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_no_disturbance_mddpg_retrain\smoke_no_disturbance_v1_v5\v_5\train\ladrc_x_pos_pid_att\x\20260412_111512
