mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,b0,omega_c,k,score
0.04520705447180788,0.059503226134464085,2.7124232683084726,0.024974668165668845,50.0,0.01409103242137159,1307519796.4546633,50.0,42.42773075427039,0.311135256126458,-0.13259115768961052,0.7,1.4,2.4142857142857146,130751989.45366384
0.04521305398995008,0.0595054824417125,2.7127832393970044,0.0252984490361996,50.0,0.014164375791248556,1307591274.4163709,50.0,42.44199901516154,0.311761500352416,-0.13261714221240326,0.7,1.4,2.8142857142857145,130759137.25134522
0.04521152407466217,0.05950327007310602,2.71269144447973,0.02526403171941638,50.0,0.014166344209418943,1307678249.0463295,50.0,42.46025990631621,0.31166553887958726,-0.13259013290470414,0.7,1.4,3.2142857142857144,130767834.71614833
0.04521025545210243,0.05950113734353562,2.7126153271261453,0.02528348215855658,50.0,0.014175497606629506,1307741710.8364573,50.0,42.44557370977887,0.311692559722258,-0.1325418884981814,0.7,1.4,3.6142857142857143,130774180.89367789
0.04521630011111649,0.059502656933907654,2.7129780066669893,0.025169130938593298,50.0,0.014236383751267567,1307768682.4216213,50.0,42.90465480998411,0.3113750454184973,-0.13284987867053313,0.7,1.4,4.014285714285714,130776878.09818462
0.03731282928212839,0.051030322782841114,2.238769756927703,0.09408474015071988,59.0,0.06772723841519716,1313742329.438177,59.0,57.112240031614135,0.3643394368233608,-0.18234953752899116,0.7,2.0999999999999996,2.4142857142857146,131374245.03081538
0.037419307471802984,0.05113905614927394,2.245158448308179,0.09352157078683376,59.0,0.06743842286717457,1316756854.001034,59.0,60.278969457594016,0.3640622979421173,-0.18381584830182104,0.7,2.0999999999999996,2.8142857142857145,131675697.80504647
0.03464427746952418,0.04596857795806751,2.078656648171451,0.07273438852280378,59.0,0.05019237785018049,1307706821.8484318,59.0,47.311111708818856,0.33569867301374345,-0.15975794091020362,0.7,2.0999999999999996,3.2142857142857144,130770693.25530355
0.0347339413444355,0.04607477353685362,2.08403648066613,0.07421856839209795,59.0,0.05133447207238835,1307798507.0028625,59.0,47.12033236228814,0.3380251076063884,-0.1599379175694966,0.7,2.0999999999999996,3.6142857142857143,130779861.75295313
0.034336411874715804,0.045657990618363925,2.060184712482948,0.06999354530125856,59.0,0.048477570225562275,1308124871.18604,59.0,47.37679691637977,0.33098335559780134,-0.1587831128677163,0.7,2.0999999999999996,4.014285714285714,130812498.19157258
0.03956719137992866,0.0520036420760563,2.3740314827957194,0.04619013238698244,53.5,0.027453605560973905,1300677651.705102,53.5,64.57251804157839,0.3125803954326616,-0.16914515721037943,0.7,2.8,2.4142857142857146,130067777.47488762
0.039559935576694946,0.052000330111960175,2.373596134601697,0.04620080441236496,53.5,0.02739833024679683,1301093546.7275572,53.5,64.33245797884666,0.3119710172075105,-0.1687489741979349,0.7,2.8,2.8142857142857145,130109366.9530306
0.03953820983946342,0.05197249917053724,2.372292590367805,0.04662622604519129,53.5,0.027500673594962183,1301081092.7131703,53.5,64.3703690868313,0.3124608627848255,-0.16880353813650045,0.7,2.8,3.2142857142857144,130108121.55512793
0.0395305060548478,0.05196375542322367,2.3718303632908677,0.046708484180271626,53.5,0.027507055638125166,1301090781.776194,53.5,64.35031490002649,0.3126140420218236,-0.1687596525814008,0.7,2.8,3.6142857142857143,130109090.45933035
