episode,average_reward,reward
1.0,-543.2262039416049,-543.2262039416049
2.0,-491.19740283632143,-439.16860173103794
3.0,-482.35355352641864,-464.66585490661294
4.0,-482.1303583483222,-481.46077281403285
5.0,-477.3382679425499,-458.16990631946067
6.0,-467.54459217464085,-418.57621333509536
7.0,-468.6013016566889,-474.9415585489771
8.0,-466.0815877201478,-448.44359016436056
9.0,-473.1488786734404,-529.6872062997813
10.0,-484.0467564842311,-582.1276567813477
11.0,-480.8310576071566,-448.6740688364117
12.0,-481.6202488018953,-490.30135194402095
13.0,-488.8848925401768,-576.0606173995546
14.0,-497.12154425176334,-604.1980165023887
15.0,-504.85612264218275,-613.1402201080546
16.0,-504.5431791416452,-499.84902663358184
17.0,-505.33055269058775,-517.9285294736685
18.0,-505.95238191006786,-516.523478641229
19.0,-513.8513675763253,-656.0331095689592
20.0,-516.2033528735088,-560.8910735199961
