mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,stable,score,b0,omega_c,k,axis,search_factor
0.011998157807763164,0.015605659108967235,0.6838949950425004,0.016902276780456305,0.0,0.011955362546723336,11926137772.613798,0.0,0.44385201590401785,0.08260868842233449,-0.3947505379158788,1.0,1192613777.4497995,121.44000000000001,1.3156,8.02909090909091,x,local_refine
0.012060383707194602,0.015638094655377986,0.6874418713100923,0.01826037559658289,0.0,0.013065669721981976,11926075428.697191,0.0,0.4063241141183036,0.08402136840917364,-0.3950204801726811,1.0,1192607543.0552733,121.44000000000001,1.3156,8.727272727272727,x,local_refine
0.012160594125454338,0.015711779376346408,0.6931538651508973,0.019896296129445545,0.0,0.014377090669586323,11926011130.35979,0.0,0.3557346888950893,0.08583814182335407,-0.39537316924950205,1.0,1192601113.217839,121.44000000000001,1.3156,9.425454545454546,x,local_refine
0.012566885658594453,0.016099716699996387,0.7163124825398839,0.030305757652968168,0.0,0.024170673836488278,11925995099.497578,0.0,0.2886744907924107,0.0958199407986425,-0.3992764087113405,1.0,1192599510.1311483,121.44000000000001,1.4300000000000002,8.02909090909091,x,local_refine
0.012707191684487702,0.01630379428752858,0.724309926015799,0.032166047021746635,0.0,0.0257385668461211,11925990785.80112,0.0,0.30006626674107145,0.09806999607399786,-0.39975058767249516,1.0,1192599078.7645478,121.44000000000001,1.4300000000000002,8.727272727272727,x,local_refine
0.012864446425940264,0.016537384602888148,0.733273446278595,0.0341195366345346,0.0,0.027384268131572752,11925992228.240505,0.0,0.3240138462611607,0.10046208955468995,-0.4004055884951987,1.0,1192599223.0130024,121.44000000000001,1.4300000000000002,9.425454545454546,x,local_refine
0.012895272501819577,0.016664767040902265,0.7350305326037159,0.03310310607776046,0.0,0.026522242289502174,11925920250.926105,0.0,0.3563668387276786,0.09904208531838997,-0.4032694375989599,1.0,1192592025.2850645,121.44000000000001,1.5444000000000002,8.02909090909091,x,local_refine
0.012979102499887006,0.016787809633269826,0.7398088424935594,0.03419749112799764,0.0,0.0274597151321359,11925939912.361057,0.0,0.3663504464285714,0.10032881165907206,-0.4035330465730541,1.0,1192593991.4306972,121.44000000000001,1.5444000000000002,8.727272727272727,x,local_refine
0.013038880375005309,0.016879919290085865,0.7432161813753027,0.035011034458875656,0.0,0.02816919480683282,11925957667.21305,0.0,0.3782261439732143,0.101254751935828,-0.40373261127955556,1.0,1192595766.9179044,121.44000000000001,1.5444000000000002,9.425454545454546,x,local_refine
0.013005061872906197,0.016721300306821896,0.7412885267556533,0.031216789968311787,0.0,0.024640409101266414,11926706649.686283,0.0,0.4745352608816964,0.09887072171669795,-0.3983753343158483,1.0,1192670665.1738882,132.0,1.3156,8.02909090909091,x,local_refine
0.012716607155105046,0.016300575366116902,0.7248466078409876,0.028713957872241735,0.0,0.022443034418392925,11926589443.200459,0.0,0.4487130301339286,0.09558765458044965,-0.39770912974936923,1.0,1192658944.5189583,132.0,1.3156,8.727272727272727,x,local_refine
0.01213230885189893,0.015617663426342543,0.691541604558239,0.02222151285968721,0.0,0.017292618576902896,11926666282.477083,0.0,0.4641505650111607,0.08668457347068945,-0.39614991304253866,1.0,1192666628.4404917,132.0,1.3156,9.425454545454546,x,local_refine
0.012199855429775534,0.01576726180720898,0.6953917594972054,0.019898665079381317,0.0,0.014281049033161252,11925997662.79805,0.0,0.3452802385602679,0.08607416730398407,-0.3954324395445139,1.0,1192599766.461072,132.0,1.4300000000000002,8.02909090909091,x,local_refine
0.012318640824768187,0.01588256358334003,0.7021625270117866,0.02177251852117479,0.0,0.01578089321264997,11925979678.508652,0.0,0.3653695242745536,0.08834235420265615,-0.395850132637328,1.0,1192597968.0357606,132.0,1.4300000000000002,8.727272727272727,x,local_refine
0.012461489389735778,0.016058384155875592,0.7103048952149393,0.023688725661486387,0.0,0.017390155897010116,11926044909.361683,0.0,0.4069955008370536,0.09075982722355003,-0.3962820350805526,1.0,1192604491.127158,132.0,1.4300000000000002,9.425454545454546,x,local_refine
0.012420290522527841,0.01590483230007281,0.7079565597840869,0.028527123387902975,0.0,0.022710469469893725,11926023143.247494,0.0,0.2870832170758929,0.09357429344921427,-0.39855339515471605,1.0,1192602314.5040224,132.0,1.5444000000000002,8.02909090909091,x,local_refine
0.012583556634475992,0.016125280068460462,0.7172627281651316,0.03068881295621395,0.0,0.024531495675910266,11926009683.807869,0.0,0.2863856724330357,0.09616009869391492,-0.3991037416407643,1.0,1192600968.5622015,132.0,1.5444000000000002,8.727272727272727,x,local_refine
0.01276213648096159,0.01638810643759909,0.7274417794148107,0.032995444256812334,0.0,0.02647294617490843,11926003880.32258,0.0,0.30150059291294645,0.09896511410508571,-0.3997245299198093,1.0,1192600388.2176032,132.0,1.5444000000000002,9.425454545454546,x,local_refine
0.012847320490847929,0.016477038220357995,0.732297267978332,0.031356929801404476,0.0,0.025113794871140273,11926584274.769035,0.0,0.5141645159040178,0.09838628963485294,-0.3977812480696166,1.0,1192658427.6843135,142.56,1.3156,8.02909090909091,x,local_refine
0.013009567641120531,0.016714752338110598,0.7415453555438702,0.03336793091148138,0.0,0.026806848973501475,11926665769.869537,0.0,0.5237208775111607,0.10096558456163676,-0.39809397813124225,1.0,1192666577.1975062,142.56,1.3156,8.727272727272727,x,local_refine
0.013072379821683307,0.016805157873326957,0.7451256498359484,0.034137105103582144,0.0,0.02750293865101412,11926687624.775848,0.0,0.5303867885044643,0.10184232454653255,-0.3982838153963222,1.0,1192668762.6896558,142.56,1.3156,9.425454545454546,x,local_refine
0.013002750382096258,0.016702187483401215,0.7411567717794867,0.03319447161629796,0.0,0.026425734639633446,11926445678.686916,0.0,0.41626412527901785,0.10047311237266068,-0.39857712431311154,1.0,1192644568.0683591,142.56,1.4300000000000002,8.02909090909091,x,local_refine
0.013245935098757699,0.017033234983890467,0.7550183006291888,0.035446949768811464,0.0,0.02872759626479819,11926759121.362686,0.0,0.5241219656808036,0.10320646828256086,-0.3993814497237437,1.0,1192675912.3499553,142.56,1.4300000000000002,8.727272727272727,x,local_refine
0.013930837020795476,0.01811837606973951,0.7940577101853421,0.042391608003526926,0.0,0.034422219649422915,11926864892.491793,0.0,0.5760367257254464,0.11268600006092161,-0.4008661273857873,1.0,1192686489.4770994,142.56,1.4300000000000002,9.425454545454546,x,local_refine
0.012450383045505924,0.016048900002086662,0.7096718335938377,0.023133188020437956,0.0,0.016852180578280238,11926105083.74272,0.0,0.3836669921875,0.09028183968620862,-0.39619335148535073,1.0,1192610508.5627182,142.56,1.5444000000000002,8.02909090909091,x,local_refine
0.012537146334855894,0.016155081822206284,0.714617341086786,0.024136347230523825,0.0,0.017845920112449676,11926079743.687042,0.0,0.40869140625,0.09138319754792215,-0.3964168189419515,1.0,1192607974.5608282,142.56,1.5444000000000002,8.727272727272727,x,local_refine
0.012600315101792228,0.016246854601097833,0.718217960802157,0.024618756375275552,0.0,0.018481680552940815,11926276200.109703,0.0,0.458709716796875,0.09175775306340472,-0.3958994836028583,1.0,1192627620.2089436,142.56,1.5444000000000002,9.425454545454546,x,local_refine
