mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,stable,score,b0,omega_c,k,axis,search_factor
0.012593702004269135,0.016184081600935735,0.7178410142433407,0.02691463613882661,0.0,0.021243421093095093,11926241762.92347,0.0,0.33034842354910715,0.09269074931122355,-0.3995742923590633,1.0,1192624176.4778008,132.0,1.1,8.727272727272727,x,b0
0.012859364776681155,0.016571929997980357,0.7329837922708258,0.023038201732560992,0.0,0.016595405188854783,11926691838.784294,0.0,0.4269321986607143,0.09215825785816181,-0.3915586794137657,1.0,1192669184.0760088,176.0,1.1,8.727272727272727,x,b0
0.013902250428475413,0.01799725701096356,0.7924282744230986,0.039049061480909586,0.0,0.030524477560538797,11926652789.962166,0.0,0.5367170061383928,0.11179834165897587,-0.3895142610232002,1.0,1192665279.2192516,220.0,1.1,8.727272727272727,x,b0
0.014107804998512401,0.01825195529436186,0.8041448849152069,0.04068938596174121,0.0,0.032173594750929624,11926902064.311432,0.0,0.5125732421875,0.11411876931130961,-0.38586949845829716,1.0,1192690206.6544437,264.0,1.1,8.727272727272727,x,b0
0.013199080220010716,0.016968384275595244,0.7523475725406108,0.028262880630791187,0.0,0.021110284433234483,11926946990.08339,0.0,0.4340297154017857,0.09922862997268739,-0.379016486794732,1.0,1192694699.2113168,308.0,1.1,8.727272727272727,x,b0
0.013725664787770535,0.017726424116697094,0.7823628929029205,0.03679226478561759,0.0,0.02859728328185156,11926568739.45961,0.0,0.5058942522321428,0.1088731706273583,-0.388862819244282,1.0,1192656874.1635168,132.0,0.66,8.727272727272727,x,omega_c
0.013673411888670878,0.01761406882026438,0.77938447765424,0.036731183994561434,0.0,0.029370985471177845,11926844035.509659,0.0,0.4950997488839286,0.10729936400511778,-0.3958030785543142,1.0,1192684403.7669234,132.0,0.8800000000000001,8.727272727272727,x,omega_c
0.012593702004269135,0.016184081600935735,0.7178410142433407,0.02691463613882661,0.0,0.021243421093095093,11926241762.92347,0.0,0.33034842354910715,0.09269074931122355,-0.3995742923590633,1.0,1192624176.4778008,132.0,1.1,8.727272727272727,x,omega_c
0.013329687220170142,0.017179121681695254,0.759792171549698,0.036683188285678625,0.0,0.028972643718589097,11926850285.192757,0.0,0.6063581194196428,0.10650692567120273,-0.40559501371517975,1.0,1192685028.7422285,132.0,1.265,8.727272727272727,x,omega_c
0.012318640824768187,0.01588256358334003,0.7021625270117866,0.02177251852117479,0.0,0.01578089321264997,11925979678.508652,0.0,0.3653695242745536,0.08834235420265615,-0.395850132637328,1.0,1192597968.0357606,132.0,1.4300000000000002,8.727272727272727,x,omega_c
0.012044797048263927,0.015681882746217943,0.6865534317510438,0.01605613436549902,0.0,0.011096726532559841,11926098291.747032,0.0,0.39237758091517855,0.0818478212884716,-0.39467910688340335,1.0,1192609829.3584049,132.0,1.4300000000000002,6.1090909090909085,x,k
0.012122693699443582,0.015712753804438963,0.6909935408682841,0.01851153338793665,0.0,0.013151355872105343,11926034983.491032,0.0,0.36660330636160715,0.08450540929170161,-0.3951407069188262,1.0,1192603498.5314345,132.0,1.4300000000000002,7.418181818181817,x,k
0.012318640824768187,0.01588256358334003,0.7021625270117866,0.02177251852117479,0.0,0.01578089321264997,11925979678.508652,0.0,0.3653695242745536,0.08834235420265615,-0.395850132637328,1.0,1192597968.0357606,132.0,1.4300000000000002,8.727272727272727,x,k
0.012518325065776992,0.01612579682143212,0.7135445287492885,0.024039165349677205,0.0,0.01793047554092482,11926110404.987495,0.0,0.3920200892857143,0.09095291980888981,-0.39633786523225956,1.0,1192611040.688994,132.0,1.4300000000000002,10.036363636363635,x,k
0.012208073607569741,0.01579076927887581,0.6958601956314752,0.020977907464839518,0.0,0.01539632383501157,11926044842.292156,0.0,0.4433637346540179,0.08655935917552127,-0.395548240801643,1.0,1192604484.4205604,132.0,1.4300000000000002,11.345454545454546,x,k
