episode,average_reward,reward
1.0,-39.37237298395485,-39.37237298395485
2.0,-72.28318673115089,-105.19400047834692
3.0,-80.6464393521323,-97.37294459409512
4.0,-126.24091600663596,-263.0243459701469
5.0,-135.41439219139124,-172.10829693041237
6.0,-125.23662401378915,-74.34778312577873
7.0,-164.22459303853392,-398.15240718700255
8.0,-176.78402046954398,-264.7000124866143
9.0,-163.95084412652295,-61.28543338235467
10.0,-155.34194124139586,-77.86181527525187
11.0,-153.19429560975664,-131.71783929336453
12.0,-144.0843791951323,-43.87529863426462
13.0,-137.63980511674575,-60.30491617610678
14.0,-129.91606404313808,-29.50743008623831
15.0,-123.30154175398675,-30.698229705868286
16.0,-117.36193257787777,-28.267794936243444
17.0,-112.4486250279125,-33.835704228468245
18.0,-108.51939891715264,-41.72255503423512
19.0,-104.67004560490018,-35.38168598435586
20.0,-100.82444491059545,-27.758031718805434
21.0,-97.17205405927155,-24.124237032793463
22.0,-94.19880254874874,-31.760520827770232
23.0,-91.47827383270912,-31.626642079837623
24.0,-89.72286263848677,-49.34840517137201
25.0,-88.59884110264245,-61.62232424237874
26.0,-86.75802035258427,-40.737501601129765
27.0,-86.15721047788435,-70.5361537356861
28.0,-84.43398367334281,-37.90685995072126
29.0,-82.61181699522481,-31.591150007920803
30.0,-81.144532635749,-38.59328621095047
31.0,-81.26881962610527,-84.99742933679372
32.0,-79.8791492756805,-36.79936841251329
33.0,-78.69047286131726,-40.65282760169357
34.0,-78.00995649668823,-55.55291646393016
35.0,-76.90072717018157,-39.18693006895482
36.0,-76.04814847842528,-46.20789426695555
37.0,-75.02952427136003,-38.359052817011246
38.0,-77.12947045833629,-154.82747937645763
39.0,-76.22098651689903,-41.698596742283556
40.0,-75.65537590734077,-53.5965621345681
41.0,-74.72576495998356,-37.54132706569508
42.0,-73.98839788064248,-43.7563476276584
43.0,-73.27554623898182,-43.3357772892341
44.0,-72.54984588048707,-41.344730465213075
45.0,-71.95121181396468,-45.611312886979434
46.0,-71.28110710513971,-41.126395208016035
47.0,-70.60228618232128,-39.37652373267338
48.0,-70.00983795576138,-42.16477130744606
49.0,-69.532700737477,-46.630114259826954
50.0,-68.95047091635188,-40.42120968122035
51.0,-68.42901591550542,-42.356265873182565
52.0,-67.9502404098485,-43.53268962134608
53.0,-67.44203376194146,-41.01528807077557
54.0,-67.02560890699978,-44.95509159509092
55.0,-66.58536819536883,-42.812369767297064
56.0,-66.11842905809513,-40.43677650804166
57.0,-65.69294523499393,-41.86585114132613
58.0,-65.23452444304039,-39.10453930168879
59.0,-64.76856986603242,-37.74320439957083
60.0,-64.35704653466246,-40.077169983834025
61.0,-63.929363323831794,-38.26837067399174
62.0,-63.53656251274937,-39.575713036721574
63.0,-63.204419348750065,-42.611543180793525
