controller,rmse,mae,velocity_rmse,reward,disturbance_abs_mean
PID,0.05756906765704707,0.03879481182286121,0.24837202084391033,-0.07440633738347974,0.00033720063446239555
LADRC(0.5-opt),0.05771879664312992,0.05067272289497168,0.21176332456239388,-0.07312615782756246,0.00033720063446239555
DDPG-LADRC (best v=2),0.05926356170563668,0.050458979462472194,0.22757763323345626,-0.07754721682532832,0.00033720063446239555
