shared_value,train_episodes,average_reward,best_reward,best_eval_rmse,best_eval_mae,best_eval_velocity_rmse,best_eval_score,checkpoint_path,best_checkpoint_path,output_dir
1,300,-36.21597775711163,-22.717633203882723,0.08018678398718171,0.06890941125634258,0.2705795964521212,0.15842099721732586,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_no_disturbance_mddpg_retrain\20260412_v1_to_v5_300eps_reexpanded\v_1\train\ladrc_x_pos_pid_att\x\20260412_145345\checkpoints\x_policy.pt,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_no_disturbance_mddpg_retrain\20260412_v1_to_v5_300eps_reexpanded\v_1\train\ladrc_x_pos_pid_att\x\20260412_145345\checkpoints\x_policy_best.pt,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_no_disturbance_mddpg_retrain\20260412_v1_to_v5_300eps_reexpanded\v_1\train\ladrc_x_pos_pid_att\x\20260412_145345
2,300,-42.905841437162366,-19.019291060254908,0.05539561889682651,0.04842909729541278,0.21351668423527717,0.11504913979727642,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_no_disturbance_mddpg_retrain\20260412_v1_to_v5_300eps_reexpanded\v_2\train\ladrc_x_pos_pid_att\x\20260412_145504\checkpoints\x_policy.pt,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_no_disturbance_mddpg_retrain\20260412_v1_to_v5_300eps_reexpanded\v_2\train\ladrc_x_pos_pid_att\x\20260412_145504\checkpoints\x_policy_best.pt,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_no_disturbance_mddpg_retrain\20260412_v1_to_v5_300eps_reexpanded\v_2\train\ladrc_x_pos_pid_att\x\20260412_145504
3,300,-49.97038836430331,-18.743629567394965,0.056349374732566265,0.04915325388068133,0.2146324293248385,0.11647949945577243,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_no_disturbance_mddpg_retrain\20260412_v1_to_v5_300eps_reexpanded\v_3\train\ladrc_x_pos_pid_att\x\20260412_145615\checkpoints\x_policy.pt,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_no_disturbance_mddpg_retrain\20260412_v1_to_v5_300eps_reexpanded\v_3\train\ladrc_x_pos_pid_att\x\20260412_145615\checkpoints\x_policy_best.pt,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_no_disturbance_mddpg_retrain\20260412_v1_to_v5_300eps_reexpanded\v_3\train\ladrc_x_pos_pid_att\x\20260412_145615
4,300,-31.921629718639853,-21.064196940045804,0.062218655644968146,0.053870279566706765,0.23163461534568985,0.12740017656245348,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_no_disturbance_mddpg_retrain\20260412_v1_to_v5_300eps_reexpanded\v_4\train\ladrc_x_pos_pid_att\x\20260412_145722\checkpoints\x_policy.pt,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_no_disturbance_mddpg_retrain\20260412_v1_to_v5_300eps_reexpanded\v_4\train\ladrc_x_pos_pid_att\x\20260412_145722\checkpoints\x_policy_best.pt,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_no_disturbance_mddpg_retrain\20260412_v1_to_v5_300eps_reexpanded\v_4\train\ladrc_x_pos_pid_att\x\20260412_145722
5,300,-36.626060841545645,-21.798766718199477,0.0793139714350185,0.0703295669814976,0.22444223240708266,0.1488177663599592,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_no_disturbance_mddpg_retrain\20260412_v1_to_v5_300eps_reexpanded\v_5\train\ladrc_x_pos_pid_att\x\20260412_145828\checkpoints\x_policy.pt,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_no_disturbance_mddpg_retrain\20260412_v1_to_v5_300eps_reexpanded\v_5\train\ladrc_x_pos_pid_att\x\20260412_145828\checkpoints\x_policy_best.pt,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_no_disturbance_mddpg_retrain\20260412_v1_to_v5_300eps_reexpanded\v_5\train\ladrc_x_pos_pid_att\x\20260412_145828
