episode,average_reward,reward
1.0,-143.9225135596401,-143.9225135596401
2.0,-83.15566278835418,-22.38881201706827
3.0,-63.90080906621264,-25.391101621929558
4.0,-54.27237557926976,-25.387075118441135
5.0,-48.110284996995276,-23.461922667897305
6.0,-44.067448328818465,-23.85326498793438
7.0,-41.00603948773254,-22.637586441216992
8.0,-38.79709435159081,-23.33447839859873
9.0,-36.98795020811753,-22.51479706033133
10.0,-35.50643452498295,-22.172793376771732
11.0,-34.353120003288666,-22.81997478634585
12.0,-33.45623713590846,-23.590525594726202
13.0,-32.63005353937661,-22.715850380994382
14.0,-31.958142509374145,-23.223299119342123
15.0,-31.476389635515254,-24.731849401490763
16.0,-30.967341973405137,-23.331627041753382
17.0,-30.642637746194524,-25.447370110824703
18.0,-30.36095194468858,-25.572293319087475
19.0,-30.085640436797778,-25.130033294763415
20.0,-29.989134050695817,-28.155512714758515
21.0,-29.695582634525138,-23.82455431111157
22.0,-29.430858361695332,-23.871648632269352
23.0,-29.19161133303723,-23.928176702558993
24.0,-28.98809710697941,-24.307269907649605
25.0,-28.77522378000823,-23.666263932699803
26.0,-28.59778764602711,-24.161884296499192
27.0,-28.480124542688166,-25.420883855875584
28.0,-28.313546363634533,-23.81593552918639
29.0,-28.138983948584332,-23.251236327178773
30.0,-28.054358496865575,-25.600220397021623
31.0,-27.930852165110114,-24.225662212446334
32.0,-27.814214404082456,-24.198443812225015
33.0,-27.70017706611364,-24.050982251111417
34.0,-27.607507715911684,-24.549419159247194
35.0,-27.51369764880067,-24.324155367026105
36.0,-27.36909080488636,-22.307851267885418
37.0,-27.22664989434311,-22.09877711478621
38.0,-27.079660386066955,-21.641048579849304
39.0,-26.955997672158148,-22.256814543623477
40.0,-26.843968267547222,-22.47482148772106
41.0,-27.00403246603295,-33.406600405462086
42.0,-26.902133167054348,-22.72426190893166
43.0,-26.78983242985253,-22.073201467376204
44.0,-26.70036863450598,-22.853425434604286
45.0,-26.6971157091612,-26.55398699399084
46.0,-27.772542374177107,-76.16674229989295
47.0,-27.757066233211336,-27.045163748785857
48.0,-27.675791107223787,-23.855860185809433
49.0,-27.603546997618647,-24.135829736571758
50.0,-31.387643757668243,-216.8083850000985
51.0,-31.2277210345911,-23.231584880733863
52.0,-38.51151586979611,-409.98505246525167
53.0,-38.1956732298629,-21.771855953335766
54.0,-37.887382599112456,-21.54797916933894
55.0,-37.59267750194078,-21.67860225467011
56.0,-37.355100203653826,-24.288348797871734
57.0,-37.14570583062844,-25.419620941206812
58.0,-41.04508941487868,-263.3099537171423
59.0,-40.72698765177573,-22.277085391804576
60.0,-40.40367874010692,-21.328452951647343
61.0,-40.12737390798525,-23.5490839806851
62.0,-39.84825247628608,-22.821845142636448
63.0,-39.56897756899479,-22.253933316934855
64.0,-39.28505149088008,-21.397708569653332
65.0,-39.02595507765469,-22.44378463122994
66.0,-38.75575207002229,-21.192556573916228
67.0,-38.51388527999779,-22.550677138380706
68.0,-38.26224710804897,-21.402489587478343
69.0,-39.876626531946414,-149.6544273569726
70.0,-40.78716098254176,-103.61403807362076
71.0,-42.00600540982653,-127.32511531976053
72.0,-41.71633192811953,-21.149514726921915
73.0,-42.81924379336391,-122.22889809095943
74.0,-45.58492257171083,-247.47947339103558
75.0,-46.42657790993727,-108.70907293869409
76.0,-48.832093483362044,-229.24576149021996
77.0,-48.47803327189081,-21.569457200076435
78.0,-48.17061416375698,-24.499342837452424
79.0,-49.86177032643318,-181.77195101517682
80.0,-49.555406243106134,-25.352643660269678
81.0,-50.43453193425457,-120.76458722612989
82.0,-50.11009956961376,-23.831078033708035
83.0,-51.957573641272084,-203.45044751725402
84.0,-51.60207352232771,-22.09556364994496
85.0,-51.310593897893405,-26.826305445411712
86.0,-50.95889160768588,-21.064196940045804
87.0,-50.62040869690738,-21.51087836995721
88.0,-50.31278060832448,-23.549136901611927
89.0,-50.00390832994139,-22.823147832229736
90.0,-49.694678542970834,-22.173227502591907
91.0,-49.40442471254837,-23.281579974526544
92.0,-49.10983789565052,-22.30243755794654
93.0,-48.848206730127735,-24.778139502031266
94.0,-48.8444962689845,-48.499423382664105
95.0,-48.571476392646524,-22.907608016877205
96.0,-48.309278443441706,-23.400473268982022
97.0,-48.05113810747113,-23.269665854296182
