mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,stable,score,b0,omega_c,k,name
0.0513669958878407,0.06704265142699292,19.724926420930828,0.12836259230971336,383.0,0.10192856719827673,80367305634.68314,383.0,1.064008189866188,0.08765876490477467,-0.3338019234441141,1.0,8036730605.858455,30.5,1.5,11.0,repo_default
0.08324414491530377,0.11228880729455781,31.965751647476644,0.22894860804080963,383.0,0.2154272645083869,80321737231.80838,383.0,0.7586360762075719,0.09828526697918671,-0.42205991501540774,1.0,8032173768.021468,36.6,0.8,7.7,baseline_suite_best
0.07823143522827566,0.10548967067920773,30.04087112765786,0.20200615376234055,383.0,0.18283422212085787,80355586948.75102,383.0,0.6833642705613577,0.10181389341661946,-0.3594267657258201,1.0,8035558739.31596,30.5,0.8,7.0,steady_anchor
0.05101298224816904,0.0670554271190554,19.588985183296913,0.12830545008182526,383.0,0.105559335847494,80367106107.09648,383.0,0.9747438754487597,0.09001698100122352,-0.33248239926848183,1.0,8036710653.064223,30.5,1.5,10.5,fast_anchor
0.03864022460911114,0.05078791167919405,14.837846249898675,0.09907916933298111,383.0,0.07298624014641207,80379138950.5711,383.0,1.443570368594974,0.08117510504197756,-0.3201781750384534,1.0,8037913936.497761,30.5,2.2,10.5,fast_wc_high
0.04512475206888422,0.05861234539767973,17.32790479445154,0.11300685629248619,383.0,0.08588463072297409,80371988374.8353,383.0,1.0634905862434727,0.08563784874442124,-0.3288224302370225,1.0,8037198879.388857,30.5,1.8,9.0,fast_wc_mid
0.06515022492275938,0.08655181614351312,25.0176863703396,0.17910189926624298,383.0,0.1366490411225976,80359469411.28171,383.0,0.7423857447372715,0.1122386042398748,-0.3485410543813726,1.0,8035946984.556737,45.0,1.2,8.0,high_b0_fast
0.07298434123010805,0.09160464642769632,28.025987032361492,0.15894456207752228,383.0,0.13424938215604543,80346798913.84964,383.0,0.5896397682767625,0.09762321915301833,-0.35393891512653913,1.0,8034679935.401324,60.0,1.0,7.0,high_b0_mid
0.033006527662777785,0.04453668381506938,12.67450662250667,0.09908103197813034,383.0,0.06474433499208412,80715892976.0301,383.0,9.371495976460508,0.13131165704923387,-0.32372940664515326,1.0,8071589339.400362,20.0,3.0,4.0,very_fast_low_k
