controller,rmse,mae,velocity_rmse,reward,disturbance_abs_mean
PID,0.05602504006297695,0.0372910185823646,0.250184887015925,-0.07260775528118595,0.00016661135624886038
LADRC(0.5-opt),0.0588458300933733,0.051599803015686625,0.21346720375230996,-0.07437872575334922,0.00016661135624886038
DDPG-LADRC (best v=2),0.057776225011490476,0.05023567808509534,0.21778536390606024,-0.07488938025974981,0.00016661135624886038
