variant,mae,mae_std,rmse,rmse_std,iae,iae_std,overshoot,overshoot_std,settling_time,settling_time_std,steady_state_error,steady_state_error_std,control_energy,control_energy_std,disturbance_recovery_time,disturbance_recovery_time_std,control_variation,control_variation_std,velocity_rmse,velocity_rmse_std,reward,reward_std
no_state_stack,0.027182644724107374,0.007969926782713391,0.03577469247762996,0.010012874349105803,2.7182644724107377,0.7969926782713392,0.040549459867179394,0.010761502211604514,75.66666666666667,13.719410418171117,0.03152123553057511,0.013608570055625891,76.74233857077353,99.52755607401399,75.66666666666667,13.719410418171117,0.032155487209309025,0.02855131412992105,0.2102016906021471,0.03150407405034898,-5.205990557193945,1.2534084248053667
no_action_hold,0.01632822003619367,0.002511810620141276,0.020767234292971753,0.003483495613485359,1.632822003619367,0.25118106201412765,0.03764794130499164,0.009298590807153369,21.666666666666668,30.641293851417057,0.015318527442771788,0.012152818633781216,375.0996824488861,296.3638336065683,21.666666666666668,30.641293851417057,0.14014980640556382,0.07372579041798302,0.1800276654900814,0.05747037247288127,-3.621323238577316,0.8247804907815425
no_n_step,0.0195112332701198,0.0026852008855639256,0.025926476152384997,0.0033999726377102767,1.9511233270119799,0.26852008855639253,0.052246694142619766,0.012645888597812354,56.0,41.44876355212541,0.034381286008283496,0.021745251346058113,279.3440305242326,325.1770514720745,56.0,41.44876355212541,0.09286881889810522,0.08397065081856366,0.20609976358763968,0.05920421382903581,-4.251075930143513,0.8032806674143392
