rmse,mae,velocity_rmse,reward,controller
0.0581679855540342,0.038969181332404755,0.24970742060378923,-0.3103057919635454,PID
0.0584265301676926,0.05103564097217775,0.21482284011168293,-0.30527975197041857,LADRC(0.5-opt)
1.6683386101130848,1.5453594606901253,1.0764028552914968,-2.108142922001883,DDPG-LADRC (v=1)
1.57885272037624,1.4571811550399907,1.047332283466142,-2.0799153187238106,mDDPG-LADRC (v=5)
