episode,average_reward,reward
1.0,-348.03595908281545,-348.03595908281545
2.0,-358.9738820894043,-369.91180509599315
3.0,-345.93214446700335,-319.8486692222014
4.0,-373.70506027522595,-457.0238076998936
5.0,-380.95813864798,-409.97045213899605
6.0,-405.86433584084347,-530.3953218051608
7.0,-403.17192763790155,-387.0174784202499
8.0,-396.1174238875732,-346.7358976352749
9.0,-404.9528313476131,-475.6360910279323
10.0,-397.72875473767624,-332.71206524824487
11.0,-394.4867136106092,-362.0663023399384
12.0,-399.961456177014,-460.1836244074665
13.0,-413.7800972859681,-579.6037905934177
14.0,-412.0733967277318,-389.88628947065894
15.0,-408.3585104139386,-356.350102020834
16.0,-409.91567861289195,-433.27320159719284
17.0,-418.6670187779303,-558.6884614185441
18.0,-421.17085700865647,-463.73610693100176
19.0,-416.2464067682658,-327.60630244123377
20.0,-412.84746695592304,-348.2676105214112
21.0,-412.9334139361555,-414.6523535408054
22.0,-411.23422602454593,-375.55127988074526
23.0,-408.8157180616163,-355.60854287716313
24.0,-409.61164057443966,-427.9178583693775
25.0,-412.1474867518074,-473.0077950086318
26.0,-419.25792853254256,-597.0189730509222
27.0,-422.48996599406917,-506.5229399937604
28.0,-418.95624691201317,-323.5458316965014
29.0,-414.8523544896327,-299.94336666298136
30.0,-416.3712648298455,-460.4196646960153
31.0,-418.031282772432,-467.83182105002743
32.0,-417.7886282042343,-410.26633659010486
33.0,-419.5534643225403,-476.02822010833256
34.0,-417.53380717917344,-350.88512144806714
35.0,-419.2250268206882,-476.726494632189
36.0,-417.02807355387756,-340.1347092155073
37.0,-417.23161826946074,-424.5592280304558
38.0,-417.7319812281741,-436.24541070056694
39.0,-417.7686313120565,-419.1613344995896
40.0,-420.6068838957355,-531.2987346592151
41.0,-420.31838919249066,-408.77860106269327
42.0,-422.76492445774306,-523.0728703330922
43.0,-421.61799364356955,-373.446899448282
44.0,-424.57619808321493,-551.7789889879675
45.0,-426.5976375978921,-515.5409762436861
46.0,-426.2187330531935,-409.168028541758
47.0,-430.1956200743548,-613.1324230477728
48.0,-431.82175479920033,-508.2500868669456
49.0,-433.5262362085927,-515.3413438594235
50.0,-433.3723065310189,-425.82975232990384
51.0,-432.9606000597804,-412.3752764978561
52.0,-433.3473712611394,-453.0727025304493
53.0,-432.26486240821583,-375.9744020561878
54.0,-430.9851804883022,-363.16203873287964
55.0,-429.66612881481626,-358.437338446577
56.0,-432.9280063108463,-612.3312685924946
57.0,-437.1429082831802,-673.177418733877
58.0,-437.68403093829414,-468.52802227979146
59.0,-440.38708509349743,-597.1642260952873
60.0,-440.8535408768401,-468.37443209405785
61.0,-440.31061533221896,-407.7350826549511
62.0,-442.9385845742987,-603.2447083411628
63.0,-443.88035176505645,-502.26991759203406
64.0,-443.3884748541002,-412.40022946386097
65.0,-449.5736879846783,-845.4273283416752
66.0,-451.74192713894826,-592.6774721664959
67.0,-452.9484302289977,-532.577634172264
68.0,-454.43423624327636,-553.9832391999444
69.0,-455.1231715352933,-501.97077139244584
70.0,-455.74026657946973,-498.3198246276397
71.0,-455.340950813796,-427.3888472166367
72.0,-456.514241437057,-539.8178756885967
73.0,-457.63086240678837,-538.0275722274433
74.0,-459.08335537968446,-565.1153424011006
75.0,-458.3278879099108,-402.4232951466587
76.0,-458.2473422779868,-452.20641988368243
77.0,-458.3409939670676,-465.4585223372101
78.0,-459.77035767522193,-569.831363203103
79.0,-459.7868637821677,-461.07434012394026
80.0,-459.47532035037875,-434.8633892390471
81.0,-460.166182824596,-515.4351807619768
82.0,-460.923421773439,-522.2597766297174
83.0,-462.42551743260924,-585.5973614845692
84.0,-463.6115273017321,-562.0503464389323
85.0,-465.27059086270475,-604.6319299844024
86.0,-465.90027748402815,-519.4236402965155
87.0,-468.67756562459454,-707.524345713307
88.0,-469.18052877291797,-512.9383226770689
89.0,-468.77404396532353,-433.00338089701154
90.0,-468.89327476634804,-479.5048160575297
91.0,-468.27934422142556,-413.02559517839745
92.0,-468.9238264004948,-527.5717046958005
93.0,-469.68508592842716,-539.7209624982012
94.0,-468.9790211663407,-403.3149982923074
95.0,-469.2106292687174,-490.98179089212505
96.0,-470.02043691352196,-546.9521631699511
97.0,-469.9588821150357,-464.0496214603528
98.0,-468.8914586170806,-365.35137931543693
99.0,-468.4763764571823,-427.7983247871499
100.0,-468.37166187924277,-458.00491866322426
101.0,-468.6922773760083,-500.7538270525629
102.0,-468.68310761939097,-467.7569622010426
103.0,-468.37974497632376,-437.436755383466
104.0,-468.28836547634523,-458.8762769785543
105.0,-467.5609691237873,-391.91174845775606
106.0,-467.9298102459802,-506.65812807624343
107.0,-468.68032606280053,-548.2350026457499
108.0,-468.80003516110673,-481.6089086798758
109.0,-468.5709526588606,-443.83004241627987
110.0,-468.491508251476,-459.83206784654254
111.0,-468.7218267620868,-494.05686292927226
112.0,-468.8097566900854,-478.5699786979433
113.0,-468.5799583290432,-442.8425418923242
114.0,-468.63317726158334,-474.6469166386124
115.0,-468.41260458533304,-443.2673194928001
116.0,-467.59328996256585,-373.372108344335
117.0,-467.1415692833047,-414.74197048901544
118.0,-467.38095212758213,-495.3887449080443
119.0,-466.76596130035114,-394.19704368709347
120.0,-466.16799044911414,-395.00945915190937
121.0,-465.6905678543425,-408.3998564817366
122.0,-465.2357804519742,-410.2065047654156
123.0,-464.92440229848773,-426.93626757313933
124.0,-464.3386835634151,-392.29527914947397
125.0,-464.354618833101,-466.3305922741495
126.0,-464.960579236617,-540.7056296761216
127.0,-465.02452864648444,-473.08215428978303
128.0,-465.0906990097328,-473.4943351422811
129.0,-465.12135943314576,-469.04589363000997
130.0,-465.04352245554526,-455.00255234507347
131.0,-464.81309180628705,-434.8571074027197
132.0,-465.1494536524691,-509.2128555023207
133.0,-465.16259396853405,-466.8971156891043
134.0,-465.7478642005874,-543.5888050636784
135.0,-466.46895767939685,-563.0954838398718
136.0,-466.84414197169497,-517.4940214319342
137.0,-466.6653313626648,-442.34708853456516
138.0,-466.7647311143538,-480.3824970957518
139.0,-467.92334410238936,-627.8119364512904
140.0,-468.11201460550666,-494.3372145388146
141.0,-468.2367069760001,-485.6936388450836
142.0,-468.86581063493657,-557.569426544973
143.0,-469.661783036294,-582.6898640290574
144.0,-470.6527664294115,-612.3633916452061
145.0,-470.82531619422593,-495.6724823274989
146.0,-471.31880898874016,-542.8752641933198
147.0,-472.19070014317356,-599.4868086904324
148.0,-472.8150563101341,-564.5954128533406
149.0,-473.3592034331222,-553.8929776353572
150.0,-473.3786687976285,-476.2790081090819
151.0,-474.4076350439623,-628.7525719940169
152.0,-474.8204133950632,-537.1499444113049
153.0,-475.0324919869543,-507.2684379544064
154.0,-476.16857384796333,-649.9890985823424
155.0,-477.10347500017247,-621.0782524403726
156.0,-477.16409613298134,-486.5603717183597
157.0,-477.7095499746904,-562.8003492812991
158.0,-478.3255218331793,-575.0331036159381
159.0,-478.72068038357565,-541.155731346194
160.0,-478.88996368184354,-505.80600810644404
161.0,-479.167549581677,-523.5812935550325
162.0,-479.2854104427856,-498.2610090812691
163.0,-479.72233213143824,-550.5036456931725
164.0,-479.6602435218874,-469.53980016510445
165.0,-480.161178318202,-562.3144849137866
166.0,-480.9287391458829,-607.5762757132269
167.0,-481.75865351663685,-619.5244390618061
168.0,-482.2845416965025,-570.1078677340641
169.0,-483.1550175768563,-629.3949654762952
170.0,-484.43818071931565,-701.2927517949472
171.0,-484.98974412492873,-578.7555230791392
172.0,-485.5861370707337,-587.5693308033783
173.0,-485.72390256236696,-509.4195671232869
174.0,-485.95306293518337,-525.5978074324289
175.0,-486.14455975098787,-519.465005700973
176.0,-486.8285245871792,-606.5223709206607
177.0,-486.9685052208473,-511.6050967464416
178.0,-487.6985253208318,-616.9120830180923
179.0,-487.7191203884072,-491.38504241682136
180.0,-488.0206136168233,-541.9879015033166
181.0,-488.6365940605284,-599.5130739274477
182.0,-489.1538921226961,-582.7848413750487
183.0,-489.4617048521717,-545.4836216167346
184.0,-490.1614280912507,-618.2107808427041
185.0,-490.4648262603039,-546.2900893660699
186.0,-490.3610709569662,-471.1663398395074
187.0,-490.6111286274607,-537.1218553394223
188.0,-491.4299908923957,-644.5572344352672
189.0,-492.19237619044924,-635.5208122244958
190.0,-492.6121196746632,-571.9436381911028
191.0,-493.04634532115267,-575.5492181541534
192.0,-493.73691400724766,-625.6355330513882
193.0,-493.48516198383135,-445.14877348790327
194.0,-493.62860735128874,-521.313563270563
195.0,-494.28895577825443,-622.3965506095908
196.0,-494.53610711511163,-542.7306178022868
197.0,-494.9150324970518,-569.1844073573121
198.0,-495.6297913124937,-636.437277954542
199.0,-496.2660240566796,-622.2401074054872
200.0,-496.79594764282143,-602.2507412850603
201.0,-497.9431058466471,-727.3747466117748
202.0,-498.4742848383861,-605.2412621779334
203.0,-498.9792415614261,-600.9804996154901
204.0,-499.55065246588964,-615.5470660719797
205.0,-500.4357250270789,-680.9905275096885
206.0,-500.7659649774874,-568.4651548112304
207.0,-500.79252168418407,-506.2632032636952
208.0,-501.1048494788704,-565.7567029789523
209.0,-501.8574128737506,-658.3905990088382
210.0,-502.23528605867466,-581.2107817078131
211.0,-502.1752101326203,-489.55926566119973
212.0,-502.68708220924856,-610.692090377803
213.0,-503.500024545189,-675.8437997645656
214.0,-503.4242378322104,-487.28166796775577
215.0,-503.6295021486728,-547.5560658716427
216.0,-503.90451912739326,-563.0331695522733
217.0,-504.28882327585166,-587.2985193428938
218.0,-504.38325141440976,-524.8741574815042
219.0,-504.65617211009777,-564.1528837700725
220.0,-504.91919285379356,-562.5207357231778
221.0,-505.20231165760583,-567.4884484963095
222.0,-505.52693564456604,-577.2688367627761
223.0,-505.8900015751864,-586.4906381728946
224.0,-506.196156747797,-574.4687602399681
225.0,-506.299969294907,-529.5539798475497
226.0,-506.78634818069395,-616.2215974827484
227.0,-507.1781463695586,-595.7245370529815
228.0,-507.5021038926482,-581.0404616339906
229.0,-508.3459122613097,-700.734220316134
230.0,-508.64265094281177,-576.5958090067791
231.0,-509.1139219632807,-617.5062566711267
232.0,-509.7688548712405,-661.0583566099536
233.0,-510.39320537126866,-655.2425213778162
234.0,-511.29246694980554,-720.8204147488883
235.0,-511.9437050225979,-664.3334140560237
236.0,-512.4844537500111,-639.5604046921007
237.0,-512.8028085884448,-587.9345504587911
238.0,-513.4141402687294,-658.2997484961779
239.0,-514.3342673175193,-733.3245049295233
240.0,-514.8810454895373,-645.5610286018506
241.0,-515.6159914584814,-692.0030240050496
242.0,-516.1043421083472,-633.7968487259966
243.0,-516.790750245057,-682.9015193288424
244.0,-517.1649904312313,-608.1053556715951
245.0,-517.7447152220776,-659.1975641885782
246.0,-517.9234007709225,-561.7013602379097
247.0,-518.4229266530284,-641.306293651092
248.0,-518.7673533379749,-603.8407445197535
249.0,-519.3685193289858,-668.4576850996765
250.0,-519.6041245224421,-578.2698176930576
251.0,-519.8278371548381,-575.7559952538335
252.0,-520.2220764977444,-619.1761515672392
253.0,-520.3322081765496,-548.0853912354363
254.0,-520.3981261063758,-537.0753623524304
255.0,-520.1896504406762,-467.2368313529921
256.0,-520.473596682918,-592.8798884545687
257.0,-520.6650486362948,-569.6767487007609
258.0,-521.2444273078639,-670.1447459011142
259.0,-521.1094455980137,-486.28416445670297
260.0,-521.5245887349405,-629.0466611989517
261.0,-521.5388971704247,-525.2590903963028
262.0,-521.8049498440458,-591.2446976591991
263.0,-522.1860830781172,-622.042990404801
264.0,-522.7197937164503,-663.085691598035
265.0,-522.9761467299857,-590.6533423033374
266.0,-523.1901707418955,-579.9065338979983
267.0,-523.7193576777937,-664.4830826266954
268.0,-524.2661296392766,-670.25424335522
269.0,-524.9564086873969,-709.9511935836373
270.0,-525.8607002614848,-769.1151336911214
271.0,-526.2874609326041,-641.5128421347919
272.0,-526.841212152534,-676.9077927535908
273.0,-527.6136783874762,-737.7244942917107
274.0,-528.5896806865875,-795.0383083439804
275.0,-529.3102782834434,-726.7540198219506
276.0,-529.8782460771423,-686.0693893443685
277.0,-530.5268722220849,-709.5476882262114
278.0,-531.0452596842541,-674.6385867051722
279.0,-531.4398965456152,-641.1489440039609
280.0,-531.8908461460258,-657.7057846605614
281.0,-532.3968057025809,-674.0654815380533
282.0,-532.6933154763209,-616.0125618972802
283.0,-533.3613377174161,-721.7436097062207
284.0,-533.6021194940223,-601.7433622735891
285.0,-533.9630163344557,-636.4577190175105
286.0,-534.3966324135291,-657.9772149494836
287.0,-534.4400820685346,-546.866683400101
288.0,-534.3955813484516,-521.6238746846387
289.0,-534.5503070405999,-579.1113063793159
290.0,-534.6587791137979,-566.0072082680376
291.0,-534.7010605465397,-546.9626760416389
292.0,-535.7197951354701,-832.1715605142161
293.0,-535.9155259495593,-593.0689236636133
294.0,-536.2000463699271,-619.5645295376964
295.0,-536.4552417122597,-611.4826723580534
296.0,-536.465084796383,-539.3687946127247
297.0,-536.6105715430895,-579.6746485682161
298.0,-536.8024343534743,-593.7856890377608
299.0,-537.7153069651046,-809.7513452309449
300.0,-537.923919473459,-600.2990594714183
