controller,rmse,mae,velocity_rmse,reward,disturbance_abs_mean
PID,0.062070849854467515,0.041972681561519364,0.2554569968288404,-0.043252110510125744,0.00019268607756010059
LADRC(0.5-opt),0.05800738690441423,0.0505992468213291,0.21721302740729037,-0.04244448596992614,0.00019268607756010059
"DDPG-LADRC (v=6, 0.004N, pos-only)",0.8597929413019574,0.48602389477640645,1.0508310424280238,-0.4871679187900471,0.00019268607756010059
