episode,average_reward,reward
1.0,-228.12377655948512,-228.12377655948512
2.0,-127.55253241185565,-26.981288264226166
3.0,-92.60756600919801,-22.717633203882723
4.0,-75.78949810267659,-25.335294383112345
5.0,-66.49536799177528,-29.318847548170016
6.0,-60.37165230506411,-29.75307387150824
7.0,-55.88025216788187,-28.93185134478845
8.0,-52.76572073666612,-30.964000718155873
9.0,-50.61348638273129,-33.39561155125266
10.0,-49.03468932037591,-34.825515759177506
11.0,-47.87686430181441,-36.29861411619932
12.0,-47.254017654553174,-40.40270453467965
13.0,-46.920491394999694,-42.918176280357876
14.0,-46.6361992465407,-42.94040131657385
15.0,-46.670102532463304,-47.144748535379776
16.0,-46.61469503199987,-45.78358252504841
17.0,-46.583950821924546,-46.092043460719296
18.0,-46.566382473800985,-46.267720555700365
19.0,-46.515849065742046,-45.606247720681125
20.0,-46.553880098546514,-47.276469721831376
21.0,-46.568007657666406,-46.85055884006434
22.0,-46.56552220605028,-46.513327722111725
23.0,-46.56454906266881,-46.543139908276494
24.0,-46.54291674031459,-46.045373326167464
25.0,-46.477485597396736,-44.907138167368245
26.0,-46.427973432067446,-45.1901692988351
27.0,-46.394493799455276,-45.52402335153893
28.0,-46.40170579156381,-46.59642957849428
29.0,-46.430682301953645,-47.24202459286899
30.0,-46.369907271435565,-44.60743138641119
31.0,-46.281232354857956,-43.6209848575294
32.0,-46.24104330467908,-44.99518274913426
33.0,-46.21868936388532,-45.503363258484754
34.0,-46.12675449863874,-43.092903945501895
35.0,-45.99341366983235,-41.4598254904151
36.0,-45.85122640385639,-40.8746720946976
37.0,-45.640217915388625,-38.04391233054921
38.0,-45.39274403407027,-36.23621042529121
39.0,-45.14744284496604,-35.825997659005225
40.0,-44.893825793131114,-35.002760771568866
41.0,-44.557535622360206,-31.10592879152391
42.0,-44.17499864713907,-28.49098266307265
43.0,-43.77152283912366,-26.825538902476545
44.0,-43.3085133740908,-23.399106377677526
45.0,-42.858293422127026,-23.048615535721183
46.0,-48.28446536776932,-292.4622029216727
47.0,-51.55689462274577,-202.0886403516626
48.0,-58.46495900708559,-383.1439850710565
49.0,-63.65604248795049,-312.8280495694653
50.0,-67.33411460829677,-247.55964850526507
51.0,-66.4918430135856,-24.378263278026136
52.0,-65.69227984345198,-24.914558166638017
53.0,-64.93626602122787,-25.62354726557387
54.0,-64.23829003267662,-27.24556263945997
55.0,-63.57686653372356,-27.859997590258715
56.0,-62.993378697889,-30.901547726988795
57.0,-62.429545877778615,-30.854907951597127
58.0,-61.908335100290465,-32.199320783466106
59.0,-61.40190824126238,-32.02915041763335
60.0,-60.92684288162689,-32.897986663132905
61.0,-60.46768393969253,-32.91814742363058
62.0,-60.055309920008725,-34.90049471929669
63.0,-59.67983350885971,-36.40029601762071
64.0,-59.317676194253266,-36.50176537404768
65.0,-58.992392038635884,-38.17420607912354
66.0,-58.701335762344755,-39.78267780342139
67.0,-58.43128805960582,-40.60813967883587
68.0,-58.165011287754076,-40.324467573687436
69.0,-57.92566365337739,-41.65002451576292
70.0,-57.69370509756155,-41.68856474626809
71.0,-57.465889699048354,-41.51881180312485
72.0,-57.28163806419752,-44.19977198978886
73.0,-57.07997280658781,-42.56007425868884
74.0,-56.88373664670608,-42.55849697533995
75.0,-56.70251328722844,-43.29198468588292
76.0,-56.526251812269024,-43.30664119031281
77.0,-56.345049828921915,-42.57369909454137
78.0,-56.183414430677125,-43.73748876582832
79.0,-56.021049979648204,-43.35662279939279
80.0,-55.85829441779431,-43.00060503133573
81.0,-55.7147785994347,-44.233513130666694
82.0,-55.58558533246445,-45.120930707873775
83.0,-55.42743084166129,-42.458762595802554
84.0,-55.28315373030733,-43.30815348792821
85.0,-55.13697797857684,-42.85821483321487
86.0,-55.00241965800043,-43.56496240900597
87.0,-54.85779034447991,-42.41966938171535
88.0,-54.71473128764197,-42.26859334274195
89.0,-54.5466742188754,-39.757652167417106
90.0,-54.390353121123226,-40.47777542117983
91.0,-54.232671706845075,-40.04134442181093
92.0,-54.08425438104231,-40.578277732990685
93.0,-53.91633886062178,-38.46811098193284
94.0,-53.72350526854087,-35.789981205016375
95.0,-53.53960543647182,-36.253021221980454
96.0,-53.349318411591405,-35.27205104795284
97.0,-53.17385075918678,-36.32895612834254
98.0,-52.99192242731834,-35.3448742360808
99.0,-52.80919616722738,-34.90202267831191
100.0,-52.62671351126284,-34.56093057077378
101.0,-52.42054019970986,-31.80320904441178
102.0,-52.20708928422382,-30.648546820133927
103.0,-51.98930747217472,-29.77556264316663
104.0,-51.773197650014204,-29.513885967480018
105.0,-51.553807963597464,-28.737280576257035
106.0,-51.330535922536704,-27.886971611157062
107.0,-51.10687266153345,-27.398566995188595
108.0,-50.89772887506885,-28.519343723356723
109.0,-50.70203006825641,-29.566558932513
110.0,-50.493703870034025,-27.78614826379344
111.0,-50.305822458771644,-29.638867219910026
112.0,-50.11915222367622,-29.398756128083914
113.0,-49.93983651397232,-29.856477027136133
114.0,-49.76974973404267,-30.549943601991977
115.0,-49.610223069408924,-31.424183301161975
116.0,-49.46027792718367,-32.21658657127991
117.0,-49.33238976942583,-34.49736346951686
118.0,-49.19545665818899,-33.174282643478364
119.0,-49.071906758245845,-34.4930185649544
120.0,-48.92857941025897,-31.872624999820257
121.0,-48.789866177137256,-32.14427820253186
122.0,-48.65680717503238,-32.55666792034171
123.0,-48.517577364658685,-31.531540499068797
124.0,-48.38807346069717,-32.459093273431066
125.0,-48.26059066637856,-32.45272417087108
126.0,-48.12781369270533,-31.53069198355079
127.0,-47.99104230672508,-30.757847673213107
128.0,-47.847396999675674,-29.6044430044014
129.0,-47.71314559484058,-30.528965775948016
130.0,-47.58604622858818,-31.19022798202932
131.0,-47.45532061154164,-30.460990395490082
132.0,-47.33078960933957,-31.017228320869616
133.0,-47.19969956926114,-29.895814278908073
134.0,-47.084167612988914,-31.71841742878314
135.0,-46.950335237463776,-29.016796917095782
136.0,-46.82018925094085,-29.250481070345266
137.0,-46.688147019543834,-28.730403549550104
138.0,-46.54688542200568,-27.194046559277922
139.0,-46.41750905706234,-28.56357069488149
140.0,-46.280355465566885,-27.216006247699262
141.0,-46.14928074876575,-27.798820396605883
142.0,-46.015845468952726,-27.2014710153162
143.0,-45.882809040438374,-26.991636191401632
144.0,-45.745807498194054,-26.154586957255376
145.0,-45.618781176081505,-27.326990791875872
146.0,-45.49130239761111,-27.006879519403448
147.0,-45.36423670655844,-26.81264581286814
148.0,-45.2458530153171,-27.843450402840972
149.0,-45.12694733597212,-27.52890679291449
150.0,-45.00888778292585,-27.41801437903196
151.0,-44.90455002709309,-29.253886652179062
152.0,-44.79882801628122,-28.834804383688606
153.0,-44.70361372763743,-30.23104185378179
154.0,-44.6098289652839,-30.260760325193406
155.0,-44.516366213520556,-30.123102441965607
156.0,-44.415560569771294,-28.790685788635166
157.0,-44.31900713693978,-29.25667161522433
158.0,-44.225126565557225,-29.485876858494883
159.0,-44.13132669958197,-29.310947875492275
160.0,-44.042616146771316,-29.93763824987691
161.0,-43.95649040823943,-30.17637224313803
162.0,-43.87386029582185,-30.570412196591498
163.0,-43.78333548770122,-29.11831657215953
164.0,-43.6961992512995,-29.49299271781929
165.0,-43.625644317063006,-32.05463510227855
166.0,-43.539516582004765,-29.32844029739499
167.0,-43.45350153526279,-29.175003776093945
168.0,-43.37302567540844,-29.933557079732417
169.0,-43.29559465219106,-30.287182751670485
170.0,-43.20872409734244,-28.527600327925757
171.0,-43.11989029290791,-28.018143539037556
172.0,-43.03193836650176,-27.992158951051533
173.0,-42.94105543483107,-27.309191187471157
174.0,-42.855621098674796,-28.07548094363883
175.0,-42.76570594957921,-27.12047000694729
176.0,-42.678897608843315,-27.48743798006326
177.0,-42.59152981523384,-27.214798139967023
178.0,-42.50241955058002,-26.72990270685405
179.0,-42.4153264003518,-26.912745659728536
180.0,-42.324601651971555,-26.084871691907757
181.0,-42.24159584126782,-27.300549914594743
182.0,-42.15896062788366,-27.201987005351114
183.0,-42.07391822521006,-26.59620093861595
184.0,-41.99363603639975,-27.301995484111835
185.0,-41.913308143959775,-27.13297593500465
186.0,-41.83842660928898,-27.985342695191502
187.0,-41.750981420312634,-25.48617627071217
188.0,-41.66898613194065,-26.335867206379767
189.0,-41.59193437800927,-27.10620463890955
190.0,-41.51714147975693,-27.3812837100646
191.0,-41.445852895427485,-27.901021872833372
192.0,-41.37063493767882,-27.00400500768447
193.0,-41.29902104473256,-27.549153599049898
194.0,-41.22874652633433,-27.665764475474138
195.0,-41.155809552768176,-27.006036680936816
196.0,-41.091645000794074,-28.57955736584263
197.0,-41.022936320620914,-27.55603500668367
198.0,-40.95213373294971,-27.004023961722854
199.0,-40.88906310547388,-28.401078865258025
200.0,-40.824734615481475,-28.023365106992422
201.0,-40.76631605435822,-29.082603829706205
202.0,-40.70228720806176,-27.83248910247348
203.0,-40.64205373879124,-28.47489294614643
204.0,-40.57905774087267,-27.79087016340345
205.0,-40.51130753445436,-26.690265425120014
206.0,-40.44590593442664,-27.038577928743326
207.0,-40.38314836246807,-27.45508853900246
208.0,-40.31981730853953,-27.210289145330897
209.0,-40.2522832558626,-26.205200299061836
210.0,-40.190817016112106,-27.344372908258812
211.0,-40.126715949572535,-26.665491976263002
212.0,-40.066011684080166,-27.257411665190013
213.0,-40.005273022449295,-27.128676756704227
214.0,-39.94259572784788,-26.592331977747378
215.0,-39.88334567561007,-27.2038344967179
216.0,-39.82340184851047,-26.935479022096843
217.0,-39.76514421376324,-27.18149510836229
218.0,-39.707867340608736,-27.27878586607985
219.0,-39.644267081164855,-25.779410522399118
220.0,-39.58492499788805,-26.589008760266005
221.0,-39.52405552452027,-26.13277138361009
222.0,-39.46657592497382,-26.763584425207227
223.0,-39.40921355512153,-26.67476744791493
224.0,-39.35262557112488,-26.73350513987243
225.0,-39.299406598463335,-27.37835672227666
226.0,-39.24391310854775,-26.75787787754089
227.0,-39.188318480481996,-26.62393253762275
228.0,-39.132623072348935,-26.489765426144004
229.0,-39.07763938237007,-26.541358067188416
230.0,-39.02701056453834,-27.43301128107123
231.0,-38.975713011930566,-27.177275912143525
232.0,-38.92255049758635,-26.642009684070945
233.0,-38.87588714012946,-28.049988210131417
234.0,-38.825985843181016,-27.19898365419358
235.0,-38.77584110226553,-27.0419717280427
236.0,-38.725972114545925,-27.0067600004375
237.0,-38.67925068395762,-27.652993065118793
238.0,-38.63483839298066,-28.10912543144077
239.0,-38.586077411073106,-26.980963717075063
240.0,-38.536584372485635,-26.70774815008044
241.0,-38.488812604502215,-27.02358828848228
242.0,-38.44404247092395,-27.654440278559925
243.0,-38.3934797292996,-26.157296256208795
244.0,-38.35204765088905,-28.284052597125996
245.0,-38.3038572719834,-26.545404819003302
246.0,-38.25788411378036,-26.994460354035255
247.0,-38.217824829474,-28.363240890111776
248.0,-38.17723310710803,-28.151077682711183
249.0,-38.1319448210755,-26.900449885008857
250.0,-38.09126558491604,-27.962135781208055
251.0,-38.049244867248404,-27.544065450341442
252.0,-38.006710204797386,-27.330509929591788
253.0,-37.96584203835572,-27.667064095055686
254.0,-37.92359246679012,-27.234450860694054
255.0,-37.881653853858744,-27.229246169287944
256.0,-37.84231812922721,-27.811708348186222
257.0,-37.8009781494612,-27.21794332936406
258.0,-37.760608907740476,-27.385713785514238
259.0,-37.71936063118935,-27.07730528099928
260.0,-37.68022611865052,-27.544387371093038
261.0,-37.636272076450744,-26.20822110450827
262.0,-37.59935444364148,-27.96385228042491
263.0,-37.55912314299454,-27.01852237349376
264.0,-37.51621162926766,-26.230483519099653
265.0,-37.47848938244865,-27.51981622222811
266.0,-37.440282349429516,-27.315418599359692
267.0,-37.39827386076651,-26.224015876406337
268.0,-37.360295831727,-27.22016207817942
269.0,-37.3198506397698,-26.480539195239544
270.0,-37.28222186428899,-27.16008125995286
271.0,-37.24603761670744,-27.476290769688788
272.0,-37.207384272970195,-26.732328120176682
273.0,-37.16547197161153,-25.765326002053918
274.0,-37.12426843412002,-25.87570269893622
275.0,-37.087681542262814,-27.062873173388653
276.0,-37.050340290188124,-26.781495969649406
277.0,-37.014138982069824,-27.02257794141769
278.0,-36.975703703402225,-26.32913151247776
279.0,-36.93710604275171,-26.20695638190955
280.0,-36.90094682123497,-26.81252401806414
281.0,-36.863099389970756,-26.26581863599131
282.0,-36.82559872085882,-26.287910700403152
283.0,-36.78683484378885,-25.855421510059386
284.0,-36.750048294324735,-26.339454795978963
285.0,-36.71612893366587,-27.0830305065494
286.0,-36.68061835617598,-26.56010377155617
287.0,-36.64489027928317,-26.42666028793901
288.0,-36.608992270710644,-26.306263810396196
289.0,-36.575239978349664,-26.854579778388143
290.0,-36.54201583078562,-26.940237184776926
291.0,-36.50877801650017,-26.869811873720028
292.0,-36.47630986164159,-27.028076797793616
293.0,-36.44269453970818,-26.627020535152404
294.0,-36.41282395529891,-27.66074272338301
295.0,-36.37985302154935,-26.686398499179635
296.0,-36.34596409147959,-26.348729720897975
297.0,-36.31548556395685,-27.29384141722694
298.0,-36.27953533593847,-25.602317614480853
299.0,-36.24863476220525,-27.040263789705932
300.0,-36.21597775711163,-26.451533234119417
