shared_value,train_episodes,average_reward,best_reward,best_eval_rmse,best_eval_mae,best_eval_velocity_rmse,best_eval_score,checkpoint_path,best_checkpoint_path,output_dir
1,300,-360.54422173006463,-360.54422173006463,1.3282917023847074,1.217712397023745,1.156310642748618,1.9857531698927418,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_no_disturbance_mddpg_retrain\20260412_v1_zero_delta\v_1\train\ladrc_x_pos_pid_att\x\20260412_130722\checkpoints\x_policy.pt,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_no_disturbance_mddpg_retrain\20260412_v1_zero_delta\v_1\train\ladrc_x_pos_pid_att\x\20260412_130722\checkpoints\x_policy_best.pt,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_no_disturbance_mddpg_retrain\20260412_v1_zero_delta\v_1\train\ladrc_x_pos_pid_att\x\20260412_130722
