shared_value,train_episodes,average_reward,best_reward,best_eval_rmse,best_eval_mae,best_eval_velocity_rmse,best_eval_score,checkpoint_path,best_checkpoint_path,output_dir
1,500,-34.28650875804051,-23.172336966637523,0.0859179928719206,0.07268797067675395,0.3008062857598317,0.17152003976075084,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_random_hover_disturbance_mddpg_retrain\20260412_random_hover_disturb_v13579_500eps\v_1\train\ladrc_x_pos_pid_att\x\20260412_160803\checkpoints\x_policy.pt,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_random_hover_disturbance_mddpg_retrain\20260412_random_hover_disturb_v13579_500eps\v_1\train\ladrc_x_pos_pid_att\x\20260412_160803\checkpoints\x_policy_best.pt,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_random_hover_disturbance_mddpg_retrain\20260412_random_hover_disturb_v13579_500eps\v_1\train\ladrc_x_pos_pid_att\x\20260412_160803
3,500,-107.93969017340895,-18.71695062275976,0.056836503069038306,0.05115562563261274,0.20343357023154895,0.11542768608676257,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_random_hover_disturbance_mddpg_retrain\20260412_random_hover_disturb_v13579_500eps\v_3\train\ladrc_x_pos_pid_att\x\20260412_161024\checkpoints\x_policy.pt,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_random_hover_disturbance_mddpg_retrain\20260412_random_hover_disturb_v13579_500eps\v_3\train\ladrc_x_pos_pid_att\x\20260412_161024\checkpoints\x_policy_best.pt,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_random_hover_disturbance_mddpg_retrain\20260412_random_hover_disturb_v13579_500eps\v_3\train\ladrc_x_pos_pid_att\x\20260412_161024
5,500,-38.39689043494812,-24.124237032793463,0.07985144367654855,0.07108872510903265,0.21952725182389887,0.14863794782948975,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_random_hover_disturbance_mddpg_retrain\20260412_random_hover_disturb_v13579_500eps\v_5\train\ladrc_x_pos_pid_att\x\20260412_161222\checkpoints\x_policy.pt,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_random_hover_disturbance_mddpg_retrain\20260412_random_hover_disturb_v13579_500eps\v_5\train\ladrc_x_pos_pid_att\x\20260412_161222\checkpoints\x_policy_best.pt,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_random_hover_disturbance_mddpg_retrain\20260412_random_hover_disturb_v13579_500eps\v_5\train\ladrc_x_pos_pid_att\x\20260412_161222
7,500,-45.02994319022131,-21.001268685795367,0.0657668293733525,0.056260807682645415,0.25546311723328835,0.13655073550893607,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_random_hover_disturbance_mddpg_retrain\20260412_random_hover_disturb_v13579_500eps\v_7\train\ladrc_x_pos_pid_att\x\20260412_161413\checkpoints\x_policy.pt,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_random_hover_disturbance_mddpg_retrain\20260412_random_hover_disturb_v13579_500eps\v_7\train\ladrc_x_pos_pid_att\x\20260412_161413\checkpoints\x_policy_best.pt,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_random_hover_disturbance_mddpg_retrain\20260412_random_hover_disturb_v13579_500eps\v_7\train\ladrc_x_pos_pid_att\x\20260412_161413
9,500,-57.329477045988085,-19.972465655207635,0.06016687425181418,0.052970088930883244,0.22150282533136523,0.12300697044389636,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_random_hover_disturbance_mddpg_retrain\20260412_random_hover_disturb_v13579_500eps\v_9\train\ladrc_x_pos_pid_att\x\20260412_161558\checkpoints\x_policy.pt,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_random_hover_disturbance_mddpg_retrain\20260412_random_hover_disturb_v13579_500eps\v_9\train\ladrc_x_pos_pid_att\x\20260412_161558\checkpoints\x_policy_best.pt,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_random_hover_disturbance_mddpg_retrain\20260412_random_hover_disturb_v13579_500eps\v_9\train\ladrc_x_pos_pid_att\x\20260412_161558
