controller,rmse,mae,velocity_rmse,reward,disturbance_abs_mean
PID,0.0575551017821604,0.03884447059869879,0.2449132624714117,-0.07307657475866139,0.00014451455828031723
LADRC(0.5-opt),0.058830808567803435,0.0513550189817235,0.2188061605159259,-0.07596028284434313,0.00014451455828031723
DDPG-LADRC (best v=2),0.05791631065914275,0.05009025992191826,0.22193560528610265,-0.07540687473480252,0.00014451455828031723
