shared_value,train_episodes,average_reward,best_reward,best_eval_rmse,best_eval_mae,best_eval_velocity_rmse,best_eval_score,checkpoint_path,best_checkpoint_path,output_dir
6,500,-54.68462908681828,-19.097029181802647,0.06070137663773252,0.05280551925195533,0.22913657052382463,0.12501062248068182,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_random_hover_disturbance_mddpg_retrain\20260412_random_hover_disturb_v6_500eps_narrowed_noise0p2\v_6\train\ladrc_x_pos_pid_att\x\20260412_165437\checkpoints\x_policy.pt,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_random_hover_disturbance_mddpg_retrain\20260412_random_hover_disturb_v6_500eps_narrowed_noise0p2\v_6\train\ladrc_x_pos_pid_att\x\20260412_165437\checkpoints\x_policy_best.pt,D:\ZhangC\lc\outputs\control_pybullet_rl\x_refline_random_hover_disturbance_mddpg_retrain\20260412_random_hover_disturb_v6_500eps_narrowed_noise0p2\v_6\train\ladrc_x_pos_pid_att\x\20260412_165437
