0.000000000000000000e+00,0.000000000000000000e+00
2.083333333333333218e-02,0.000000000000000000e+00
4.166666666666666435e-02,0.000000000000000000e+00
6.250000000000000000e-02,0.000000000000000000e+00
8.333333333333332871e-02,0.000000000000000000e+00
1.041666666666666574e-01,0.000000000000000000e+00
1.250000000000000000e-01,0.000000000000000000e+00
1.458333333333333148e-01,0.000000000000000000e+00
1.666666666666666574e-01,0.000000000000000000e+00
1.875000000000000000e-01,0.000000000000000000e+00
2.083333333333333148e-01,0.000000000000000000e+00
2.291666666666666574e-01,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00
2.708333333333333148e-01,0.000000000000000000e+00
2.916666666666666297e-01,0.000000000000000000e+00
3.125000000000000000e-01,0.000000000000000000e+00
3.333333333333333148e-01,0.000000000000000000e+00
3.541666666666666297e-01,0.000000000000000000e+00
3.750000000000000000e-01,0.000000000000000000e+00
3.958333333333333148e-01,0.000000000000000000e+00
4.166666666666666297e-01,0.000000000000000000e+00
4.375000000000000000e-01,0.000000000000000000e+00
4.583333333333333148e-01,0.000000000000000000e+00
4.791666666666666297e-01,0.000000000000000000e+00
5.000000000000000000e-01,0.000000000000000000e+00
5.208333333333332593e-01,0.000000000000000000e+00
5.416666666666666297e-01,0.000000000000000000e+00
5.625000000000000000e-01,0.000000000000000000e+00
5.833333333333332593e-01,0.000000000000000000e+00
6.041666666666666297e-01,2.876120297458076847e-01
6.250000000000000000e-01,9.179085508493255163e-02
6.458333333333332593e-01,1.183181052179773096e-01
6.666666666666666297e-01,1.254351348276522005e-01
6.875000000000000000e-01,1.151758377152537205e-01
7.083333333333332593e-01,9.052919655616545325e-02
7.291666666666666297e-01,5.263330736501857510e-02
7.500000000000000000e-01,2.039923013840559685e-03
7.708333333333332593e-01,-6.085262467522484231e-02
7.916666666666666297e-01,-1.356881083061136084e-01
8.125000000000000000e-01,-2.221179223141892811e-01
8.333333333333332593e-01,-3.197888043976261363e-01
8.541666666666666297e-01,-4.283381369124343307e-01
8.750000000000000000e-01,-5.473922005653464318e-01
8.958333333333332593e-01,-6.765657030491775137e-01
9.166666666666666297e-01,-8.154619047231386197e-01
9.375000000000000000e-01,-9.636730421766306343e-01
9.583333333333332593e-01,-9.880765004734071155e-01
9.791666666666666297e-01,-1.015089315130372816e+00
1.000000000000000000e+00,-1.043947306706066502e+00
1.020833333333333259e+00,-1.074585635920468629e+00
1.041666666666666519e+00,-1.106938270249945067e+00
1.062500000000000000e+00,-1.140937979554137449e+00
1.083333333333333259e+00,-1.176516303293162036e+00
1.104166666666666519e+00,-1.213603492701915698e+00
1.125000000000000000e+00,-1.252128428923337644e+00
1.145833333333333259e+00,-1.292018517354143192e+00
1.166666666666666519e+00,-1.333199558820107322e+00
1.187500000000000000e+00,-1.375595599559099602e+00
1.208333333333333259e+00,-1.419128764385563679e+00
1.229166666666666519e+00,-1.463719080871653588e+00
1.250000000000000000e+00,-1.509284306778520435e+00
1.270833333333333259e+00,-1.555739777842679805e+00
1.291666666666666519e+00,-1.602998297419672813e+00
1.312500000000000000e+00,-1.650970091961217134e+00
1.333333333333333259e+00,-1.699562855160772434e+00
1.354166666666666519e+00,-1.748681897531750407e+00
1.375000000000000000e+00,-1.798230407089366878e+00
1.395833333333333259e+00,-1.848109812440389854e+00
1.416666666666666519e+00,-1.898220225367414082e+00
1.437500000000000000e+00,-1.948460929843058409e+00
1.458333333333333259e+00,-1.998730881050042152e+00
1.479166666666666519e+00,-2.048929181759562290e+00
1.500000000000000000e+00,-2.098955512343958940e+00
1.520833333333333259e+00,-2.148710501601516665e+00
1.541666666666666519e+00,-2.198096035535598070e+00
1.562500000000000000e+00,-2.247015508506250647e+00
1.583333333333333259e+00,-2.295374025310393140e+00
1.604166666666666519e+00,-2.343078564207148329e+00
1.625000000000000000e+00,-2.390038110534107751e+00
1.645833333333333259e+00,-2.436163769196497242e+00
1.666666666666666519e+00,-2.481368862591717406e+00
1.687500000000000000e+00,-2.525569018855758685e+00
1.708333333333333259e+00,-2.568682253890062661e+00
1.729166666666666519e+00,-2.610620582618421892e+00
1.750000000000000000e+00,-2.651312878195091649e+00
1.770833333333333259e+00,-2.690686728576550557e+00
1.791666666666666519e+00,-2.728670310396383858e+00
1.812500000000000000e+00,-2.765194520422412428e+00
1.833333333333333259e+00,-2.800193036331308782e+00
1.854166666666666519e+00,-2.833602374254193368e+00
1.875000000000000000e+00,-2.865361942714008681e+00
1.895833333333333259e+00,-2.895414092571645615e+00
1.916666666666666519e+00,-2.923704162616533431e+00
1.937500000000000000e+00,-2.950180520469913414e+00
1.958333333333333259e+00,-2.974794598509509669e+00
1.979166666666666519e+00,-2.997500924568753167e+00
2.000000000000000000e+00,-3.018257147209587377e+00
2.020833333333333037e+00,-3.037024055413469092e+00
2.041666666666666519e+00,-3.053765592579427146e+00
2.062500000000000000e+00,-3.068448864760363826e+00
2.083333333333333037e+00,-3.256532057316957385e+00
2.104166666666666519e+00,-2.489360791610428780e+00
2.125000000000000000e+00,-2.362882590844931574e+00
2.145833333333333037e+00,-2.337692335252621323e+00
2.166666666666666519e+00,-2.354898732510128045e+00
