controller,rmse,mae,velocity_rmse,reward,disturbance_abs_mean
PID,0.06008831955877645,0.04127180896721216,0.24974993023941788,-0.07712500447499752,0.00043354367555752327
LADRC(0.5-opt),0.34174619633451014,0.19499102634164747,0.7325584435020503,-0.2802906677496415,0.00043354367555752327
DDPG-LADRC (best v=2),0.11831344071243949,0.07496262584426445,0.5647419273283101,-0.14527269650010788,0.00043354367555752327
