mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,stable,score,b0,omega_c,k,name
0.09129460708091841,0.10585989660777154,8.764282279768167,0.0023610591888427734,95.0,0.017902976936764188,20602824301.361378,95.0,23.15693359375,0.35923109599486963,-0.54711774509664,1.0,0.7978191038879578,60.775,6.0,3.8400000000000007,deep_refine_coarse_b55_w6_k6_b1.30_w1.00_k0.80_b0.85_w1.00_k0.80
0.09132285313291415,0.10578512283721839,8.766993900759758,0.02001321315765381,95.0,0.07488605048921373,20919281196.34314,95.0,55.72954872532895,0.4580697847040203,-0.5445368287591263,1.0,0.802620077269511,60.775,6.6000000000000005,3.8400000000000007,deep_refine_coarse_b55_w6_k6_b1.30_w1.00_k0.80_b0.85_w1.10_k0.80
0.0920128757130539,0.1079938069268713,8.833236068453175,0.027072429656982422,80.0,0.018670618534088135,20744531098.92843,80.0,27.747049753289474,0.3927380063211986,-0.5298401101442055,1.0,0.8039664484270225,60.775,6.6000000000000005,3.1200000000000006,deep_refine_coarse_b55_w6_k6_b1.30_w1.00_k0.80_b0.85_w1.10_k0.65
0.09173029048940447,0.10671171842671835,8.80610788698283,0.02190089225769043,95.0,0.047980017132229276,20875101648.070786,95.0,49.98682668585526,0.4429118881401754,-0.5329992878032538,1.0,0.8051578195433838,71.5,5.940000000000001,5.414999999999999,deep_refine_coarse_b55_w6_k6_b1.30_w0.90_k0.95_b1.00_w1.10_k0.95
0.0917169199646904,0.10615292394245884,8.80482431661028,0.016847729682922363,95.0,0.09073371357387966,20947265180.09426,95.0,57.13416426809211,0.45993091263546,-0.5462799748242056,1.0,0.8064047626048774,56.0,6.75,3.4499999999999997,deep_refine_coarse_b80_w6_k6_b1.00_w0.90_k1.15_b0.70_w1.25_k0.50
0.09312444072194381,0.09932332548898822,8.939946309306606,0.0,87.0,0.027164167828030057,20739250915.122227,87.0,129.61226870888157,0.28080746050060323,-0.47319804645821767,1.0,0.8076216860609101,40.25,6.0,6.27,deep_refine_coarse_b35_w6_k6_b1.00_w1.00_k0.95_b1.15_w1.00_k1.10
0.09318404206436288,0.09956203616433518,8.945668038178837,0.01389777660369873,87.0,0.01460800568262736,21216695771.926926,87.0,222.1921361019737,0.2550221986889791,-0.526445957974981,1.0,0.8089756495970665,15.9375,5.4,4.484999999999999,deep_refine_coarse_b25_w6_k6_b0.75_w1.00_k1.15_b0.85_w0.90_k0.65
0.09217095404004934,0.10760063368401294,8.848411587844737,0.023237228393554688,95.0,0.044538524415757924,20895463390.166992,95.0,50.73786492598684,0.44793107257945786,-0.5360364030541076,1.0,0.8090582981064078,71.5,6.0,5.280000000000001,deep_refine_coarse_b55_w6_k6_b1.30_w1.00_k0.80_b1.00_w1.00_k1.10
0.09291885183022923,0.10856911282384782,8.920209775702006,0.011273860931396484,82.0,0.009238183498382568,20640463884.41087,82.0,23.25090974506579,0.3671053132717514,-0.5290474834918666,1.0,0.8098036800270338,60.775,5.940000000000001,3.7049999999999996,deep_refine_coarse_b55_w6_k6_b1.30_w0.90_k0.95_b0.85_w1.10_k0.65
0.09255864624872838,0.1051184630460076,8.885630039877924,0.0,95.0,0.07561375697453816,20697608175.830753,95.0,36.83951994243421,0.39067779438470673,-0.546568611084142,1.0,0.8101216507908133,60.775,5.940000000000001,4.56,deep_refine_coarse_b55_w6_k6_b1.30_w0.90_k0.95_b0.85_w1.10_k0.80
0.0925097681862539,0.1057388257243565,8.880937745880374,0.0,95.0,0.08362435632281834,20762817706.51217,95.0,42.86059313322368,0.4066150414017075,-0.5299499825121835,1.0,0.8104447590619792,60.775,6.0,4.5600000000000005,deep_refine_coarse_b55_w6_k6_b1.30_w1.00_k0.80_b0.85_w1.00_k0.95
0.0929401133366324,0.10506195865371219,8.92225088031671,0.0,95.0,0.026663654380374484,20494499175.013977,95.0,18.36865748355263,0.3276109296560148,-0.5544442991585005,1.0,0.8106709274720364,56.0,5.940000000000001,3.4499999999999997,deep_refine_coarse_b80_w6_k6_b1.00_w0.90_k1.15_b0.70_w1.10_k0.50
0.09219054398739128,0.10679789258729336,8.850292222789562,0.03366851806640625,95.0,0.07212274604373509,21043321196.256546,95.0,71.65414782072368,0.5004301854139273,-0.557852244180177,1.0,0.8112346158891536,60.775,6.75,3.7049999999999996,deep_refine_coarse_b55_w6_k6_b1.30_w0.90_k0.95_b0.85_w1.25_k0.65
0.09222533528552646,0.09802953067609725,8.85363218741054,0.10742026567459106,93.0,0.06859492593341404,22026107769.957645,93.0,339.72986225328947,0.44714174966476383,-0.5953810102352718,1.0,0.8139084470164033,15.9375,5.4,6.554999999999999,deep_refine_coarse_b25_w6_k6_b0.75_w1.00_k1.15_b0.85_w0.90_k0.95
0.09338329771543268,0.10378597522127703,8.964796580681536,0.0,95.0,0.04772526025772095,20473582112.59763,95.0,18.395302220394736,0.3222377417818361,-0.5450763017486161,1.0,0.8146004681735722,50.05,6.0,3.1200000000000006,deep_refine_coarse_b55_w6_k6_b1.30_w1.00_k0.80_b0.70_w1.00_k0.65
0.09368341680320628,0.10884217295698788,8.993608013107803,0.003544032573699951,81.0,0.010092073016696505,20611003602.047443,81.0,22.40309416118421,0.360446996870795,-0.5528517027727483,1.0,0.8150645886361245,71.5,5.4,5.414999999999999,deep_refine_coarse_b55_w6_k6_b1.30_w0.90_k0.95_b1.00_w1.00_k0.95
0.09328545887311475,0.10982524359171675,8.955404051819016,0.028249621391296387,80.0,0.019603961043887667,20808642413.50009,80.0,33.36564555921053,0.4101239785389294,-0.5401446003989627,1.0,0.8151381375176491,68.0,5.940000000000001,4.484999999999999,deep_refine_coarse_b80_w6_k6_b1.00_w0.90_k1.15_b0.85_w1.10_k0.65
0.09326713640532229,0.10903661378917462,8.95364509491094,0.016786277294158936,95.0,0.02159559064441257,20748915171.86002,95.0,32.591293174342105,0.4002917055716923,-0.5323322249783359,1.0,0.8166767725170961,80.0,5.4,6.554999999999999,deep_refine_coarse_b80_w6_k6_b1.00_w0.90_k1.15_b1.00_w1.00_k0.95
0.09290775638432318,0.1033553100709117,8.919144612895025,0.015945911407470703,95.0,0.14659828609890407,19815684498.098755,95.0,232.12870065789474,0.4825478496641031,-0.5398790383178586,1.0,0.8171523352754976,21.5625,6.6000000000000005,3.4499999999999997,deep_refine_coarse_b25_w6_k6_b0.75_w1.00_k1.15_b1.15_w1.10_k0.50
