mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,stable,score,b0,omega_c,k,axis,search_factor
0.042284272260254205,0.056936564062067214,6.088935205476606,0.1523679392412305,143.0,0.12295289264979406,30129341177.03817,143.0,0.4757156905594405,0.14035842646075464,-0.35407596412879927,1.0,3012934133.3075466,308.0,1.1960000000000002,7.384615384615384,y,local_refine
0.03202355835751737,0.041833092326046435,4.611392403482501,0.03546345513314009,125.5,0.02922997333163429,30127945746.878563,125.5,0.49435915646853146,0.08050053863506515,-0.3376490007236036,1.0,3012794588.228597,308.0,1.1960000000000002,7.975384615384615,y,local_refine
0.03141659175520073,0.04099229764539329,4.523989212748905,0.05838916823267937,129.0,0.0642469739988363,30128247346.597122,129.0,0.5074676300262237,0.07575662939307967,-0.3376974714351205,1.0,3012824748.5392413,308.0,1.3,6.793846153846154,y,local_refine
0.0317255493808611,0.043532236601510954,4.568479110843999,0.12559570092707872,143.0,0.09604508277282418,30127639142.89161,143.0,0.4456932227928322,0.11176017303929872,-0.34144231704392913,1.0,3012763929.5770693,308.0,1.3,7.384615384615384,y,local_refine
0.025700992583147557,0.0336917408558031,3.7009429319732483,0.06721276161260903,108.5,0.0552133917590254,30128455844.451767,108.5,0.5042135598776224,0.08056727649716905,-0.331912414823727,1.0,3012845596.105861,308.0,1.3,7.975384615384615,y,local_refine
0.03225774308545927,0.04451307939899324,4.645115004306135,0.11675759125500917,143.0,0.09788293984040917,30128346964.23368,143.0,0.4190306763548951,0.10323772810898524,-0.34178229779023034,1.0,3012834711.7245564,308.0,1.4040000000000001,6.793846153846154,y,local_refine
0.024974399867417972,0.03287624884153334,3.5963135809081876,0.06595461256802082,109.5,0.04959322928438528,30127504177.555298,109.5,0.4331140051354895,0.07714117741256457,-0.33220765122697193,1.0,3012750429.4870496,308.0,1.4040000000000001,7.384615384615384,y,local_refine
0.021949626934625127,0.028514836373071353,3.160746278586018,0.03379058587597683,75.0,0.025794300767302047,30127854585.624084,75.0,0.5243901606206294,0.0636556514365139,-0.3271540597107973,1.0,3012785466.760846,308.0,1.4040000000000001,7.975384615384615,y,local_refine
0.03612852073383949,0.0493908080003846,5.202506985672887,0.13656332436949015,143.0,0.10944153056334471,30128511599.85552,143.0,0.4455276169143356,0.12119738861197656,-0.34536775098319633,1.0,3012851175.404309,332.64000000000004,1.1960000000000002,6.793846153846154,y,local_refine
0.029329549260912045,0.03699795342642709,4.223455093571335,0.022570785135030746,97.0,0.034474650752339846,30128597392.153664,97.0,0.6071623688811189,0.06300207268091546,-0.3321634508352267,1.0,3012859749.838894,332.64000000000004,1.1960000000000002,7.384615384615384,y,local_refine
0.03498495038585554,0.04786017400692935,5.037832855563199,0.11752694193273783,143.0,0.08962896433513379,30128140169.522045,143.0,0.4709984839379371,0.1157813133584559,-0.34354566631746264,1.0,3012814032.3370667,332.64000000000004,1.1960000000000002,7.975384615384615,y,local_refine
0.04401231606467331,0.05519277048337838,6.337773513312957,0.03839025367051363,143.0,0.06515699926551731,30127633661.44404,143.0,0.5504022344842657,0.08183689151797927,-0.35015243144910113,1.0,3012763381.7960896,332.64000000000004,1.3,6.793846153846154,y,local_refine
0.04552792795778024,0.05814264540409679,6.556021625920355,0.0725913280621171,141.5,0.07996819070727465,30127882526.45733,141.5,0.5596590909090908,0.10726483557396457,-0.3543929989153065,1.0,3012788268.195248,332.64000000000004,1.3,7.384615384615384,y,local_refine
0.0445349467831802,0.057354032524476406,6.413032336777949,0.07316396851092577,138.5,0.07416807283568362,30128070845.86499,138.5,0.5321309549825175,0.1115743392076791,-0.3538238463042658,1.0,3012807099.803518,332.64000000000004,1.3,7.975384615384615,y,local_refine
